,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.127419531750776,-0.0589029918929506,0,-0.0267636127706098,0,0,0,0.0029269582310575,0,-0.0106867267883961,0,0,0,0,0.0122667485286037
ETH,0,0,0,0,0.100952378510845,0.174471731367199,0.257565782378782,-0.0540241047891578,0.186380490439764,0.110927963783166,0.00711057353247125,0.0352564177095115,0,0.807864512111378,-0.0554802021333763,0,0,0.185227019726863
XRP,0.164961846167262,0,0,0,-0.00000000000000000346944695195361,0.0263541832032397,0,-0.00491856602350612,0,0.293163194225716,-0.115015975342694,-0.0534609688670376,-0.199124492517233,-0.0886703743031287,0,0,0,0.0652245096962204
LTC,0.717715345833939,0,0,0,-0.0192929987677235,0.0177713364518827,0.102272348018044,-0.0178746277018278,0,-0.0609145882553197,0,-0.00180652127229745,0,0,0,0,0,-0.0198075509612962
XMR,-0.893730760602281,0.105060826500063,0,0,0,0.180753732259672,0,0.088548210981969,0,0.150951994864599,-0.134425152685266,-0.0427498637186964,0,0,0,0,0,0.0456981896908519
ETC,0,0,0.117776112863194,0,0,0,0,-0.0189490213046981,0,0,-0.0481290331532586,0.0246175622727472,0,0,0,0,0,-0.0874632205509925
DASH,0,0,0,0,0.0633212630134034,0.0433297497921325,0,0,0,0,-0.0712557816724392,-0.101012556075644,-0.0270015846013709,0,0,0,0,-0.100882230714161
XEM,0,0.165457265710899,0.237824598445167,0,0.229817332562318,0.178598797837394,-0.74407561893915,0,0,0,-0.0555106023551215,-0.0901167024652424,-0.122321227572397,0,-0.55714015728044,0,0,0
DOGE,0,0.0902029923337204,0.00598777460542302,0,-0.111804253203275,0,0,0,0,0.0652057015322849,0.0235827051882657,-0.0125742264481511,-0.06069386220726,-0.240056595842438,0.0117842126364862,0,0,0.0122035163177658
XLM,0,0,0.469800887863316,-0.369670496607883,0.0833266039246919,0.201387983101754,-0.249613720888942,-0.24900518463037,0,0,0.0353062386448107,-0.0495978583928907,0,0,0.291021247370808,0,0,0.00486594758496149
NEO,0.293777871986339,1.11678868749286,-1.15036906793116,0,0,0,-1.20987201828241,-0.323399346458515,2.707144382032,0,0,-0.109487674113118,-0.444933833324037,0,0,0,0,0.206300106906471
ZEC,0,-0.258157738082906,0,0,0.415913988095891,0,-5.7388671433424,0,0,0,-0.657553742087861,0,-1.50793074125089,0,0,0,0,-0.552643193608728
DGB,0,0,-0.169186557211456,0,-0.158231287312341,-0.222979599202801,0.257049605338921,0.0646796534473662,0,0.249668503480212,-0.111251904117993,0.00825226725640757,0,0,0,0,0,0
BV010082.INDEX,-0.0902267059135746,0.119332580384087,-0.12496424162355,0,0,0,0.0845222814443954,-0.0426428170156979,0,0,0.0353622730980909,0.00696533059383931,0.0134689261026168,0,0.163611344223107,0.487814324112743,0,-0.0901943491058941
CVIX.INDEX,0,0,-0.0432935249422228,0,0.05545842982872,-0.291576661149488,0,-0.166465338557247,0.199754809809012,0.121071144184672,-0.0407760004254498,-0.0255545598077102,0.10012413552738,0.214108494028803,0,0,0,0.183536446081827
DXY.INDEX,0,0,0.0138704740951815,0.023693463457113,0.00420234713977773,0.0119786455615214,0,0.00824743155705828,0,0.000386624111700487,0.00426696519637674,0.00217899813774731,0.0282264149194842,0.142558975576686,0,0,0,-0.00145421374554523
SPX.INDEX,0.0220885772530744,-0.0225301162225548,0,0,0,0,0.00491901512935034,0,0,0.0190392784313657,-0.001302374829275,-0.00296403859665369,-0.011219209479063,0,-0.0366721036011214,0,0,-0.039894648100315
VIX.INDEX,0,0.43742308221686,-0.456056764570972,0,0.00745131097072935,-0.0310894199747125,0,0.205545067533261,0,0,0.00929612723466457,0,0,-0.835427694227606,0.998774514913335,0,-2.37733506995707,0
