,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.011925357250728,0.647159522384009,0.0368492954993591,0.328450663580297,0,0.0751745081697759,0,0.0209132075263566,0,0,0,0,-0.0224574437577826
XRP,0.284832281374236,0,-0.349720630863009,0.0461936240644949,0.670855987768017,0.18441950180383,-0.250412513343194,0.202713389946432,0.0480892223773101,0.282395346232577,0.00000000000000000693889390390723,-2.65987940571975,0,-0.172602142390573
LTC,0.600648885266015,0,0,0,0,0.0587946344347034,0.0195485116811543,0,0.0322156349944009,0,0,0,0,0
DASH,1.15393127901296,-0.0000000000000000138777878078145,-0.945374968162927,0,0.266412899454059,0.190065526784016,-0.306608135170233,0.162202529973205,0.0628607658525021,0.269189953585117,0,0,0,-0.123916321653121
DOGE,0.443599481409889,0,0.0754147898817036,0.0260547669673694,0,0,0,0.00768989146758502,0.0102079437632124,0,-0.0422756715627553,0,0,0.0578449593606783
XLM,0.134659270248866,0.613194300329538,0,0.170713501860251,0.566734906668076,0,-0.0780190704088641,-0.194705934018556,-0.0838314419126498,0,0,0,0,0
XMR,1.0459716142131,0,0,0,0,0,0,-0.141217268574057,0.0445653050508491,0,-0.625958035673375,0,0,-0.113551560467646
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,1.45854463711866,0,-1.39799966341611,-0.0401323807259093,1.41232288853837,0.114980331734298,0,0.270542403470374,0,1.47715471713714,0.985683046484046,-4.81731849664217,0,0
BV010082.INDEX,0,-0.0665299795923778,0,0.0108598248412996,-0.0909133082255374,-0.0288991261966847,-0.0213913714150014,-0.0117172640137914,0.0169892974039708,0,0.0273834278454907,0.425410053769976,0,0.0154373121594386
CVIX.INDEX,0.600314933719108,0.0943926834636281,-0.224359325239232,-0.0323315022542257,-0.999948056742817,-0.0701340748815173,0.042090848934435,0.0855552095995379,0.0329471030799122,0,0,0.80846719576951,0,0.0873653072159781
DXY.INDEX,0,-0.0178314390576399,0,-0.0243780978007017,0.081475131625423,0,0.0102603108977685,0.0323007073039873,-0.000000000000000000433680868994202,0,0.0640184545786683,0,0,0.0154416378886036
SPX.INDEX,0,0,0,-0.00770273327606451,-0.0398017367849884,0.0135651601223611,0.00273644375648777,-0.00194090794594827,0.00960430112183411,0,-0.00449574879245468,0,0,-0.119186805849324
VIX.INDEX,-0.0141566876330504,-0.1745445821306,0,-0.124346803250939,0,0,-0.0593128386893924,0,-0.0131285239075712,0,0.314893930853486,0,-4.08224247493173,0
