,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.304108012960886,0,0.123391415078334,0,0.0507126442473379,0.0787705301506708,0.0399727793266185,0.0194513804217823,-0.0635851028303755,0,0,0,-0.0145566080501245
XRP,0,0,0,-0.0425742354072315,0.187519771343183,0.291486008687962,0.201837913412265,-0.243271798353781,0.043802884167591,0.0262835883822198,0,0.668818063210202,-1.83717515538905,0,-0.326140662628469
LTC,0,0,0,0.0144018039440461,0,0.301535071451529,0,0.216906128093981,0.101422994333977,0.0261009112671223,0,0,0,0,-0.0181451396138042
ETH,0,-0.0678168023197109,-0.642841653373299,0,0,0,0.324744093714764,0.428439516684248,-0.287451393374129,-0.0280407877709094,0,0,0,0,-0.195701867667433
DASH,0.357500774363235,-0.0730210243141281,0,-0.0818765872753358,0,0.575297446259392,0.0139313316673145,0.0208320567998335,0,0.0151599320361031,-0.154844290745428,0,0,0,-0.049480438874983
DOGE,0,0.177460939479797,0.142670901092879,0.0291917938024167,0,0,0.0276136641274823,0.176549946766026,-0.0470214530635095,0.009650486259365,0,-0.0437882778341486,0,0,0.0244176972576054
XLM,0,0,0,0,0,0,0,0,0,-0.0513587538141686,0,0,0,0,0
XMR,1.05924246342399,0,0.148344734381514,0,0,0,0,0,-0.0515455760957277,0,0,0,0,0,0.115597210487715
XEM,2.4475289427272,0.370211842909042,-0.886198898588853,-0.130898160794866,0.686121804385224,0,0.170246940009275,-0.941569753991551,0,0.022515609902083,-0.116360355404954,0.532945471627737,5.00628845506568,1.61708755755368,0.240704637945175
DGB,0,0,0,-0.0206355642828274,0,0,0,0,0.31797640474945,0,0,0,0,0,0
BV010082.INDEX,0,0,0.209122263662982,0,0,0,0,0,0.0786902255033722,0,0,0.00958996707476187,0,0,0.008984094745992
CVIX.INDEX,0,-0.0157086495412157,0.309704103090227,0,0.105342443809322,0,-0.100029625607645,-0.190747373115493,0.0431896660679523,-0.00595948778996402,0,0,0,0,0.0506011616831403
DXY.INDEX,0,-0.0275831657201365,0,0.0174593733126511,-0.0148521050680105,0,-0.0194800108818334,0.0274925799182746,0.0290238842547608,-0.00659841869448109,0.0209731824544783,0.00790187520864773,0,0,-0.0384289708086884
SPX.INDEX,0,-0.0632618509039431,0.0856738405071471,-0.013632783677682,0,-0.0400514318881325,-0.00000000000000000346944695195361,-0.0584708100295126,-0.00781916553765579,0,0.0176285967458513,-0.0396658415300148,-0.505542915015197,0,-0.15554899387976
VIX.INDEX,0,-0.311671484197226,0.0762517615417716,0,-0.102406258799518,0,0,-0.00304925975694009,0,0,0.17327304091881,0.229860883494212,-3.69378043996924,-3.84777737253867,0
