,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0790538275998012,-0.0294831900346809,0.035630305355525,0.159239671521529,0,0,0,0.0503342079287143,0,0,0.0170395361393111,0,0,0.0518248944639962,0,0,0,0,0
ETH,0,0,0,0,0.196890457444386,0,0,0.431804733276443,0.0279753160446827,0,0.0152849382427813,0.0375537237488889,0,0,0.199402162606192,0,0,0,0,0
XRP,0,0,0,0.0509702194683476,0.216334352628968,0,0.29448923079772,0.191100498259144,0,0,0.106547544346917,0,0,0,0.181331211126126,0,0,0,0,-0.00122426424282358
BCH,0,0.192597835238903,0.069476618386188,0,0.0620746511470464,0,0,0.169062349669204,0,0.28112726076165,0.0215646794779597,0,0,0,0,0,0,0,0,0
EOS,0,0.438599889270817,0,0,0,0,0,0.168950734094295,0,0.10144701379378,0,0.172292929245895,0,0.12003609214817,0,0,0,0,0,0
XLM,0,0,0.213140712094936,0,0,0,0,0.0696424187241757,0,0.295244059602407,0,0,0,0,0,0,0,0,0,-0.0560344922788563
LTC,0,0.20936759638011,0,0.111193739542454,0.096737604990011,0,0,0.144015136145455,0,0,0.124637093663511,0,0,0,0,0,0,0,0,0
ADA,0,0,0.159787662455657,0.136057170662435,0,0,0,0,0.232303444533953,0.205540963333622,0,0.0724468899530402,0.146230299440949,0,0.0127214620741703,0,0,0,0,0
XMR,0,0.195526261866975,0,0.126139022119208,0.16608401863536,0,0,0.00000000000000000346944695195361,0,0,0.145988098499196,0.0517237566691148,0,0,0,0,0,0,0,0
TRX,0,0.336607668569244,0,0,0.110055960235567,0,0,0.166104530070564,-0.0660276587833849,0,0.0050442795704104,0,0,0.458553340933812,0,0,0,0,0,0
MIOTA,0,0,0.0815838024154434,0,0.0183753978937306,0.00419922281702587,0,0,0,0.278571932871954,0,0,0.300488667440841,0.335382007763363,0.0458871157942158,0,0,0,0,-0.0437423703715229
DASH,0,0.350085942997441,0,0,0,0,0,0.133803405814377,0,0,0.0175957367452627,0,0,0.307148598737857,0,0,0,0,0,0
BNB,0,0,0,0,0,-0.0829160975505656,0,0.342572194315825,0,0,0.104866546304646,0.117924984529357,0,0.161010737550603,0.107448309907891,0,0,0,0,-0.00781301593073402
NEO,0,0.0162729285039432,0.0584255674278715,0.163411608409783,-0.0000000000000000138777878078145,0,0,0.0963579995089392,0,0.013353292056043,0.406491478165827,0.061345041727897,0.290523517665086,0,0,0,0,0,0,0
ETC,0,0.350143746038509,-0.071033392615755,0,0,0,0.0097807887724452,0.532030235044858,0,0,0,0,0,-0.113500168412969,0,0,0.114613284374091,0,0,-0.034199620600877
BV010082.INDEX,0,0,0,0,0,0,0,0,-0.0396669340006634,0,0,0,0,0,0,0,0,0,0,-0.0312150188689301
CVIX.INDEX,0,-0.0402627515327332,0.0667395901122166,0,0,0,-0.170334130505178,-0.060890563457527,-0.179726391601414,0,0.124024547332424,-0.0187360587031662,0.449164666611358,-0.0973424856902804,0.103579798216839,0,0,0,0,0.027749728255558
DXY.INDEX,0.0373516141887107,0,-0.0135429293773063,0,0,0.00441040064241001,0,0,0,-0.0359001560764842,0,0.00533156994569551,0,0.0196673673715398,0.0014043315318503,0,0.0711692937463051,0,0,-0.000531800647521663
SPX.INDEX,0,0,-0.0130695367216747,0,0,-0.00220232578582619,0,0,0,-0.00690701920128667,0.0170433573022898,0,0,0,0,0,0,0,0,-0.0877527888331653
VIX.INDEX,0,0,-0.0953823323090915,0.197420214538858,0,-0.252768260814283,0,0.0560469533684565,-0.100616738478123,-0.140873599359728,0.422687635414515,-0.311906847085766,0.0129583108261436,-0.0742850612419264,0,0,0.295330034982541,0,-6.15073930136874,0
