,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.25963032220463,0.0110026864795594,0.116393654861093,0,0.064004224930411,0.0887249143260501,0.0319174484759519,0.0289018505849426,0,0,0,0,0
XRP,0.204940189552788,0,0,0,0.000000000000000000867361737988404,0.292837749119847,0.119991209351143,-0.252719302950977,-0.0628608334085343,0.116001151875702,0,0,0,0,-0.0594229066340647
LTC,0,0,0,0.0461939601466748,0,0.29254458685439,0.0489238806475883,0.245822795364097,0.0339783883471922,0.0962119631066623,0.167903308523423,0,0,0,-0.0161216854162495
ETH,0.967931449901714,-0.0963283318594066,-0.649536177905469,0,-0.103849075587613,0,0,0.219267433877919,-0.100986164708744,-0.238842497626228,0,-0.975588403406637,10.4522484930382,0,0.347171759304499
DASH,0.179510017222358,0,0.227266238825162,0,0,0.0573705263322325,0.100233161654527,0.118222605054304,0.0226066069292954,-0.041964476519008,0,0.190546174482943,0,0,-0.00428724263802747
DOGE,0.16409248480615,0.242973244413464,0.167018188775819,-0.0531249141283471,0.126297266788094,0,0.139683394882255,0.0594028585363404,0.0198572894439232,-0.115791087902401,0,0,0,0,-0.0614220818380987
XLM,0.823366325825108,-0.167035823155457,0,-0.197030760299369,0,0.367440341169502,0,-0.361966105338841,-0.0810689979705789,0.0776499464670355,0,0,0,0,0.0168712684803856
XMR,1.87651178899743,-0.224985191626206,0,-0.0715426889969071,0.480514050482499,0,0,0,-0.0256097248142615,-0.0921640837021743,0,-0.120526052571974,0,0,0.052403078581706
DGB,0.484236857578045,0,0,0,0,0,0.227668427448581,0,0,0.0571060534277696,0,0,0,0,0
XEM,1.97898635719181,0.738527692868897,-0.232354371762401,-0.355139899936629,0.755676116336499,-2.05059287424572,0.352518580425174,-0.424577746236194,0,0,0.154345705567584,0.532196518626313,5.97836661239327,2.75798431914553,0.369697412570971
BV010082.INDEX,-0.253226719610498,0.127370043196328,0.305770867263183,-0.0255548084149065,0,0,-0.105777867398344,0,0,0.05372713924732,0,0.0136122049573552,0,0,0.0162095100107933
CVIX.INDEX,0,0,0,-0.0759165855789095,0,0,-0.0371702995190668,0,0,0,0,0,0,0,0.104517376898134
DXY.INDEX,0,-0.0114259003527223,0,-0.007938359677541,-0.0854270254067545,0,0,0.0178719469632931,0.00413469881539331,0.0238093176516115,0.0051930926613476,0,0,0,-0.0250591406838336
SPX.INDEX,0,-0.022227754770869,0,-0.0331950888167426,0,0,-0.0656896271204994,0,0.000171436850741479,0,0,0,0,0,-0.113123243771734
VIX.INDEX,0,-0.322307920832862,0,0,0,0,-0.0204528016823578,0,-0.00198231263608499,-0.0958954093764745,0,0.55852000176221,0,-3.25424319208482,0
