,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0757346286306832,0.0733775546392228,0.300445478920411,0,-0.0390645775143114,0,-0.00834051931278306,0.0582672906270675,0.0226943270711199,-0.120020250748283,0.000101878676419013,0,0,0
ETH,-2.12452964556513,0,0.379483637044829,0.0704977034538033,-0.071583062485425,-0.922331083891732,0.0285269275142514,-0.136515349041365,0.300614678671039,0.0321114584835133,0.129698958687503,-0.36995372330254,3.09575098653596,0,-0.054257869433807
XRP,0.738203871050801,0.118694392169921,0,0.0582163183350569,0.476679015200046,0,0,0.0362841143224487,0,-0.0508407484133778,0,0,0,0,0.0797429471553296
LTC,1.00193115096775,-0.0609105476857939,-0.0410057003466696,0,-0.135656718638454,0,-0.0114157969365885,0,0,0.0249870033258145,0.223879780638636,0,0,0,0.0103946632193059
DASH,0,0.0987827682661602,-0.213900969986049,-0.416980304019716,0,0,-0.0321266685716793,0.124606376457512,0.0884082243423486,-0.0660906140929946,0.126920885066372,0.0889285551942274,0,2.84944020228287,0.452632538196407
DOGE,0.0786170793429753,-0.0298317068350357,0.0273699293692731,0.170655253354151,0,0,0,-0.0350569493150331,0.0294569242471669,0.0487780078575914,0.310601074544822,0,0,0,0.0254661720653216
XEM,0,0.0739381427760244,0,-0.125115689401494,0,0,0,0,-0.0271002320851724,0.0900017479617925,0,0,0,0,0
XMR,-0.875673615979528,0.277328827366482,0.163264054998048,0,0.367363393881058,0.0459326843953439,-0.132395716000737,0,0.426074639309987,-0.138139131646072,0.0995864262047517,0,0,0,-0.468688715983131
XLM,0,0.0943847474454198,0.394655131074062,0.411392631842232,0.283418341854324,0.177703888778837,-0.0112317331082961,0.111878118529636,0,0.0296435078853563,0,-0.204621316716824,0,0,-0.0990248581919003
DGB,0,0.536331932632198,-1.43956787182757,-0.584023168318523,-0.447332454440885,0.518998883395467,0.203043161041509,0.180166730683438,0.25844844577526,0,0,-0.559717516858642,0,0,0
BV010082.INDEX,0,0.123480050633013,0,0.057133588284924,0,0.125378335319234,-0.0404879858631255,-0.00810677993809931,0.0359246843505517,-0.0688655228130946,0,0.0516711273370805,1.25034511693814,0,-0.0675988708593357
CVIX.INDEX,0,0,0,-0.0770805040447367,0,0.0662528008536185,-0.139408246663978,0.0422341884421388,0,-0.0131812213339518,0,0,0,0,0.135475327366788
DXY.INDEX,-0.0207796134405054,-0.0183103351589194,0.0147312461160847,0.0474431504333242,-0.0104654785477842,0,0,0.017359556055802,0,0.0137774959347688,0.0563330253202293,0.0205206223385345,0,0,-0.00497839187962058
SPX.INDEX,0,-0.000962430675738669,0,-0.0172211828247979,0.0075709375533243,0,0.0207004665281427,-0.0112814280697514,0.00834210123955472,0.0000216752969496478,-0.024518605919594,-0.0215073848019487,0,0,-0.0955151075804694
VIX.INDEX,0,0.0527259920809963,0.0333024153918359,-0.0642940859384045,0.344780442506937,0.360600907902832,0.080974281568476,-0.173183904807695,0,-0.0931380924963589,-0.331711691505265,0.211632673141467,0,-4.80314045184679,0
