,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0992135497949292,0.0116221411604642,0.207246155272817,0,0,0.100597230254141,0.0633765157161113,0.0894780690873407,0,0,0,0,0
XRP,0,0,-0.0190466431505568,-0.0609655107710786,-0.0393801291326601,0.18256929502947,0.117920699349926,-0.0258932988673159,0.138659043193647,0.0453225891574947,0,0,0,0,0.0173313200640195
LTC,0.139983803460579,0.78385039596405,0,0.00345729636507605,-1.39873566777429,1.1336103338444,0.0886198868813785,0.293838401193173,0,0.304939246701866,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0.0861822999815402,0,0.248626609941739,0,0,0,0,-0.0591564627148347
DASH,0,0,0.0883070473827247,0,0,0.331061923325226,0,0.113033835687107,-0.0517423488229008,0.190681241178782,0,0,0,0,0
DOGE,0,0.0808887029702992,0.114023487333576,0.00206536741153273,0.469667744777337,0,0.186411188827528,0,-0.0183998092884975,0,0,0,0,0,-0.0360043326695936
XLM,0.432889051994399,0,-0.0513489322077817,-0.0612422287389069,0,0.323187170088497,0,0.0337742784097859,-0.0694802738911328,0,0,0,0,0,-0.0808803509874496
XMR,0.808704957837987,0,0.0337610466158308,-0.0143517904785167,0.204474229158735,0,0.368474843398158,0,0,-0.0509822997323836,0,0,0,0,0.0626254326454255
XEM,0.830194513458572,0.277232854106456,-0.140819147155001,-0.0439222541505489,0,0,-0.144434715745901,0,0,0.13309459558036,0,0,0,0,-0.088891079167753
DGB,0,0.161419183597948,0,-0.0206270330516296,0.304519436296454,0,0.266048257891626,0.267452161413441,0,0,0,0,0,0,-0.0484219350815866
BV010082.INDEX,0,0.0794700087667735,0.00167066906104134,-0.0221376773904196,0,0,-0.0437299727667874,-0.0476696535995458,-0.0259447227719426,0.05935606795574,0,0,0,0,-0.0208726259391378
CVIX.INDEX,-0.200326268988343,-0.211663458160311,0.0868331616048996,0.00337884734873881,0.0775882689955214,-0.0840179570114556,-0.00296789617642565,-0.0474486683726592,0.0415577188767345,0.12110389680286,0.0887398459974124,0,0,-1.4695399156743,-0.0386912116678059
DXY.INDEX,-0.0917587206010035,0.035251370711769,0.0182195156158041,0.00483292901036262,0.00725469519927224,-0.042119828730752,0.0338351927440594,0.0228285955179313,0,0,0,0,0,0,-0.0270851662972848
SPX.INDEX,0,-0.0300175194545022,-0.00000000000000000010842021724855,0.00186013479372189,0,0,-0.000000000000000000867361737988404,-0.0224509239815883,0.020445311557228,0,0,-0.0974470879866026,0,0,-0.0744294344551689
VIX.INDEX,-0.34609482412321,-0.185179063349036,0.0969956506207441,-0.0396755360326403,0,0,-0.416311510371164,-0.0456323743642897,-0.085629893757648,0.513936892485541,0.292925306203397,0.782692923012868,-0.794754106546128,-4.58268567454039,0
