,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.141835430206659,-0.0513755975575273,0,0,0,0,0,0.00317893836492098,0.00314029999808386,0,0,0,0,0,0.00773531340501358
ETH,0,0,0,0.493123697470102,0.223278588449297,0,-0.258836374687001,0.070579322912792,0.224548761392794,0.352472644044718,0.0430929274423009,0,0.0268340169864237,0,0,0,0,-0.0885793167828314
XRP,0,0.248863765937622,0,0,0.0146557049513178,0.0227880237594778,-0.0746603866008268,0,0,0.0437443266751869,-0.0663332037807627,-0.0219399799207162,-0.262028549238515,0,0,0,0,0
LTC,0.702271626831457,0,0,0,-0.010090783312147,0,0.0283427877933071,0,0,0,0,-0.00527717026042089,0,0,0,0,0,-0.0153884332034672
XMR,-0.85182683538273,0,0.050867829781667,-0.389257652440425,0,0.0817135023270926,0.476116213892857,0,0,-0.0241290819593196,-0.0335620766737726,-0.0348989004341909,0,0,0,0,0,0
ETC,0,0,0,0,0,0,-0.227654314630471,0.219672047865443,-0.235229480770018,-0.0557427116435622,0.0106218006520486,-0.0385406814990896,0.226510515412954,0,0,0,0,-0.131064951169667
DASH,0,-0.0143880933141202,-0.0308029842338734,0.165151440486438,0.130563764865317,0.0775596732461559,0,0,0,0,-0.075282347572161,-0.0901752589219822,0,0,0,0,0,0
XEM,0,0.0350324579015596,0.400449264862037,0.158176707986561,0.0415643531620533,0,0,0,0,0,0,0,0.0805920283442397,0,0,0,0,0
DOGE,0,0.0422760805603218,0,0,-0.10067692401087,0,0,0.102804229771757,0,0,-0.0144712717124581,0.0123524737811778,-0.0604935434159952,0,0,0,0,0.0638375274511296
XLM,0,0.364568866058083,-0.137068744215029,-0.647218816015084,0,0.0564017042255305,-0.218239275669885,0,0,0,-0.0825576329334638,0.0431128081943025,0.104966987295648,0,0,0,0,-0.00000000000000000346944695195361
ZEC,0,0,-0.376385920195622,0,0.49538788938857,-0.0528992099173683,-5.67280700729834,0,0,0,0,-0.691091041504272,-1.82526945842272,0,0,0,0,-0.568920729012093
NEO,0.48942552947623,1.62476845881101,-1.36855822766499,0,0.147214332590159,0.0718182096837661,-1.65331501923055,0,1.29504352209104,-0.0650879682256402,-0.107902531409749,0,-0.540091228505457,0,0,0,0,0.214126914807471
DGB,0,0,0,0,0,0,0,0.0687423573315318,0,-0.0315444656022836,-0.0756501021036933,-0.111938677331555,0,0,0,0,0,-0.0747900384034367
BV010082.INDEX,-0.107231416840865,-0.0251447572539244,-0.0604253470026996,-0.0221244330640138,-0.0358454963986585,0.0353729389104566,0,0.046205028949944,0,0.0129037777148202,-0.0036011090061333,0.0126627858286976,0.00576575910444148,0,0.0549843691036109,0,0,-0.140006055460241
CVIX.INDEX,0,0,0,0,0.0521213387759172,-0.162322463879653,0,-0.13255015213181,0.27415742554732,0.0182288022988447,-0.0221742639255359,-0.0408232191222293,0.112623996547559,0.40460692857934,0,0,0,0.232654595449043
DXY.INDEX,-0.0113025188864056,0.0217582362802836,-0.0159786651918015,0,-0.00651216896221336,0,-0.0241686732699773,0.0437807922945321,0.0208054047259748,-0.0147985991470943,0.00348425314180787,-0.00506038198956088,0,0.0827799544113123,-0.00649782651994583,0,0,-0.0148709093199908
SPX.INDEX,0,-0.00548404396055551,0,0.0157871637381691,-0.00289503136670888,0,0.0118453610429494,0.0122696926020585,0,0,0,0.0115430040007955,0,0,-0.00325554540565227,0,0,-0.0434140991411579
VIX.INDEX,-1.03699188589417,0,-0.383059389706101,0,-0.181055272994808,0,0,0,0.625798185711906,-0.0231814533249156,0.0226825751637702,0.0453621091977873,0,-2.65789838626654,1.31077694382951,0,0,0
