,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.034197157303237,0.0225996355887361,0.294447765559801,0,-0.0390676950016943,0.0429226859261924,0,0.0302943954628485,0.00997099297464071,0,0,0,0,0
ETH,-1.7824729197662,0,0.27104497656107,0.497280358874185,0.240046275763012,-0.810852712585528,0.447343660584339,0.113891006388251,0.388407059874331,-0.123144064318855,0.63353105786615,0,0,0,0
XRP,0.899211726403146,0.128904345461098,0,0.0707823059281332,0.123204115333228,0.226000407723271,0.00978056921597799,0.0422115210563407,0.218753230272797,-0.0998331725743585,-0.507035113865048,-0.0073515066781667,0,0,0
LTC,0.831468245645646,-0.018421605704883,0,0,0,0.0960239711362846,0,0.0221008911738859,0,0.0265716373235895,0.154357081206265,0,0,0,0
DASH,0,0.104167882555666,-0.192043425412367,-0.352358396110448,0,0.0809086628523898,-0.0361337410359458,0.125565387348051,0.138473436960819,-0.0583342770111515,0.0662809974579336,0.204207421575913,0,0,0.0971418744756931
DOGE,0,-0.0452992368171856,0.155828756435148,0.488264977698849,0,0,0.0265389720065009,0,0,0.0709369956043655,0.446153711885283,0,0,0,0.161366094728234
XEM,0,0.0926765469569509,0,0,-0.129560659585001,0,0,0.0597818904377401,0,0.186490129677718,0,0,0,0,0
XMR,0,0.476826948270396,-0.00127110087763724,0.752858595870291,0.213231616458098,0.219276347291854,-0.00327935231366273,0,0.146805498373171,0,0,-0.252852287679357,0,0,-0.625072158287253
XLM,0,-0.0151957052986671,0.493135679376332,0.438252376536894,0,0.191593917520961,0,-0.0335218636603357,0,0.111288681587729,0,0.0992475490444061,0,0,0.0473801510277655
DGB,0,0.186237730140467,-0.929546769032716,-0.599168954418691,0,0.562178208236981,0.706175112580795,0.127308484124716,0.731786624472625,0,0,-1.37890218172614,0,0,-0.0516618653806492
BV010082.INDEX,0,0.116932540919933,0,0.0524298398752572,0,0.11259721002219,-0.052230905679238,-0.00584580387821486,0.0819249936593077,-0.0862860525008246,0,0.0810091893622895,0.971662080068561,0,-0.0870714664466027
CVIX.INDEX,0,-0.000000000000000000433680868994202,0.0206849274111727,-0.118426922003851,-0.162262373942486,0.0660115620923021,-0.0463733428150941,0.0622375398824684,-0.0172960409782897,-0.0348142041761699,0,0,1.45891156751735,0,0.160225741241649
DXY.INDEX,0,-0.00591714394546814,-0.0456246419471156,0.0514575629434718,0,0.0208395962567139,0.0523445110955647,0.0275575902860332,0,-0.0154146432462358,0,0.0410273320242733,0,0,0
SPX.INDEX,0,-0.0129988631068673,0,-0.0327647282140315,0,0.028189366077881,0.0139121859308855,-0.000655367880573346,0.0093240439688711,-0.00843564271833273,0.0071855869041223,-0.00267229451213396,-0.0450546417977159,0,-0.0865903595462154
VIX.INDEX,0,0,0.147034802514892,0,0.192503299695297,0.174358067055603,0,-0.0950399960317384,-0.053465230964738,-0.0515035459530494,0,0.0800676828464364,0,-4.55712975106261,0
