,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.140630988547483,-0.0626208926059726,0,-0.047873752204687,0,0,0.0259886274175489,0,0.00160363958161233,0,0,0,0,0,0.0104184413374396
ETH,0,0,0,0.55138411286453,0.184339687518668,0.0561552743389123,-0.227903132451939,0.0253577879490564,0.350642311665356,0.328591620987472,0.0204079309506582,0,0.0529772858615422,0,0.185009390594237,0,0,-0.188162325832461
XRP,0,0.248267424147006,0,0,0,0.0190483411279408,-0.122107442634664,0,0.0951735193624416,0,-0.0692383223458736,-0.0636866004238106,-0.220765050928165,0,0.0065682905855098,0,0,-0.135588674121563
LTC,0.658619262181393,0.0377523007974067,0,0,-0.031699053241367,0,0.102855100377915,-0.0120561827129553,0,-0.0681061520524616,0,-0.00728307177945003,0,0,0,0,0,-0.021422385507495
XMR,-1.18869421972352,0.0477812869809175,0,-0.140074073399148,0,0.111631041576091,0,0.172602192787564,0,0.00520854623279321,-0.0194120664121255,-0.0849603264100682,-0.0429521554162828,0,0,0,0,-0.0365574854439154
ETC,0,0,0,0,0,0,0,0.000000000000000000867361737988404,0,-0.034682238056323,0.00173944506108353,-0.0689887318925402,0,0,0,0,0,0
DASH,0,-0.131893373384535,-0.0857727811907935,0.284875101161528,0.154284092870717,0.0729012842000503,0,0,0,0.165860935125995,-0.0643817243352506,-0.0829335746860984,0,0,0,0,0,0
XEM,-0.433726324732177,0,0,0.561262643105825,0.133150069523659,0.16568828298702,0,0,0,0,-0.0266292438838119,-0.0370367370978145,-0.124357049929453,0,-0.593890911954935,0,0,-0.00148855558628735
DOGE,0,0,0,0,-0.116586771000605,0.0526003961908042,0,0.0664364367957663,0,0.0209875198557582,-0.0124731244297125,0.0342485603344042,0,0,0,0,0,0.0537253723681833
XLM,0,0.371607088025856,0.218830823738292,-0.422556495441842,-0.0577139546467249,0.21121378371191,0,-0.159919774635519,0.267018484180664,0,-0.0329156836245452,0.0281091647138516,0.141377022391058,0,0.253209066337436,0,0,-0.0483073785777526
ZEC,0,0,0,0,0.445939783734878,-0.0671131572974834,-5.65580284730004,0,0,0,0,-0.663154783179019,-1.48785777079371,0,0,0,0,-0.59242911353882
NEO,0.287370517755112,1.2307514188019,-0.882112967210853,0,0,0,-1.05091856489324,-0.205899041518503,2.65577494264829,0,-0.0660397826207954,0,-0.242488116838122,0,0,0,0,0.273693212417639
DGB,0,0,0,0,0,0,0,0.165575537528724,0,-0.0432015384090913,-0.0226580185170711,-0.0997799155718729,0,-0.00000000000000000693889390390723,0.147311571250871,0,0,-0.158698072903922
BV010082.INDEX,0,-0.0246770470613906,-0.0485512636575028,0,0,0.0280736401860041,0,0.0443699965515301,0,0.0172244489349957,-0.00480774973804586,0.00653343895240162,0.00190532137458318,0,0.05889912231452,0,0,-0.133551987833405
CVIX.INDEX,0,0,0,0,0,-0.171166858860725,0,-0.101442215577444,0,0.00936024536881645,-0.0260185953966434,-0.0231409983763542,0.114083512568259,0,0,0,0,0.191654914545155
DXY.INDEX,0,0,-0.00591610208885896,0,-0.000458201608273882,0.00287220862033395,0,0.0263938733736276,0,-0.0115504728635148,0.00228237497722708,0.00214173139812046,0,0.107010627390831,0,0,0,-0.0145453389835257
SPX.INDEX,0,-0.0101064368965784,0,0.0145541038314815,-0.00352805906409654,0,0.00800231470657779,0.0182765334224411,0,0,0.000466585499292865,0.00907623358333572,0,0,0,0,0,-0.0438932517173513
VIX.INDEX,0,0,0,0,-0.0342199174878884,0,0,0.116629305639663,0.343381436345159,-0.108676968735356,-0.0318526107579635,0.0141572208594746,0,-1.15224093352557,0.76673380834265,0,0,0
