,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.182063353946944,0,0.2624921402438,0.0279765916101213,0.0162402718623962,0,0.041848960608842,0.0286303917141459,0.0943302836025092,0.0414525795934967,0,-0.180987591487072,0,0,-0.0894829597149876
ETH,0,0,0,0,0.0245452587471083,-0.0394936729934164,0,0.301735601002755,0.477394531358308,0,0.23757692847865,0,0,0,0,0
XRP,0,-0.0533860254111539,0,0,0.0305948208725779,-0.010008162478141,0,0.0433668768886949,0,0.146737648410349,0.054551377298201,0,0,0,0,0.077416846593496
LTC,0.325837075762479,0.0754554925385616,0,0,0.00936552751283331,0,0.0149900807733188,0,0.121689558835594,0,0,0,0,0,0,0
XMR,1.13423355313316,0.507463219288991,-0.0468520722843428,0,0,0.0399759897234711,0.490280825670418,-0.113935494662529,0,0,0,0,0,0,0,0
ETC,0,-0.512200082315525,0,0,0,0,0,0,-0.90007881490411,0.354810639412048,0,0,0,0,0,-0.361206998614976
DASH,0,-0.000000000000000000433680868994202,0,0,0.0457421016379303,0,0,0.150583118016111,0,0.14517439254422,-0.140531234209704,0,0,0,0,-0.236857598050299
XEM,0,0.424572804506951,0.107383448906317,0,0,0.00425134420970811,0.348489057113585,0,0,0.0626536580474431,0.175975544215984,0,0,0,0,-0.230240639721549
DOGE,0.186449539794744,0.140125378944787,0.114193822972942,0.079198193845627,-0.0414976089040471,0.00827288705346509,0.0808372148356649,-0.00000000000000000693889390390723,0,0.0864633174285386,0.0165864816393547,0,0.0000000000000000138777878078145,0.95798649013013,4.57881709976617,0.332364145243143
XLM,0.44821331568122,-0.0606977228288025,0.494496690006076,0,-0.0043208986777308,-0.0441629372440495,0.0918527497992477,-0.0301195943709605,-0.0675293793704678,0,0,0,0.191781067779367,0,0,0.0799441551876016
DGB,0,0.495523483759015,0.242452985503183,0,0.0115189330619775,0.10477868526456,0,0.140181639748968,0,0.268336399928529,0,0,0.495030809795586,0,0,0
BV010082.INDEX,-0.159631447786327,0.00104882323698443,0,-0.031281400169028,0.0268743800130001,0.00921493508470671,0.000000000000000000433680868994202,0,-0.0915865073710418,-0.0731810937809908,0,0,0.0516000543462168,0.672254196491548,0,0.0555565951066649
CVIX.INDEX,-0.0961468065910509,0,0,0,0,0.00167812846037974,0.0328582410505255,0,0,0,0.074211078651749,0,0,0,0,0.140646434098552
DXY.INDEX,0,0,0.0138162348807623,0,0.00128263607172625,0.0022885990075808,0.0377126862080339,-0.0161859091504782,-0.00273439378643977,0.0328755037652447,-0.0266136712920305,0.15519125517888,0,0,0,-0.000882481848096434
SPX.INDEX,0,0,0,0,0.00208680039994995,0,0.0112953232706382,0,0.00381041309443722,-0.0330401515515933,0,0,0,0,0,-0.067274150269752
VIX.INDEX,-0.078272787799263,0,0.0848128520885153,0,-0.186186032665001,0.0528438499884464,0,-0.0325706612866963,0,-0.334290688774152,0.194149985813686,0.152285909417925,1.4908720946602,0,-5.39092705728377,0
