,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0278604216580903,-0.146900852812208,0.644501189300063,0.074156229130147,0.0287986502287468,0.041039424662752,0.0922203189880425,-0.0243975576550591,-0.0735814832453648,0,0.0520463591960955,0,0,0.0516115948324779
ETH,0.200047272485355,0,0,0,0,0.799304316145138,0,-1.40973205442436,0,0.353834365215967,0.38375572129031,0.00000000000000000693889390390723,0,0,0.251673810663829
XRP,-0.561187900710663,-0.0359218960951333,0,0.49551821027103,0.0749194712440605,0.0388990153890879,0.259443224831046,0,0.0050018691164637,-0.108098367661159,0,0.259249471294214,0,0,0
LTC,0.616245922897095,-0.053181175473865,0,0,-0.0392512876096713,0.0031202676705164,0.150230227613906,0,0.116551936241002,0,-0.172168837485362,0,0,0,-0.142570556709447
XEM,0.467369080911817,0,0,0.554206463094433,0,0,0.324233811895111,0,0.225613266476989,0.281950416874253,1.1982341219466,0.6053196369485,0,0,0.352960220742513
DASH,0,0.0698720553629067,0,0.11953112433127,-0.000000000000000000216840434497101,0,-0.12306117748648,0.120777042407874,0.0780331348912918,0.141684284765719,-0.352132909294902,0.160417852113846,0,0,-0.0658340181916303
DOGE,0.229919652836522,0.0527435674889615,0,0.300563914029766,-0.0780516381914096,0.175453504133007,0,0.112391772408853,0.0931673814225301,0,0,-0.0836130680348974,0,0,0.0129896271174972
XMR,0.781306836677277,-0.0316539083013481,0.182899505239358,0,-0.101834402594283,0.124703013585783,0.208442895530243,0,0,0,0,0,0,0,0
XLM,0,0.222697598369753,-0.070484512390598,0.276978800552688,0.148105099350583,-0.127356441082366,-0.0832398219652138,0.172620023887223,0,-0.283045352565959,0,-0.100663017519316,-0.350537673457041,1.64991633028964,0.282944259821531
DGB,-0.670822564093842,0.250732946076926,0,0.466137578078289,0.13334122697331,0,0,0,-0.239517035728047,0,0,0,0,0,0.0876608245551971
BV010082.INDEX,-0.110244263548349,0.0265931081770186,-0.134294748364795,0,0.0221664274698445,-0.300305693329028,-0.019235968875461,0,0.0725645445858314,0,0,0.0657237706407992,0,0.760647673000962,-0.0858959223432091
CVIX.INDEX,0.357397788797646,-0.117602073945256,0.0945130579130352,-0.435032727636515,0,0.37288227214974,0,0,0.0418051213645441,0,0.100516982438873,0,0,0,0.150368289957443
DXY.INDEX,0,0.013904917854348,0.0167847972910243,0,0.0104809922477239,0.0299081975447032,-0.0372129109330306,0,-0.024189768078938,0.00171465463003369,0.0350329555824124,0.0246272950553548,0,0,0
SPX.INDEX,0.0315827853699741,-0.00982110291057944,0.00596492250817334,-0.0275904196603104,-0.0143197411800016,0.0605954717960728,-0.0344845346636024,0,0.0314006801127283,0,0.0615615772597674,-0.0759772849626215,0,0,-0.0658931537728645
VIX.INDEX,0.0508041065840112,0.198258982341501,-0.400153845158189,-0.23096733675093,-0.0853537441109511,0,-0.0865658014733197,0,0.34903467909257,-0.314287796475497,0,0.950184090620543,0,-3.33004838624327,0
