,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0304947572416995,-0.128411031230197,0.638851476588486,0.0762431479121393,0.0289462857873491,0,0.0885067195917977,-0.0190609273854328,-0.0724178376339481,0,0.0640696014379115,0,0,0.0459263372804297
ETH,0.0117899470543134,0,0,0,0,1.20264412539577,0.379372890874114,-1.25325549534812,0,0.290053323909812,0.693960688069949,0,0,0,0.337743952698491
XRP,0,-0.0461076081211874,0,0.126718786815128,0,0,0,0.0421565716071706,0,-0.108056315028244,0,0.245721006884332,0,0,0
LTC,0.640406271625374,-0.099664158391195,0,0,-0.0279701345410272,0,0.334698820755988,-0.121537135730066,0.0860618733259432,-0.00301572214773341,-0.126697746472097,0,0,0,-0.178549730332759
XEM,0.467369080911817,0,0,0.554206463094432,0,0,0.324233811895111,-0.0000000000000000138777878078145,0.225613266476989,0.281950416874252,1.19823412194659,0.6053196369485,0,0,0.352960220742513
DASH,0,0.0960538412167996,0.028395415164653,0.0731796527162045,-0.000000000000000000216840434497101,0,0,0.187117036896891,0,0.14782833253958,-0.29248446544745,0.078927415708827,0,0,-0.0544411148985067
DOGE,0.206135904005538,0.0811777137486155,0.162907396929808,0.336324191782511,-0.187382999724273,0.0285326099864856,0,0.209118557001774,0.386726686806265,0.0682256329036816,0,-0.365360901669465,0,0,0.108910739231178
XMR,0.81527262218299,-0.00334172353691889,0.222224850633349,0,-0.119186824395697,0.0912529835235884,0.290125284079275,0,0,0,0,0,0,0,0
XLM,0.288289415067076,0.250545021598116,-0.191810575507364,0.0664508756103822,0.197554562093725,-0.229647507267633,-0.188062714182717,0,0,-0.318323038481863,0.0667822872072959,-0.287366503571268,0,0.16820335846264,0.125684596706015
DGB,-0.667036963834305,0.286065371731218,0,0.420811491784975,0.164577812821478,0,0,0,-0.172803244338024,0,0,0,0,0,0.0939778795227283
BV010082.INDEX,-0.200629202620279,0.0398829356245142,-0.133651509032727,0.0555126346349814,0.0289507125503282,-0.284936069932852,-0.0518695077129999,0.0304781887037924,0.0693896698680283,0,0,0.0743152058986463,0,0.761324122627196,-0.0801730579221263
CVIX.INDEX,0.357366804077813,-0.11760592934454,0.0945009025008391,-0.435031241300608,0,0.372912352734041,0,0,0.0418276024639194,0,0.10050055071878,0,0,0,0.150358613650634
DXY.INDEX,0,0,0,0,0.00606295534889025,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0.0315894620888034,-0.00982082671007368,0.00597238813161408,-0.0276005802152107,-0.0143195055137635,0.0605927280029474,-0.0344834304297777,0,0.0314002540650042,0,0.0615613655290875,-0.0759812879246506,0,0,-0.0658944123846157
VIX.INDEX,0.0692255545049401,0.194791289676554,-0.421844770338022,-0.212437093231994,-0.0935527371485306,0,-0.145219287649926,0,0.36806601538168,-0.312267927957255,0,0.963782450257551,0,-3.17985958817471,0
