,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.122241425630598,0.147195948717642,0.477765873634679,0,0.186370165183377,0.0205397222525706,0,-0.0272181445077684,0,0,-0.0516861889914703
XRP,0.177478702002623,0,0.00000000000000000010842021724855,0.187883237225295,0,0.196720922744944,0.0321877234449298,0,0,0,0,0,0
LTC,0,0.0982336339089695,0,-0.162530533362205,1.02526298974656,-0.202863740909542,0.164936724641077,0.0413238114492874,1.3115396357986,0.19039946841804,0,0,-0.241257783669079
DASH,0.543173701658677,0,0.341317339945373,0,0.461013535781715,0.0596700858383066,-0.471707146684521,0.11399258542732,0,0,0,0,0
DOGE,0.410875786149516,0.100046148889314,0.0701165840213884,0.0348712963197188,0,0.0132438926459735,0,0.0211900892178064,0.272220926044735,-0.127848560090965,0,0,0
XLM,0.408812167316006,0.710982252600246,0.0509149136292457,0.0526165819057769,0,0,-0.10703237736759,-0.0537630232027657,0,-0.228827504108286,0,0,0.0295159940208244
XMR,0.907390551254408,0,0.169066418469466,0,0,0,0,0.0413139341858581,0,0,0,0,0
DGB,0,0,0.316934484075885,-0.401835503065694,0.675885919744037,0.834827626413204,0.231037777910959,0,0,0.736886440704644,0,0,0
BV010082.INDEX,0,0,0.0348312657863982,0.0110277401768801,0,-0.00280869461753301,-0.073065487887092,-0.00727750399322273,0,-0.0348216380829694,0,0,-0.0152429041106377
CVIX.INDEX,0.184160667704952,0,0.0558866064146825,0.0787318878260203,-0.773929643611444,0,0.124296701724993,0.0879406101045641,0.0536850356667386,0,0.715599780032906,0,-0.0018496916448749
DXY.INDEX,0.0205295718602193,-0.0295247201817407,0.00826350695194712,-0.0148893240960243,0.0323364958216862,-0.0196400706183098,0.00600774751697179,0.00445695078180347,0.0814243214263958,0.00927347336369134,0,0,0.0314078739606874
SPX.INDEX,0.00339101385932319,0.0166671486898661,0.010330581270909,0.00000000000000000010842021724855,-0.015240569912521,0,-0.0152371047014234,0.0104207766046139,0,-0.0368442482270637,0,0,-0.118767489150841
VIX.INDEX,0,0.0000000000000000138777878078145,0,0,0.118027883815853,-0.075219265070588,-0.268953961585685,-0.000000000000000000433680868994202,0,0,0,-5.89503874097293,0
