,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.725777089079939,0,0.0405818726054963,0.0793903408093359,0.0801173905941674,-0.0297172575607863,0,0,0,0,0,-0.0072390085466621
XRP,0.392935718729755,0,0,0.119246656019129,0,0.0748505818947971,-0.165561206914429,0,-0.0483581134490951,0,0,0,0,0
LTC,0.876213718504863,0.162692287710276,0,-0.0183567332483042,0.0417596698992001,0.0143121854981271,0.0226344071550776,0.0119029555354381,0.0582052498789167,0,0,0,0,0.102097561528743
DASH,0,0.0911694471107699,0.305763536537365,0,0,0.242332314186531,0,0,0,0,0,0,0,0
XLM,0,0,0.68745951435158,0,0,-0.105410592361946,0,-0.0865258238896565,0,0,0,0,0,0
DOGE,0,0.00975151793887568,0.460357348002634,0,0,0,0.0596358923019089,0.00935310443175214,-0.0721808609963046,0,0.0640276571200116,0,0,-0.0891254751181241
XMR,0,0,0.660208199490635,-0.0989746763270771,0,0.218004539999261,0,-0.0385806281021857,0,0,0,0,0,-0.498674000396384
XEM,-0.443270048793479,-0.971063188203856,0.972405206051046,0.372773400566563,-0.00000000000000000693889390390723,0.794434858388026,-0.313911366079401,0,0,0.221515467688116,0,0,0,-0.585297589015196
DGB,0.527175697619889,0,0.86958190424358,0.164148273036395,-0.450611968987856,0,0.141894925080988,-0.0571804828479604,0,3.87807406806283,-0.0850797510350618,-0.666721078184557,0,0.0108032563828471
BV010082.INDEX,0,0,0,0.0174144803181353,0,0,-0.0240585108222629,-0.0472997790636698,0.0168676389016586,0,0,0,0,0.0665560287396252
CVIX.INDEX,0,0,0,-0.0363535032491398,0,0,-0.0622431396735222,0,0,0,0,0,0,0.126981210576003
DXY.INDEX,0.0457174299461604,-0.0259524618343818,0,-0.00886167692175262,0.00297434075077307,0,0,-0.0262821668767793,0,0.249080571430128,0.0950158507804287,0,0,-0.0141315291966239
SPX.INDEX,0,0.00681242928619081,0,-0.0073571732675874,0.0142563103141486,0,-0.00338711060601316,-0.00308805431921452,0,0,0,0,0,-0.0976037058278277
VIX.INDEX,0,0,0.0732242295972025,-0.00657308146610639,0,0,-0.203233109306508,-0.0346594336960954,0.0322373177527293,0,0,0,-5.59724243195885,0
