,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0483685834711249,0,0.310127431207759,0.0423933506191651,-0.00651604301723284,0,0.0696933440322083,0.11276352990182,0.0600136690292452,0.0657754461255516,0,0,0,0,-0.091238525318566
ETH,0,0,0,0,0.0604450448187533,-0.250426971940979,0.297637154068085,0.0727728377313233,0.0380763576997857,0,0.237755442610897,0,-0.622825686513875,0,0,-0.0518651536818713
XRP,0,0.0543097589796271,0,0,0.0394260656493537,0.00401836282716861,0,0.0283805191212685,0,0,0.0709238246274543,-0.142542691710981,0.13564137383841,0,0,-0.108100318930444
LTC,0.644353600724494,0.0177380353035506,0,0,0.0154130607498697,0,0,0,0.0607021447051878,0,0,0,0,0,0,0
XMR,1.09410190855807,-0.143184749069328,-0.152180558667504,0,0,-0.0698690239485777,0.100865205117857,-0.0872203618795846,0,0.0435479878330634,0.0897277530640285,0.392578839896599,0,0,0,-0.217262136603446
ETC,0,-1.04752434571958,0,0,0.111320829512068,0,0.756205382346338,0,-0.580627445436468,0.337871320777768,0.300787030035685,0.830856581858159,0.241351460318562,0,0,-0.648970185471255
DASH,0,0.101610868844513,0,0,0.0423759487594949,0.0362784022694301,0,0.048209718455406,0,0.161878533413788,-0.0565714777055585,0,0,0,0,-0.248104570211766
XEM,1.11965435539837,-0.0711207785208603,0.400423971049984,-0.0271847432307899,0.0687100186631068,0.0616359236734357,0.65637251694117,0,0.394884592337928,0.46811056418999,0.151023469883602,0,0,0,-2.0356132904137,0.177459342032395
DOGE,0.440002659149481,0,0.229210104512501,0.29996241009546,0.00514453046622517,0,0,0,0,0.0557619823523304,-0.0488718933001902,0,0,0,0,-0.0396026705660178
XLM,0.211722957126338,0,0,0,0.0154729865337764,-0.053175519522867,0.190395095286332,0.0165051573430132,0,0,0,0,-0.137394649756169,0,0,0.405657971481725
DGB,0,0.699861709308047,0,0,0,0.127875329758156,0,-0.0713830722125448,0,0.420662241575751,0,0,0.742106919489624,0,0,-0.140592305428722
BV010082.INDEX,0.197354502013519,-0.100147413783591,-0.28409539777108,-0.0300652176204121,0.00986857334319179,-0.0202185311183324,-0.0485922060985375,0.0516938249144809,-0.0738250730433314,-0.0731792218055927,0.0307639841653213,0,-0.22105013865531,1.42879758058251,0,0.100623381239123
CVIX.INDEX,0,-0.145594595077414,0,0,-0.03183588712769,-0.0177206541056206,0,0.00863643226717839,0.124825251404041,0,0.079331287636964,0,0,0,0,0.266552543664294
DXY.INDEX,-0.0126921437060151,0,0.0343488711450829,0.0214917085460847,0.00252855406593771,0.00149922426676106,0.0370904822139976,-0.0138928127388867,0,0,-0.0236698273147999,0.115831030818194,0.0130171987549334,0,0,0.000976791436208073
SPX.INDEX,0,0,0,0,0,0,0,-0.00488855356899759,0,0,-0.00408776581832873,0,-0.0413632403354169,0,0,-0.0284700244599598
VIX.INDEX,0,0.230076286405786,-0.488478658204001,0,0.0631290979522022,0,0,-0.116611215622388,-0.45462764207127,0.447316671789372,0.0164849790434072,0,0.841788578358554,0,-0.708736375885809,0
