,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0866923479327458,0.101707582143774,0.302532967468332,0,-0.046111739503938,-0.0124853394654284,-0.0102033904236662,0.0313843906285306,0.0193880422009685,0,0,0,0,0.0354566910006658
ETH,-0.882727950743259,0,0.35747991735906,0,0.316061594672595,-0.149383539192868,0.0804897770046481,0.244848636509645,-0.372403337522457,-0.0481253447283235,1.36967213024424,-0.676605850991006,0,0,-0.282124364410068
XRP,0.163349005523294,0.07468549835013,0,0.22262221310081,0.123101741794481,0.166626632492692,0.0430369148806435,0.0605639862747416,0.168958970414829,-0.101266383029318,-0.37915915175733,0,0,0,0
LTC,0.469229791008703,-0.0219879996971571,0,0,-0.00956479898311318,0.0447737340155451,0,-0.00405497097441869,0.0153227606293769,0.00474540198366651,0,0,0,0,0
DASH,0,0.0380522182445823,0,-0.183029311225662,0,0,-0.0843060535515909,0.0721851729159933,0,0,0.270967186477367,0,0,0,0
DOGE,0,0,0.0776624500257297,0.405940835237929,0,0,0,-0.122804949856168,0.219136192492438,0.066255751752268,0.196297527208434,0.069150190611356,0,0,0.0520020237606224
XEM,0,0,0,0,-0.0763790570982108,0,0,0,0,0.14451935207743,0,0,0,0,0
XMR,1.81662529496933,0.456165066577558,-0.0000000000000000138777878078145,0.0350557818136145,0.527060605720189,0,0.143238047124757,0,-0.0833928081207155,-0.0745323439057785,-0.261095471188571,-0.414928770353169,0,0,-0.374937752465302
XLM,0,-0.136225422749912,0.376557885282419,0.565313381147078,0,0.272495960485612,0.162874058570069,-0.092467360941566,0,0.10644022281248,0,0.338824845354958,0,0,0.0121730068574897
DGB,3.39291271659079,0.487864606262131,-2.03392057613064,-1.11387019033114,0,0.596628563066559,0.0533362211792123,0.0356449858095172,0.432943650378866,0,-0.662310735526912,-0.682830134788757,5.4850856470566,0,-0.193827371571872
BV010082.INDEX,0,0.0909453390443511,0.09135202002704,0.253383192904652,0.0776399414731347,0.141566309749732,0.078811213484595,0,-0.0856520965338571,-0.0969010003246078,0,0.164364199507146,0,0,-0.0587576577284872
CVIX.INDEX,0,0.00826208516160595,0,-0.204121627091003,0,0.0576451993712808,-0.0546335373304035,0.0298309748088766,-0.0429604100099962,-0.0105645566136845,0,0,0,0,0.214758430187532
DXY.INDEX,0.00892891669843235,0.0066390252861853,-0.0530472278629047,0.0435742105481579,0,0,0.00861536453238899,0.00778218012004828,0,0.0050104813093286,0,0.0809572116274573,0,0,0.0204699473674752
SPX.INDEX,0,-0.00564520343817327,0,0,0,-0.0213001928639528,0.00487672214690623,0,0,-0.00872281157481184,0,-0.00260581368956226,0,0,-0.0865881950595552
VIX.INDEX,0,-0.031830508993342,0.120946547238177,0,0.237918317099604,0.043700405513482,0.0281077601908527,-0.0840537589026314,0,-0.0768253039596442,0,0,0,-4.47010891179198,0
