,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.544279131960623,0.0160662180159107,0.0782543348462615,0.318282471675808,0.0531090994914129,0,0.031500131658299,0,0,0,0,0
XRP,0.254247314615511,0,0,0.126977190304984,0.24600873448206,0,-0.135411670475617,0,0,0,0,0,0,0
LTC,0.747732933402207,-0.0303586073111751,0,0,0,0,0.0190823456759214,0,-0.00308556879088152,-0.383443462386681,0,0,0,0.0545329974572675
DASH,2.02874513932655,0.106903051972999,-1.82743326030635,0,0.294976279498353,0,-0.225050745372031,0.157455579084582,0.107252879908279,0,0.200773747686725,0,0,0.0341514096506567
XLM,0.162962246761547,0.607641583666904,0,0.173102846564295,0,0.526125355391227,-0.0781230561037804,-0.196262419460359,-0.0829690731357818,0,0,0,0,0
DOGE,0.471064438308511,0,0,0.0369640073976981,0,0,0.0410676196070504,0,-0.00651062991045186,0,0,0,0,0.0653752243639463
XMR,1.07329545227381,0,0,-0.0323511014118299,0,0.345517548601945,0,-0.123994102945292,-0.0758202736010278,0,0,0,0,-0.355313745629675
XEM,0,-0.589439501048951,0.186348918116862,0.450945228248565,-0.301529756098106,1.3619033997083,0,0,0.322296316464607,0,-0.394307497512302,0,0,0.111846864019854
DGB,0,0.274893410151794,-0.422541593093953,-0.181286812019482,0,1.68420590151171,0.122744048695933,-0.382054436638691,0,0,0.316666417854114,-2.92043973640279,0,-0.0188597154283101
BV010082.INDEX,0,-0.0293332243584854,-0.0199422152173824,0.00677213726544265,-0.0422998310525785,-0.100403344406148,0,0,0.00811767592740629,0,0.0093505154440128,0.882164793411479,0,0.0278393954102178
CVIX.INDEX,0,0,0,0.0575753031754307,-0.332526871491951,0,0,0,0.00652568268385925,0,0,0,0,0
DXY.INDEX,0.036749167559823,-0.0286832406720651,-0.0226906120299882,-0.0271698806877579,0.0108491191681766,0.0794298860732579,0.0155297733000189,-0.0146342163835688,-0.015952141646893,0.219832895432857,0.0742203501900638,0,0,0.0113656649630767
SPX.INDEX,0,0,0,-0.0101878270504521,0.0198025617746307,-0.0211864065143067,0.000501935720735779,0.00000000000000000010842021724855,0.0141590125725379,0,-0.0263904175597544,0,0,-0.11214576210339
VIX.INDEX,-0.135663149719435,0,0,-0.114425642608738,0.0571778911144391,0,-0.0155196509996691,0.123349126865453,-0.0853078474646489,0,0.752624208295207,0,-1.78491035397375,0
