,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.113128037532594,0.184244424693205,0.448762610676425,0,0.124968615403611,0.0247167016523759,0,0,0,0,0
XRP,0.254363306108013,0,0.0427748633971341,0.090133287512372,0,0.449826172306124,0.0905982768466098,-0.0904745307002133,-0.235180908263943,0,0,0,0.216196461835573
LTC,0.172405371593897,0.0919203043768102,0,0.127240672306043,0.7801548307298,0,0,0.136578030216771,0,0.539232982931611,0,0,0
DASH,0.931329175752537,0,0.0493778544734368,0,0,0,0,0.078540907456687,0,0,0,0,0.0574377431903919
DOGE,0.298923214331049,-0.117828219056092,0.125762182179511,0.0774891986738066,0,0.073301791594452,0.0975200247723199,0.0669118169531984,0,0,0,0,0
XLM,0.728254663278355,0.707791643759629,-0.00437439926146443,0.0833776115639661,-0.404183245809133,0,-0.290380339391405,0,0,-0.156013728686402,0,0,0.129464772887913
XMR,1.06057159659562,0.305572590007021,0,-0.205516168573932,0.280052120914255,-0.300107828037096,0,0,0,0.140851376204195,4.18743967900187,0,0
DGB,0.24131570245776,0,0.00000000000000000693889390390723,0.10095869474313,0.395949618655785,0.140842569193814,0,0,0,0,0,0,-0.131797863680021
BV010082.INDEX,-0.0525292539880743,-0.0392107048280373,0.0286612997126071,0,0,0.033240462435968,-0.0000000000000000000271050543121376,-0.00000000000000000346944695195361,0,-0.032705602823381,0,0,-0.0448418918910718
CVIX.INDEX,0,0,0.100761901112828,-0.0583175056265167,0,0.0552298138788123,0.00000000000000000173472347597681,0.0242711057279436,-0.277490856020291,0,1.18169272766462,0,0.0439415159559442
DXY.INDEX,0.0347612386550128,-0.0253073238322365,0.00353251026496591,-0.025138097865444,0.00531692969351875,0,0.00783174469188561,0,0.119274076077482,0.0211289136555353,0,0,0.0238774652310186
SPX.INDEX,0,-0.0288309568654628,0.00746724798504095,0.0113888896446097,0.0333716307511387,0,-0.0300768540876126,-0.00435029407207687,0,0,0,0,-0.108882463027283
VIX.INDEX,0,0.0103034602225681,0.139684027688138,0.0672225358210248,0.0777756895627011,-0.12727232936911,-0.135836932745698,0,0,0,0,-4.50166567960775,0
