,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0351044621324375,0.048083576622602,0.316942061875062,0.0492933212802131,-0.0428509515790754,0.0304824340218562,0,0.0175163381508466,0.00751776428558453,-0.0552862023707999,0,0,0,0
ETH,0,0,0.571543723600058,0,0.312458408976081,-0.870844392975576,0,0.136027287879357,-0.108095803564252,-0.0141111302354156,1.00578096057223,0,0,0,-0.1074089490758
XRP,0.232465517637646,0.0905147648754338,0,0.227237751735519,0.209905993855902,0.149627498122317,0.0663902834591687,0.0467612133390112,0.15762025534079,-0.138999853967086,-0.39422845396844,0,0,0,-0.0358086213236953
LTC,0.36752589797646,-0.043427102564942,0,0,0,0.0426712366720724,0.0179850422371127,0.00187344869409029,0,0,0,0,0,0,0
DASH,-0.271094697358163,0,-0.154083188424643,-0.253976979403246,0,0,-0.109665896756196,0.114566391441778,0.130342837705887,0,0.257807222287441,0.000000000000000000867361737988404,0,0,0.11109564247403
DOGE,0,0,0.0972532802019667,0.52659530076017,0,0,0.00293717780776273,-0.143052359109916,0.187264121677492,0.0553742891026312,0.0941556075884848,0.0963698132894311,0,0,0.0476087213928503
XEM,0,0,0,0,0,0,0,0.0567198534294118,0,0.140144447119705,0,-0.328272166939542,0,0,-0.0138971825634921
XMR,0,0.458114374667755,0,0.751087964835502,0.178067999951568,0.173993001258745,0,0,0.154644513550284,0.0101568379016944,0,-0.211260061157866,0,0,-0.5937015688827
XLM,0,-0.149163447717252,0.371061266496172,0.567297556022712,0,0.27734829685507,0.173043794547333,-0.0986242892568934,0,0.105015137938273,0,0.351645280959887,0,0,0.00914530314850815
DGB,0.262019288033518,0.508873150001869,-1.46084040625302,-0.467535101006694,0.223777222071803,0.68389075031375,0.198680210575059,0.112951716050921,0.568372253466088,0,-0.847197455254496,-1.20573037596013,0,-2.47516422728174,0
BV010082.INDEX,0,0.0816676278098671,0,0,0.121241062985305,0.144531672100247,0.0553266661707311,0.00704473725956927,0,-0.102194234116944,0,0.0436030240287649,0.825891932129597,0,-0.0924799869267515
CVIX.INDEX,0,0.0258379191776478,0,-0.214178513004163,-0.104463836581713,0.10990617136236,0,0.0161152927363289,-0.0246894317466635,-0.023205686631485,0,0,0.0765026744125708,0,0.216564167566536
DXY.INDEX,0,0,-0.0677137903673758,0.0726085039869325,0,0.0162941984241049,0.0139665861491623,0.025896177715255,0,0,0.0133994988553048,0.0563905792628357,0,0,0.00688042692963692
SPX.INDEX,0,-0.00883183120046353,0.0238915779025411,-0.02544020104562,0,0,0.00667690086513198,-0.0045630562669932,-0.0118521246667779,-0.00630664876628765,0,-0.0150687542872175,0,0,-0.0768586317075744
VIX.INDEX,0,0.00000000000000000693889390390723,0.0710447865289182,0,0.154176139089206,0.192148049456005,0.0604792968461683,-0.145069949804841,0,-0.0484692381553512,0,0,0,-3.70177139848048,0
