,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0418791748525131,0.013467023938696,0.323091129938688,0.0533023579353505,0.0518824297228018,-0.0795509929727803,0,0.00250203469864127,0,0.0221229760475966,0.006115162944372,0,0,0,0,0,0
ETH,0,0,0,0,0.114170314156895,0.124809311366525,0.0776221723491722,-0.101242376677478,0,0.161454729682949,0.0161007012270957,-0.0426424613484955,-0.0354025074354813,0.858910388463426,-0.209588383034449,0,0,0.113010684326845
XRP,0,-0.282830713983411,0,0,0,0,0,0.0370226541367153,0,0.401290447434395,-0.11577307318344,-0.0489560200781772,0,0,0,0,0,0.0200887386860361
LTC,0.613108899746963,-0.0614210799598005,0.000512279688608209,0,-0.0197932554295136,0.0612614410137312,0,-0.000000000000000000867361737988404,0.13191252356748,0,0.013069110168449,0,0.0150847501044599,0,0.0679054407461482,0,0,0.011499227700456
XMR,0,1.01529941728127,-0.0963704486293028,0,0,0.120325971008578,0,0.000509299962801421,-0.593847227368377,0.159977086431606,-0.0630625945591706,-0.065036145298297,-0.187974655719818,0,0,0,0,-0.096351133210195
ETC,0,0,0.131501264312914,0,0.0219418112782637,0,0,-0.0236259314764489,0,0,-0.0484470440865845,0.0262993100027788,0,0,0,0,0,-0.076825347464733
DASH,0,0,0,0,0.131290197306257,0,0,0,0,0,-0.054813100780782,-0.0646260762749742,0,0,0,0,0,0
XEM,0,0,0,0,0.268689654387785,0,-0.0194556572918439,0,0.203582348998959,-0.0631671007829623,-0.0411508909109421,-0.0111398865091846,-0.0577939546558497,0,-0.438261249606442,0,0,-0.00988391406425379
DOGE,0,0.0406691269538335,0.0730477134799235,0,-0.119195292352981,0,0,0.00868413319330636,0,0,0.0329650842700131,-0.0145703352473426,-0.00000000000000000173472347597681,-0.24009041168555,0,0,0,0.021047558035592
XLM,0,0,0.571539075697742,-0.451616485916708,0.0419672171467997,0.299266340392229,0,-0.180971022091842,0,0,0.0436334318118558,-0.0554215437991981,0.187697708674731,0.221587150957966,0.332307189470108,0,0,0.0339746964541782
NEO,0,0.388248323541702,0,0,0,0,-2.03679767722212,0.711789176792851,2.56159296066994,0.0744982408837313,0,0,0,0,1.62194787135512,0,0,-0.47550720568206
ZEC,0,0,0,0,0.513193093457538,0,-6.89037556657749,0,0,0,-0.500904825763811,0,-0.0384802932545887,0,0,0,0,-0.643643148387944
DGB,0,0,0,0,-0.198782934156999,-0.221790429582148,0,0,0,0.123376738203098,-0.103532145293667,0,0,0,0,0,0,-0.067010723158337
BV010082.INDEX,-0.145281035412607,0,-0.107666774451119,0,0,-0.0921920210751992,0.0499948533048303,0,-0.140624489621514,0.0942005939066707,0.00828091916987617,0.00987281144910787,0,0,0,0,0,-0.00327119800448749
CVIX.INDEX,0,0,-0.148531735897248,0,0,-0.202806488108901,0.146308475166089,-0.149563680606824,0.0575156461883954,0.183490569474415,0,-0.00864908911904127,0.0424509116701886,0,0,0,0,0.127869841857437
DXY.INDEX,0,-0.00504991402636342,0,0.0261414190632542,0.0113494786878355,0.0124839118029212,0.00786741991172023,0.0102880799343449,0,0.0101224264745922,0.00695219203653253,0.00280236848290595,0.0155514803595121,0.104262166217178,0,0,0,0
SPX.INDEX,0,0,0.00608669107867545,0,0,-0.0163845589961188,0,0.0106275412422302,0,0,0,-0.00206898130400172,0.00851476842152475,-0.0368366108925484,0,0,0,-0.0593786895530084
VIX.INDEX,0,0,0,0,-0.236359060315758,-0.159921744546263,0,0.0206911559257785,0,-0.0576100739909841,-0.0274918829415776,0,0.063085407866173,0,0.598084762812719,0,-4.78839912767747,0
