,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.807481440024356,0.0199101349710225,0.055971386466096,0.341538681311535,0.00959676001692427,0,0.0152984334462237,0,0,0,0,-0.113980730125284
XRP,0.289697147831988,0,0,0.144127552038477,0.173163322215015,0,-0.200660040964161,0,0.0921646604510834,0,0,0,0,0
LTC,0.655021536195307,-0.0194181073779897,0,-0.00183336460162052,0.0540569813538447,0,0.032601995317414,0,0,0,0,0,0,0
DASH,1.56514779246349,0.0644861522224333,-1.27308079072227,0,0.218026183957639,0,-0.268662663030365,0.195182840651548,0.0732351820598624,0,0,0,0,-0.0417451361677757
XLM,0.573240213480581,0.618091958654545,0,0.135747251472182,0,0.096936170451751,-0.116051307795288,-0.196938987642039,-0.0868882049457348,0,0,1.10661659122841,0,0.0775634804373992
DOGE,0.475816399414912,0,0.0401761094093401,0.0388273887271263,0,0,-0.000000000000000000867361737988404,0.0109783211880963,0.0129463369553343,0,0,0,0,0.0583644036012581
XMR,0.986067170642652,-0.177481488978108,0,-0.00733329782633205,0,0.473192427569058,0,-0.0762580673758955,0.0240006288890925,0,-0.2701219725568,0,0,-0.339303798870023
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,2.26496244736235,0.41666928640824,-2.1290452648479,-0.0897217500661555,0,1.29528037100627,-0.0201036185440306,0,0,0.0370880080624313,1.16441632075435,-4.89493497623484,0,0.227768680891382
BV010082.INDEX,0,-0.102133234363026,0,0.0303095265683053,-0.0355547938906475,-0.16301982879447,-0.00743868574777418,0,0.0233611970417691,0,0.0313141418845285,0.740047511153847,0,0.0544552892524333
CVIX.INDEX,0.623766705036233,0,-0.285739480600441,0.0237040541191701,-0.274393842698922,-0.504450318454684,0,0,0.010724483519846,0,0,0,0,0.0772422207130297
DXY.INDEX,0,-0.0313836368514842,-0.0038689754123058,-0.0240067842114876,0,0.0908138223646741,0.0128248931182857,0.00145143564417956,0,0.137922103123716,0.0736455494691173,0,0,0.00301505713675974
SPX.INDEX,0,0,0,-0.0077029177280037,0.0135650752533471,-0.0398008865325225,0.00273628527057173,-0.00194087494683619,0.00960428309132263,0,-0.00449571730708366,0,0,-0.119186950747813
VIX.INDEX,0,-0.134818053126046,0.0535281169739112,-0.088374941691607,0.0336553702826076,0,0,0,-0.0413680222755084,0.615501263982238,0.0749866524974458,0,-4.35287417317682,0
