,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.100104919106814,0.628027994537644,0.0296515282158415,0.0696466460044506,0,0.0471124904497174,-0.029049885403432,0,0,0,0,0,0
XRP,0.249545669738355,0,0.30854711616071,0.152834896094537,0,0.10806067110802,-0.219460367061431,0,0.00702117491810476,0,0,-1.2858451033325,0,-0.0686581831035888
LTC,1.01224461282864,-0.00782764362421732,0,-0.14977372439559,0.0307097123799944,0,0,0,0.0137633649034791,0,0,0,0,0.106606937895041
DASH,0,0.32727004391315,0,0,-0.120004178341355,1.18274359479847,-0.136459626664951,-0.00588022523256549,-0.117958339043621,0.449193311130094,0.234830879429691,0,0,0.148371606051655
XLM,0,0.229438248187598,0.772781273904712,-0.0865603752690684,0,0.0459239567392339,-0.062951740800715,-0.0613985493585605,0,0.560747625393371,0,0,0,0.0946336884774664
DOGE,0.439361850610875,0.096029515233687,0.0350258469974907,0.0339335708028732,0,0,0.00999336843950267,0.0233636299761096,-0.0674865881510549,0,0,0,0,-0.111462640097123
XMR,0.965139797398021,0,0,-0.0167393415621239,0.376590921009711,0.12069449636698,0,0,0,0,0,0,0,-0.389002435949528
XEM,-1.09433840109456,-0.984307531327167,1.0430435266138,0.402216409186624,-0.00000000000000000693889390390723,1.59851866261842,-0.271997339509077,0,0.220123643036326,0,0,0,0,-0.46962102378015
DGB,1.05250657680096,0.232448851027822,0.164361110255243,0.110037723805801,-0.352094310988785,-0.48874189661941,0.119877326003353,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,-0.0189182743893205,-0.0199757612059498,0,0,0,0,0,0
CVIX.INDEX,0.759861570268192,0.204795775414189,-0.574541403553753,0,-0.103902533983267,0,-0.0595295784882555,-0.0355135363612927,-0.0308406551736864,0.0858649266209427,0,0.714890239327249,0,0.0665640913507632
DXY.INDEX,0.0283104374319105,-0.00824467707683587,0,-0.011985927668533,0,0,0.0141421516575116,-0.0115505665143634,0,0.138325422781594,0.148975361689648,0,0,-0.019711156489851
SPX.INDEX,0,0,0,-0.012176614454431,0.016564465607995,-0.0352765714094986,0.00470717865588544,0.00285538217718077,0.0092455780706111,-0.00595575475112787,-0.0178839654453644,0,0,-0.105020585004842
VIX.INDEX,0,0,0,-0.0258560994930934,0,0,-0.0962143568675377,0.00231347022800965,0.000298090780175488,-0.000000000000000000867361737988404,0.109321333959039,0,-5.6339632472575,0
