,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.134992955483513,-0.00739946112854271,0.096642295520337,0,0.00749498694676778,0,0,0,0.0355248483405673,0.0224598044405797,0,0,0,0,0
ETH,0.293474912123226,0,0.0362576963043858,0.0565158263336704,0.0169594490214098,0.139244335147813,-0.0320106010042874,-0.0716889105854316,0,0,-0.0354399945983881,0.496195925481082,0,0,0,0.0644392851526416
XRP,0,-0.412153711829368,0,0,0.061213864474809,-0.0285323485067112,0.114738601708374,0.0542717504012035,0.199740123493023,0.405439803993277,0.151181549717064,-0.288407864426785,-0.114355645186221,0,0,0.196016372931673
LTC,0.474570762501079,0,0,0,0.00287561317034776,0.0983996620203038,0,0,0.0579928593093953,0,-0.00933145760152289,0,0,0,0,0.0222529518694563
XMR,0,0.898568833573496,-0.40503351396032,0,0,-0.00000000000000000346944695195361,0.25862552215575,-0.146339491631943,-0.768626934795675,0.494238149377797,-0.182620830012975,-1.45808828881434,0.848592722485088,0,0,-0.0411065535918816
ETC,0.35691542066616,0,0.155080251776615,0.0770335938820494,-0.00000000000000000010842021724855,0,0.0758853024716632,-0.0368616158781526,0,0,-0.111355143814292,0,0,0,0,0
DASH,0,-0.69119189092462,-0.235732111476608,0,0.0236135349206894,0.0951814922943969,0,0.119397984688992,-0.113245304909185,0.258687864428409,-0.151321136725072,0,0.204566155557321,0,0,-0.0521979526647712
XEM,1.08250929408448,0.335045744913243,0.0913456467126602,-0.604799627877995,0.0619433798635214,0,0.212702497127731,0,0,0,0,0,-0.992070518854675,0,0,-0.0147527942182182
DOGE,0,0.225842567203818,0.147844349311954,0,-0.0683925298279762,0,0.0303386233528042,-0.114797741949243,0,0.0337833587792384,-0.000000000000000000433680868994202,0,0,0,0,0
XLM,0,0,0.476511467157696,0,0.0135408500330871,0,-0.0273571655941256,-0.0372931760397973,0,0,0.00193037158669565,0.460369476404688,0.520444786968861,0,0,-0.0403730116007997
DGB,0,0,0.206026586978828,0,0.00680586282688102,-0.467993599101083,-0.525960872121234,0,-0.139025516515016,0,0,-0.308498811422392,0.969302494121627,0,0,0.0331744673470096
BV010082.INDEX,0,0.0304161359065584,-0.0330542990129491,-0.102628694958001,0.0256561535664538,-0.16936208910113,-0.0426503246218613,-0.0367439584630082,-0.1816034770098,0,0,0,0.14614333160028,0,0,0.039338009055241
CVIX.INDEX,-0.338435525003453,0.0662848489443908,-0.0844663239959193,0.209818476642545,-0.0520141265626193,0.0554816636168426,0.111309562775689,-0.0965787602768471,0,0.148408694469035,0.107154878729931,0.166000087555796,0,0,0,0.0946532349486856
DXY.INDEX,0,0.00262883222554731,0.00517850212042706,0,0,0.00272693633925353,0,-0.0133023459953736,0.0108480988185333,0,0.00332129885083841,0.0980289568169428,0,0,0,0.00171646032214976
SPX.INDEX,-0.0249336931328961,0.0260612570198311,0.0211370510841208,0,0.00457653461516484,-0.00466317819532079,0.015315769686701,0.00194740013959324,0,-0.0198275523893712,0,-0.00854469096394321,0,0,0,-0.0692802549783877
VIX.INDEX,-0.653331923993857,0.130580603943487,0.087672426475107,0,0,-0.430601623501858,-0.44513186970523,0.299261025872407,0.171914896355288,-0.206253146817322,0,0,1.05225044591824,0,-5.50615740835431,0
