,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0378776790775105,0,0.954308325468958,-0.0452637882203686,0.00257061186967124,0,0.098648912858676,0.00438649106048725,0,0,0,0,0,0.099565348787346
ETH,0,0,0.33325205427135,-0.493201582784853,-0.0450781432105157,0,-0.498560121131667,0.160443148217983,0.114072016552639,0,0,0.514244105879338,0,0,0.303413057820137
XRP,0.0523417260398844,0.0322565721148423,0,0,0.0641773835247258,-0.0207919931066435,0,0,0,0.0701643290288999,0,0,0,0,0
LTC,0.591915029637096,0,0,0,0.0182493497996516,-0.0133976459320119,0.0410945210051343,0,0.0149794923080519,0,0,0,0,0,0
DOGE,0,0.265307781541706,0.111667221694166,1.11777400628986,0,0.122419575965625,0.736726100657889,0,0.161044738180027,-0.130443570484487,0,0,0,0,0
DASH,0.458869691330294,-0.270063937460642,0.239310604953962,0.218242621124134,0,0,-0.289871770255987,-0.283467882165,-0.0849110757385555,0.0810200537605984,0,-0.17173615262028,-4.05923114667202,-3.1688889483835,-0.319492942089862
XLM,-0.914702248564204,-0.26289943348558,0.216523893600503,0.349678211996691,0.183999238190456,-0.0315580161341236,0,0.345107430280649,0.224046888575805,0.197529439666666,0,0.867207500232212,0,0,-0.0246407023862844
XMR,0,0.0677976461656646,0,0,-0.0128628581073634,-0.0745667448997674,0.736362259298139,0,0,0.0212384276634985,0,0,0,0,0.200299541719682
XEM,-1.76987135141109,0.209542929082466,0.0556753252845729,3.21747233814666,-0.255494044847075,0.0229786691602996,0.0614234484761079,0.0146336686759364,0,0.110115800167255,1.72206392568025,-0.283963687907921,0,0,0
DGB,0.623113690843845,0.0985357572073225,0,0,-0.579866375360945,-0.106059285748022,0.913377077983024,-0.394518980162313,0.142015228892646,0,0,0.601536088418155,0,0,0.14368619600082
BV010082.INDEX,0,-0.0314666724422589,0,0,0.0319066538908724,0,0,-0.0313965563693726,0.0095246665293472,-0.00885300757870573,0,-0.131093269812492,0,0,-0.063149524644605
CVIX.INDEX,0,0.0155701669433183,0.112589282512534,-0.0748506998925381,-0.0250654595838247,-0.0826895843514289,0.0455028783183764,0.00331431085002413,0.00247162251839476,0.0219440353116343,0,0,0,0,0.113407107130734
DXY.INDEX,-0.0209031907522146,0.00956267206331388,-0.0375942436217312,0,-0.0209388592905685,0.0236971212514625,0.0240174499082164,0.0198317605566931,0,-0.0117161508364855,0,0,0,0,-0.0134581696955322
SPX.INDEX,0.0683606396762343,0,0,0,0.00433445520553534,-0.0209886350995324,0,0,-0.0212323600126836,0,0,-0.05339376324542,0,0,-0.111427930663256
VIX.INDEX,0,-0.0196302588794063,0.0919882152459956,-0.0000000000000000138777878078145,0,0.0327706132453225,0.0313917352530926,-0.213991920163269,-0.126551938701542,0.155767616405682,0,0,0,-4.40244167603601,0
