,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0457459219857429,0.151792211363537,0.0331838801210066,0.0483027257736821,0,0,0.0927605170469209,0.0416604264665219,0.103851339593419,0,-0.31313928873887,0,0,0
XRP,0.716576074972203,0,-0.282182105339446,-0.0743930899765661,0,0.897931184537549,0.509502032291006,-0.346002318066598,0,-0.138877465714757,0,-0.0321199576921434,0,0,-0.0667227828896804
LTC,0.238123373990319,0.266119209138497,0,0.0579932315710754,0,0.141824761098223,0,-0.0531318238145798,0.0268854227112283,0.0661077297825809,0,0,0,0,-0.132300094038037
ETH,1.3779347050115,0.333153804379374,-1.53487498153294,0,1.1311453838758,0.846419982797052,0.707349321476053,-1.02543591437112,-0.0118232110282767,-0.436120037840126,0,0.388410146321927,4.86293329675529,0,0
DASH,0,-0.160291259374772,0.519127874854446,0.0297192350287138,0,0,-0.275399582335076,0,0.0358726117351733,0.178672161101642,0,-0.154673047898843,0,0,-0.164358149888456
DOGE,0.24416407014272,0,0.387486581104166,0.0409346040244159,0.0363796106611683,0,0,0.0866590894240792,0.0165214504654034,0.0450946348557975,0,-0.0804344454577538,0,0,0.0135021285742826
XLM,0.185778277006972,-0.155624656524198,0.0414038463446363,0.127599075388564,0,0,0,0.160074937740766,-0.00981369518154891,0.0996929330611242,0,0,0,0,-0.185821217707235
XMR,0.145307152475013,-0.124379586839704,0,-0.0159902312182823,0.122158903001469,0.414896835130283,0.152776709903868,0,0.0808620557108721,-0.076528315577752,-0.363896013774718,-0.836458006275623,0,0,-0.226854038715528
DGB,0,0.236553649120397,0,0,0,0.134310397009024,0.492004736463923,0,0,0.38963890854609,0,0,0,0,-0.212684878024982
XEM,0,-0.0361812212945075,-1.0076813347967,0.00000000000000000346944695195361,0.354969441059883,1.55567992759134,1.14819854825638,-0.513704287869966,0.143399608680078,0,0.449602524579487,0.249099511049727,0,0,0.00145263320249465
BV010082.INDEX,0,0,0,0,0,0,0,0,-0.0127940175975533,0.0784411834494509,0,0,0,0,0
CVIX.INDEX,0.172327525201256,0,0,0.0235460199007363,0,-0.199400719389221,-0.265905040486375,-0.234501317339405,0.00970464344495591,0.0671264634349622,-0.0245396727258984,0,0,0.664610531240711,0.0789377140998065
DXY.INDEX,0,-0.0239019460914427,0,0.00811426509434927,-0.00369088633731368,0,-0.0196422065550344,0.0360765881045221,-0.0162625559392088,0.0167814818380933,0.0384694943978485,0,0,0,-0.024204595689605
SPX.INDEX,0,0,0.0188133316670362,0,0.0235066199918344,0,0,0,-0.0000000000000000000271050543121376,-0.00995114847651238,0.018738859647372,0.0165585429927931,0,0,-0.0903532577676428
VIX.INDEX,0,-0.201684546762311,-0.0136022083748975,0.227458067899955,-0.0227332831031337,0,0.198874527514913,0,-0.0331544682149597,-0.127612637178499,0,0,0,-4.37683237282849,0
