,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.00718482374836129,0,0.733031217242432,0.00991683096286111,-0.0330774512394177,0,-0.00715799045103673,0.0286496009165627,0.0187127464176598,-0.120061961042488,0.103051327778092,0,0,0.00326342954407771
ETH,0.0000000000000000555111512312578,0,0.0691356518129387,-0.814528856508036,0.379531172740179,0,-0.112283153908567,0.133740492160668,-0.0686702254908176,-0.0741860031565462,0.71594859934218,-0.84162941772392,0,0,-0.10909352812702
XRP,0,0.0868147104566838,0,0.835593692151121,0.135511292910614,0.217291562462695,0.031130683840336,0.072680821302493,0.130353351539009,-0.0735688009275866,-0.431889048193585,-0.224409266501036,0,0,0.0228671973994227
LTC,0.319815151469282,-0.0340412006513657,0,0,0,0.0371293828186108,0.0134271316257472,0,0.0245736318153851,0.00312103551389231,0,0,0,0,0
DASH,0,0,0,0,0,0,-0.0363872844795136,0.0657834045526623,-0.0463007387762431,0,0,0.369364995099539,0,0,0.104957172740377
DOGE,0,0,0.0964318588729651,0,0,0,0.0071878067637126,-0.0369956061705254,0.320244157692063,0.0452288982869851,0.258752536670018,0,0,0,0
XEM,0,0,0,0,-0.0763790570982108,0,0,0,0,0.14451935207743,0,0,0,0,0
XMR,0,0.265330473823058,0.152357705631396,0.390516403163435,0,0,0.00021757906948106,0,0,0.0900081528640921,-0.423456879801473,0,0,0,-0.245764399477519
XLM,0.748238265864822,-0.177316980796895,0.447135139709658,0,-0.012968986436425,0.353625362048673,0.173372466599378,-0.0205486990337445,0,0.0509242741958261,0,0.132946028953589,0,0,0
DGB,1.01677203694246,0.170435732268932,-0.709136685429073,0.932623487513245,-0.449611993285799,0.644523210811891,0.136441065334605,0.142487088262014,0.0000000000000000138777878078145,0,0,-0.210186152250024,3.69247072612009,0,-0.476870620872771
BV010082.INDEX,0,0.0821807514505866,0.0341731729222423,0.365360546579254,0.0709938871422331,0.0647766683497158,0.04535581690289,0,0.0564286300897497,-0.111429641471409,0,0,0,0.6171304112147,0
CVIX.INDEX,0,0.0394916904162681,-0.172629113316467,0,0.0230658237853945,0.114334991541702,0,0.0219328098613677,-0.0168391728944317,-0.00430144933868196,0,0,0,0,0.193840926802055
DXY.INDEX,0.083180534258383,0.0180722748830358,-0.0284972673297798,0,0,0.00608417095554243,0.005408461606322,0.00130033366763231,0,0.00673188271301935,0,0.0470805779656896,0,0,0.0286719804863264
SPX.INDEX,0,-0.0124291681974905,0,-0.0480102633154428,0.000691962040521767,0,0.000147444114793863,0,0.00465707307487763,-0.00732959979490535,0,-0.0197645559827617,0,0,-0.0801116158184777
VIX.INDEX,0,0,0.127111574544945,0,0.261428829826366,0.00480038928306665,0,-0.11803732036493,0,-0.0551216184795427,0,0,0,-4.32061213792969,0
