,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.348050203207421,0.124721095699055,-0.0585134879056562,0.324600424788543,0.0695340023314562,0,0.0175738014149517,0,0.0782292362061454,0.102618078295439,0,-0.0376465183618248,0,0,0.0416916846530749
ETH,-0.604201951980622,0,0.0436689733907434,0.146494863420923,0.262729106559841,-0.0945608389737355,0.494653128747376,0.130847990519286,0,0.02381390139325,0.00926883793963207,0.169244442235781,0,0,0,0,0,0
XRP,0,0.119381648313647,0,0,0.0657531195746992,-0.0855629681284049,0.0768398579104057,0.111290715285569,0,0.0223384189057721,0.0694795039944138,0,0,0,0,0,0,0.00991009332368493
LTC,0.485668835958928,0.0293746818042636,0,0,0.00000000000000000693889390390723,0,0,0.136467545048839,0,0.157117548712265,0.110807942659768,0.0620705103012963,0.0547379376018984,0,0,0,0,0.0929850110760181
XMR,0.405930413252496,0.202540376026162,-0.223190342644363,0.234167909035916,0,0,0,0,0,0.08647489530381,-0.0615156092322098,0.0149337084326785,-0.137436104592371,0,0,0,0,0
ETC,0,0,0,0.0208285343182561,0.261346112977659,0,0.402352379851771,0,0,0.06749489991503,0,0.207399536224337,0.0932316221861577,0,0,0,0,0.00600459357707367
DASH,0.503621633142198,0,0,0,0.19192494905356,0.309581324173798,0,0.0934843495264686,0,0,0.12613289506334,-0.0131013414527289,-0.0653032922298855,0,0,0,0,0
XEM,-0.285407567301901,-0.128130781538475,0.148715902797541,0.129247120867523,-0.0819478685428816,0.124567739937404,0.311398814624381,0,-0.0484745340733502,0.294911809979504,0.0552288617218353,0,-0.0472238786320442,0,0,0,0,0.0373842768713924
DOGE,0.305128328354065,0,0,0.0549490064644733,-0.039292661004869,0.0588076636195211,0,0,0,0,0,0.0741525875088112,0,0,0,0,0,-0.0852447938642501
ZEC,0,0.0584442038402767,0,0.189619524873506,0,-0.118864689033015,0.269151351365839,0,0,0,0,0.199393312689969,0.364019573216072,0,0,0,0,0
XLM,-0.148793668242499,0.201959290567695,0,0,0.0509935582855929,0,0.150991073033255,0.108914038894382,0,0.152806203016334,0,0.115102681161952,0.123305066535775,-0.481649418893119,0,0,0,0
NEO,0.298256663959229,0,0.907044288242758,-0.295001021416102,0.210363852461897,0,-0.173763854266424,0.277582844223052,0,-0.0850199217758163,0,0,0.0604534245715523,-0.268265141149954,0.0494214661231034,0,0,-0.178532507456733
DGB,1.04281218805017,0,-0.107674932102912,-0.76651452861558,-0.164604627417881,0.166027392691767,0,0.0960673152392508,0,-0.00325319608043999,0.0429537416443495,0.206479753464917,0,0,0,0,0,0
BV010082.INDEX,0,-0.0483604272709718,0,0,0.0395556800627015,0,0,0,0.0659181640250612,-0.0356780176399416,0,0,-0.00690671357955575,0,0,0,0,0
CVIX.INDEX,0,0.0876389574535013,0,0.0549739760670981,0.0614615329064504,0.0657559738863165,0,-0.0469042987320098,0,-0.0406580105169469,-0.0437745229871425,0.00903373221579963,-0.0308633060103751,-0.0318888783785905,0,0,0,0.0678881530786504
DXY.INDEX,0,0,0,0.0158350663661163,0,-0.00631043660662216,0.0185008010724882,0,0.0140126370475635,0.00196724341299234,-0.012024123692145,-0.00751947669635088,-0.00818608750992646,0.054602278221056,0.0163381176610181,0,0,-0.0179448215608193
SPX.INDEX,0,0,0,0,0.00672113769441933,-0.00877043982463753,0,0.0147400501951092,0,-0.00069237574101873,-0.00516269948610592,0.0170712339277559,0.0103848284751087,0,0,0,0,-0.052571699311168
VIX.INDEX,0,-0.537992340315476,0.677437130683543,-0.00815990648662362,0.166771618551004,-0.102646130103906,0.1539222867286,-0.150332744856421,0,0,-0.0614825846558978,0.12170302054901,0.152138392529771,0,0.14129481352508,0,-3.35905481647903,0
