,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0198179021733286,-0.132608585694605,0.606858407105139,0.0690818910139529,0,0.044810603252098,0.133781371786354,-0.0286554864920016,0,-0.0391936566174614,0.020338965933254,0,0,0.0377193101539302
ETH,0.154611063141773,0,0.347587127239303,0,0,1.08430614781061,0,-1.38989490448516,0.0131227200028516,0.324267191084907,0.725868124490507,0,0,0,0.336238326091181
XRP,-0.567868166986397,-0.0357336456074026,0,0.501028233279329,0.0760916232444827,0.0384753901271146,0.2613141383967,0,0.00368602077901074,-0.108663747451668,0,0.256843483797654,0,0,0.00151841281965848
LTC,0.612049715527009,-0.0526724201518665,0,0,-0.0368081571138663,0,0.15793024158766,0,0.113694380153027,0,-0.157640434710296,0,0,0,-0.144796244900126
XEM,0.456056274455683,0,0,0.624367545999185,0,0,0.256792247658877,0,0.314456912175639,0.293810482347012,1.11943118719665,0.550531927475295,0,0,0.339625346786628
DASH,0,0.0363798634122824,0,0.151194484163106,-0.0135548671170155,0,-0.140503684955918,0.041158988984534,0.176043468626265,0.130298354620223,-0.396944165314646,0.217754885820953,0,0,-0.0810875765881707
DOGE,0.229912991454026,0.0527457222145191,0,0.300567170129735,-0.0780552392910775,0.17544734447755,0,0.112395281231885,0.0931772033369749,0,0,-0.0836216013287802,0,0,0.0129909838784594
XMR,0.765951347021787,-0.0380593811529754,0.168930225685733,0,-0.0967020950542474,0.143482435684106,0.184208166613,0,0,0,0,0,0,0,0
XLM,0.0200958324451002,0.177957539084649,-0.004381823512265,0.296927223672207,0.191985855196017,-0.0571384130423874,-0.0875818658476268,0.151831537212637,0,-0.279230033847079,0,-0.18993332017127,0,1.97153945771555,0.297213698372503
DGB,-0.670822564093842,0.250732946076926,0,0.466137578078288,0.133341226973311,0,0,0,-0.239517035728047,0,0,0,0,0,0.0876608245551971
BV010082.INDEX,-0.110244263548351,0.0265931081770175,-0.134294748364797,0,0.0221664274698448,-0.300305693329028,-0.01923596887546,0,0.0725645445858308,0,0,0.065723770640799,0,0.76064767300097,-0.085895922343209
CVIX.INDEX,0.369590993670516,-0.118175701334101,0.119593481216712,-0.425620934404605,0,0.325902060964968,0,0,0.0176758803714607,0,0.135297385153492,0,0,0,0.15930568252881
DXY.INDEX,0,0.0140353388636529,0.0215166488154157,0,0.0106274143754162,0.0239624420800489,-0.0390370679469783,0,-0.0289618956275198,0,0.0387542520483618,0.0300600566851801,0,0,-0.000313932170037116
SPX.INDEX,0.031572994811649,-0.00982023826956448,0.00595788801742797,-0.027591596332016,-0.0143171707090426,0.0606057411026293,-0.0344728214139625,0,0.0313958300969078,0,0.0615728336862874,-0.0759760628565331,0,0,-0.0658915923469096
VIX.INDEX,0.100277460322643,0.142765300396351,-0.374742555467303,-0.248922580551983,-0.10806529535373,0,-0.0962723146077729,0,0.37461657951277,-0.277619523239135,0,0.88087009471763,0,-3.39444007978513,0
