,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.587274124627994,0.0196809085389992,0.0693803630979973,0.263970568958288,0.0484819804842776,-0.046860098598694,0.00666442629581291,0,0,0,0,0
XRP,0.159140584809993,0,0.556905103581586,0.111368276906031,0,0,-0.179292510633515,-0.101034621727364,-0.0200499628675442,0,0.088313544104519,0,0,-0.193684837670343
LTC,0.807572596413378,0.0274479649786832,0,-0.0801334589012464,0.111692897330968,0,0,0,0.0173578524809535,0,0,0,0,0.0855187957583022
DASH,0,0.340875673370573,0,0,0,1.23083119521835,-0.116008913460842,0,-0.208675781844954,0,0,0,0,0.0387075889050237
XLM,0,0,0.623746139491571,0,0,0,0.00657304759913503,-0.093367927167345,0,0,0,0,0,0
DOGE,0,0.296349498101722,0.341134268541554,0.0775196290472288,0,0,0.0290378017968046,0.0241065760539934,-0.0328141383942327,0,0.1199779923973,0,0,-0.063281039959311
XMR,1.21112875109058,0,0,-0.125889173602488,0.192710713125572,0.340376408400936,0,-0.0385643585239809,0.0362484850961934,0,-0.300192196128839,0,0,-0.43421109889533
XEM,-1.32793817177648,-1.32647640789671,1.44209484766521,0.23133042795586,0.173356583341885,1.62434274466756,-0.449829391465217,0,0.231638809962102,0.616811629644237,0,-1.69604483104637,0,-0.626448520922428
DGB,1.01115117489948,0.256670666812668,0.231469301941927,0.106232231553855,-0.407277881395148,-0.519835115547136,0.143219943611325,0,0,0,0,0,0,0
BV010082.INDEX,0,-0.0180461625880107,0,0.0142609844774523,0,-0.0418133194053135,0,-0.0466327963690326,0.024731043749805,0,0,0,0,0.0596083864555392
CVIX.INDEX,0.324599688675124,0.12027254999954,-0.286976697854868,-0.0334167947360574,-0.0767496487622405,0,0,-0.00394454158290806,0.00000000000000000173472347597681,0,0,0.213189053409327,0,0.161691612798877
DXY.INDEX,0.0248595647522989,-0.0331629423217257,0,-0.0188358058558208,0.0210568068652125,0,0.00690374783208227,-0.0290949518850672,0,0.233232935486162,0.12103094623823,0,0,-0.0221283532889834
SPX.INDEX,0,0.000266810639111753,0,-0.00840018931656269,0.0155190631657995,-0.020295586440946,0,0,0.00311539298128951,0,-0.00476707782374972,0,0,-0.0996493007106471
VIX.INDEX,0,0,0,-0.0159186974016437,0.106616335553509,0,-0.158326821263595,-0.0121450500118871,0,0,0,0,-6.36093649819086,0
