,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.23971661823764,0.017710191663742,0,0,0.0580454983900585,0.118878043026975,0.0357704312258038,0,0,0,0,0,0
XRP,0.220889904022639,0,0,-0.0786234606011489,0.185215293450533,0.164505537865003,0.106164346846133,0,0,-0.152240878619482,0,0.392552341372197,0,0,-0.142240378674452
LTC,0.208590471390269,0.144524793477507,0,0,0.187217900062079,0.339210768291417,0.0150408693446363,0,0.025712533344242,0.294986338746795,0,0,0,0,0.0366154119518896
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.119996302415858,-0.00000000000000000010842021724855,0,0.1409020758028,0.240116191122581,0.139159252417022,0.0485453896538721,0.0871177555165929,0,0.320338011266075,0,0,-0.0441975858402363
DOGE,0.0798894965122988,0,0.527885389733394,-0.00817365684395538,0.134771399096665,0,0.0862477526828668,0.124311615370974,-0.0565571349347729,-0.130597340023722,0,0,0,0,-0.0586651606478478
XLM,0.597231869723242,-0.316028518366901,0,-0.0761915476323639,0,0.308172723997827,0,0,0.0120068043549668,-0.124770581876298,0,-0.301096331643025,0,0,-0.0301918802684909
XMR,1.98461104772307,0,0,-0.0726072991424304,0.392019241392519,-0.103730338916049,0.12494333129444,0,-0.102750884010697,0,0,0,0,0,0.0624204328807079
XEM,1.77556550478452,-0.187889944685218,-0.155256194025853,-0.0416549459883063,-0.901613981821463,0,-0.312386006211989,0,0,-0.0255635177732089,0,-0.240514325470931,0,0,-0.20757798864692
DGB,0.268196972300463,0,0.0539052698626622,-0.0273628505384863,0.254236006767732,0,0.126553820122692,0,0.15683353210542,0,0,0,0,0,0
BV010082.INDEX,0,0,0.0913039392854893,-0.032516264625625,0,0,0,-0.056904622954804,0,-0.0330997737315473,0,0,0,0,0
CVIX.INDEX,0,0.0507797177056439,0.0428794524072453,0.00149887692725036,0.292945702717087,0,-0.0871422472908215,-0.151425402378176,0,-0.0160882653770243,0,0,0,0,0.0796439001154847
DXY.INDEX,0,-0.0215509842782955,0,-0.000467734359568189,-0.0598396530903719,0,0,0.00633256614481096,0.0309967869287218,0,0.00334202963263887,0,0,0,-0.0244020207199049
SPX.INDEX,0,0,0,0.000336154078128968,0,0,-0.0842458355338699,0,-0.00630770378798203,0,0,0,0,0,-0.12646289162966
VIX.INDEX,0,-0.159352974604442,0.368644692974494,0.0046909010031463,-0.76118165266703,0,-0.123657050541808,0.03042864806593,-0.0784755091564266,0,0,0.102450434105799,0,-3.6971195789277,0
