,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.402779452282278,-0.0571803224465538,0,-0.0163643698298318,0,0,0,0.000686713210254593,0.00533406021857043,0,0,0.0276017126261867,0,0,0.00163409150612258
ETH,0,0,0.103610039629158,0.407516051137693,0.175003198291423,0,-0.0018854454265547,0.0114142435218288,0.182076276768827,0.142528485113377,0,0.0232286001198115,0,-0.458886029642825,0,0,0,-0.201218983831767
XRP,0.145319833609408,0.0656053530993387,0,0,0.0173685190783373,0,-0.0524167423873556,0.0309555568774339,0,0.108354920495645,-0.0372049496924124,-0.120967071213157,0.192931179048531,-0.280726357639246,0.181507513748779,0,0,-0.0643980901149347
LTC,0.714840490871646,0.033495884199424,0.019120447206193,0,-0.0173498168564732,-0.0239203802977798,0.051309238759497,0.0304444670825078,0,-0.0241440022623248,0,-0.0103959300450073,0,0,0,0,0,-0.0125228164053938
XMR,-1.10278022431754,0,0,-0.334983866083407,0,0.0628230498055579,0.434468682143049,0.0887574289833604,0,-0.0177648554152156,-0.0308308564287005,-0.048003721563357,0,0,0,0,0,0
ETC,0,0.0913545609258745,0,0,0.0179103943094385,0,-0.145890776249536,0.193444818743657,-0.240426385759345,-0.00701312964019245,0.0190603865052777,-0.0556424741605522,0.481112787572076,0,0,0,0,0.101219454713952
DASH,0,0,-0.163349459153494,0.239095098664788,0.176186660960929,0.0881530765276841,0,0.00471243117805602,0,0.0909195476456452,-0.0923374027019573,-0.0944738806006771,-0.166301718220996,0,0,0,0,-0.0643517564535585
XEM,-0.12622214546545,0.160579547507905,0.183595627937544,0.356790995612406,0,0.158826667346529,0.140473251535815,0,0,0,0.0026086170784085,0,0.37438805311937,0,0,0,0,0
DOGE,-0.070618823803907,0.159237899404908,0.0200520473099649,0,-0.0994697813310449,0,0,0.0688231518927853,0,-0.049295442210893,-0.0144401387881463,0.0148487398377259,-0.134673563584545,0,0.112869938527038,0,-0.166228812790114,0.00857537647539734
XLM,0,0.332219019897618,0,-0.682403358492247,0.0751251593779314,0,0,0,0,0,0,0.0668775300934074,0.620401245566736,0,0,0,0,0
ZEC,0,0,-1.00247565706423,0,0.204387340448242,0.0515163305405456,-4.79654827191721,0.192118290765784,0,0.452184812066147,0,-0.567329286521673,-1.3609186831948,0,0,0,0,-0.716444826745387
NEO,0.871320155634604,0.799666257661315,-1.90545834840003,0,0.248676787137001,0.352655493045625,-1.10234141170145,0,0,0.139438145901686,-0.215776425813534,0,0.0588554701890196,0,0,0,0,0
DGB,0,0,0.317460319691313,0,0,0.151134997758714,0,0.176508438205338,0,-0.0264485583721795,0.00327092610652979,0,0,0.259535403973993,0.0412038048515361,0,0,-0.0492915469848518
BV010082.INDEX,0,0,0,0,0,0.0913567306666905,0,0,0,0.0132707007633258,0.00695960451941191,0,0.0295094507931362,0,-0.0684198953367469,0,0,0
CVIX.INDEX,0,-0.126831223142201,0.102505309570911,0,-0.0356306699104291,-0.194041246674559,0.379156563891295,-0.0498028247895698,0.15055968365474,0,0.0169310065472481,0.000000000000000000867361737988404,0.210509139757353,0,0,0,0,0.21609564086151
DXY.INDEX,-0.0108277196986376,-0.00038607150891395,-0.0115176374010048,0,-0.00435942344348364,-0.00245971309688476,0,0.0367774775688597,0,-0.011445605110248,0.00283058260038255,0,0,0.0651293696877599,0,0,0,-0.0185459507305663
SPX.INDEX,0.013378818364659,0,0,0,0,0,0.00945306361510933,0.0110686962716543,0,-0.00737906428649485,-0.000334131504968127,0.0134215839322001,0,0,0,0,0,-0.0424458998692843
VIX.INDEX,0,0,0,0,0.134511740679117,0,0,-0.329424788466682,0.65335292609027,-0.0879623959012095,-0.0500749433289047,0.139956097456777,0,-0.43235944247601,0.547967480790829,0,-1.99487720386094,0
