,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.329070077195342,-0.00926493197855426,0,0,0,0,0,0.00432753042961549,0.0203582572691629,0,0,0,0,0,0
ETH,0,0,0,0.0130296749295289,0.131729156041232,-0.0930677780337351,0,0.137044334049855,0,0.125014005678032,-0.0133169219381065,0.0428207270738576,-0.0235517318555822,-0.231586662741709,0,0,0,-0.125491561243324
XRP,0.138754574619644,0.113426500602306,0,0,0.00640357523855228,0.0950364925919161,-0.0145085321255247,0,0,0.107659556052966,-0.0332632148012812,-0.0931459099068699,0.120978347206258,-0.337099900092127,0.17380565977411,0,0,-0.0303963908446201
LTC,0.651857467298175,0,0,0,-0.0368919100090429,0,0.0263360894126492,0.105116006384805,0,0,0,-0.0319484484434363,0,0,0,0,0,-0.00907270604080469
XMR,-0.938637112069074,0,0,-0.076699008133038,0,0.0885170421206773,0.509635336558541,0.131403354207442,0,-0.00457934312275301,-0.0242598318124371,0.0458241714469504,0,0,0,0,0,0
ETC,0,0.252422083846036,-0.613056243650455,-0.208496394790711,0.0616875560551639,0,-0.122185437640844,0.065947893012428,-0.173395888009499,0,0,-0.0503492323200957,0.469433088018147,0,0.234503084064904,0,0,0
DASH,0,0.0229519912924434,0,0.152726971415304,0.0672046003871727,0.206925885634475,0,0.127413250926398,0,0.0701184220506329,-0.0352764907268294,-0.0793996938760125,-0.229133086800934,0,0,0,0,-0.0696550467338011
XEM,0,0.0935498081633737,0.145473750777895,0,-0.0415500062372824,0.0413920183506953,0.262802119604436,0,0,-0.000000000000000000867361737988404,0.0219373227215262,-0.0920224357805533,0.182777579694868,0,0,0,0,0.0926377479535142
DOGE,0,0.0774230944665054,0,0.149360242899887,-0.0739701224095657,0,0,0.0781755196479259,0,0,-0.00970286814741424,0.0363270023176704,-0.0228519433122549,0,0.0297101119069515,0,0,0.0736669086787303
XLM,0,0.133891759814814,0,-0.390303847798758,0.23119347355011,0.00463846325177379,0,0.111761067027425,0,0,-0.00296951206211131,0.115399513154731,0.692613226092792,0,0,0,-2.24877117998945,0.0558757662491036
ZEC,0,-0.144703491328602,-2.6180885282694,0,0,0,-2.7363908841911,0,0,0,0,0,-0.309944916254575,0,0,0,0,-0.567547407801334
NEO,0.897305450843227,-0.0614598083157757,0,-0.960365751787888,0,-0.45965945411799,0.662807416196179,-0.103709809878794,0.934939338644455,-0.0097575400393828,0.0133066812398106,0,0.513447600397438,0.242803475605772,0,0,0,-0.148148527861986
DGB,0,0,0,0,-0.0426486673421809,0.105380108075246,0,0.120114971589682,0,-0.00306794683008022,-0.0331641035549596,0.112994044119424,0,0.206812316989206,0.0975777813101204,0,0,-0.053764990579043
BV010082.INDEX,-0.115160374539309,-0.0203894166659093,0,0,0.00358339405039635,0.0715754952125382,0,0,-0.00947297107605695,0.00429232060219847,0.0000000000000000000271050543121376,0.0104860117358699,0.0558902321590492,0,-0.0918665227018113,0,0,0
CVIX.INDEX,0,0,0,0,0,-0.0937523574414439,0.241362237055427,-0.0193372028992539,0.0791658918168469,0,0.0114108183094705,0.0447958745438646,0.101130987862345,0,0,0,0,0.238743616709134
DXY.INDEX,-0.0187629316318712,0,-0.0127711336252984,0,-0.00365775383841656,-0.00742867501765911,0,0.0308204879646298,0.000364232287048913,-0.0119215980653434,0.00206633488054063,0.00400994513495351,0,0.073426955115785,0.0173522975714477,0,0,-0.0244679444023531
SPX.INDEX,0,0,0,0,0.00759945825724766,0,0.0105971559346542,0.00166135312283995,0,-0.00887503800864464,-0.000277274114139248,0.016961956881633,0,0,0,0,0,-0.0297079290804244
VIX.INDEX,0,-0.0950508029729666,0,0.11292084208975,0.0474496253506002,0.203961706549983,0,-0.411925952955884,-0.00000000000000000693889390390723,-0.0379562472706121,0.0246609342391721,0.0576180126928239,0.0117332369405806,-0.521063357068387,0.695130583429757,0,-6.25045367991942,0
