,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.123107289214166,0.15384725188925,0.385793463296415,0.112788980313417,0,0.186094161147091,0,0,0.0493002520748131,0,0,-0.0541891596860465,0,0,0,0,0
ETH,0,0,0.492683488694114,0.0810821050106907,0.227584297358312,0,-0.00000000000000000346944695195361,0,-0.0311807970509748,0.0162232406570723,0.212600878961024,0.248451872365074,0.00000000000000000346944695195361,-0.354981486433335,-0.180642878906033,0,0,-0.0708902894011552
XRP,0.148151835404383,0.0758286005957539,0,0,0.0118263791093558,0.0733808151855502,0.0000000000000000000542101086242752,0,0,-0.0594924075048304,0.104498565974035,0.00127082255085216,0.1285735514747,-0.209935936713997,0,0,0,0
LTC,0.930662731523553,0.00484585545322391,0,0,0.00000000000000000693889390390723,-0.0150479652704713,-0.1166074875233,0,0,-0.0178631506163686,0.0111746920127159,-0.0831627781165024,0,0,0,0,0,0
XMR,0,0.261113040787024,0,0,0,-0.118056320629582,0.157628021636078,0.375932341098003,0,0.0625113997469791,0.0112601992629505,0.222427573428091,-0.398539548645303,0,0.186674118455262,0,0,0.365130801113366
ETC,0.811921063967284,0.211384263897872,-0.560870113305419,-0.346855494392712,0,0,-0.0862985453551718,0.135207666048628,-0.0421769495182346,0.00967019844623359,-0.0282782851273108,0,0.352002786206799,0.549059911907717,0,0,0,0
DASH,0.406712018087312,0,0,0.0829441860927474,0.0821510544658414,0.350827232737889,0,0.14939860287266,0,0,0,-0.016282952751459,-0.235084692120573,0,0,0,0,0
XEM,-0.271518098920336,0.130166749420803,0.0308055774657239,0.226544575843533,-0.0584762782615959,0.0909999454480688,0.328337234906096,0,0,0.0123314800366259,-0.0259219809072348,-0.0208464797304726,0,0,0,0,0,0.00958641914552885
DOGE,0,0.0158118481120819,0,0.315334373335157,-0.0898531032849688,0,0.0361692659808597,0.0257524383953929,0,-0.00550646209980274,0.00210493911592207,0.129329668584414,-0.0207863742758484,0,0.0953221208523266,0,0,0.0221281777874026
ZEC,0.37251907875565,1.27892674528744,-2.26902943636342,0,0,0.741952295420625,-0.438073176589005,-0.124517936398346,-1.00555500845757,0,0,-0.19267205144674,0,0,-0.42875841244773,0,0,0
XLM,0,0.140839991196584,0,0,0.0308218890518324,0,0.261717725038185,0.0150974948450639,0,0.00940348254912679,0,0.084279460379817,0.304555576070247,0,0,0,0,-0.141273588347563
NEO,0,0.193020796591493,0,-0.236495874230296,0.0681367103451249,-0.0600487434807366,0,0,0,-0.0544751961585499,-0.0955972673372421,0,0,0,0,0,0,0
DGB,0,0.157361872315951,0.312464060761192,0,0,0.250174548485846,-0.305152033469062,0.115817736321005,0,-0.0287011310472206,-0.0312072268296009,0,0,0.337291274771054,0.102578493769838,0,0,0
BV010082.INDEX,0,-0.0776639598068904,0.034445895396062,0.0191062105127118,0.0662729313771087,0.0326664223431215,0,-0.0303443293194055,-0.016001147656717,-0.0337881049502734,0.0269731654897733,0.0113715302060814,0,0,-0.31584039193274,0,0,-0.0661591934752326
CVIX.INDEX,0,0.0860031384203799,0,0,0.0302502660386447,0.00390336746963323,0,0,0,-0.0454673130800894,0,0.0337099282321335,0,0,0,0,0,0.22037545850084
DXY.INDEX,0.00463509872903101,0,-0.00408261953766891,0.0158180487277987,0,-0.00828198400195592,0.0141116744360192,0.0239810041217499,0,-0.000411483020947185,-0.0138254979595829,0,0,0.115416830421589,0.00898834355946305,0,0,-0.0212123573150623
SPX.INDEX,0,0,0,0,0.00712422540977682,0.000000000000000000216840434497101,0.014091238691611,0,0,0,-0.00741928904466707,0.019324631621908,-0.00573392592388452,0,0,0,0,-0.0484806229001973
VIX.INDEX,0,-0.0398477568630683,0,0,0.0860834431099772,0,0,-0.41317176314304,0.352931291355523,0.0647746838963598,-0.0704375594859721,0.0134265783262972,0.0282886762240496,-0.490022933224639,0.716523702995967,0,-3.9046771162406,0
