,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.212592742411983,0,0.0891706506178992,0,0.0827298788161235,0.217021191318051,0.0332869347555086,0.0189871629085407,0,0,0,0,0
XRP,0.195051769632897,0,0,-0.0691584692692039,0.232735236140785,0.595032073022537,0.101115534467259,-0.407666064234766,-0.0430864481926238,0,0,0.488782759153778,0,0,-0.25291959099305
LTC,0,0,0,0,0,0.135948514588407,0,0.269295950227405,0.0249220281584148,0.117949220826102,0,0,0,0,-0.0302164425076263
ETH,1.10306782966675,-0.0528141533516447,-0.960891966431915,0,-0.290525750764597,0,0,0.43271815219627,-0.0991907015286682,-0.325065573115644,0.148909589145591,-1.1169867813724,10.5457496615904,0,0.301891524209631
DASH,0,0,0.321714844818605,0,0,0,0,0.141397617629661,0.0216022378809419,0.0113147687267247,0,0,0,0,0
DOGE,0.191845255283213,0.219632832463294,0.123577859465252,-0.0674328617626795,0.129538007637124,0,0.139097515998474,0.075681959912827,0.0163694649699353,-0.11312486416372,0,0,0,0,-0.0619803885367888
XLM,1.0403118934269,-0.34381805883239,0,-0.175812331670103,0,0.295246908090072,0,-0.412716564693305,-0.0760367761523625,0.0364305667820612,0,-0.470415973360879,0,0,0.0507265916336338
XMR,1.90616341030912,-0.267079759339672,0.000323006282301513,-0.0269474192425714,0.224836701869329,0,0,0,0,-0.0793765649509654,0,-0.0179213993887274,0,0,0.0338622350641944
DGB,0.484224965260275,0,0,0,0,0,0.227629598142791,0,0,0.0571443004170507,0,0,0,0,0
XEM,1.99958674361053,0.688036934512839,-0.266932719400543,-0.355297889631929,0.865302277747252,-1.9463546305529,0.329725646386296,-0.493581362195087,0,0,0,0.347181539197827,6.36738363018766,2.24415553758865,0.341490319793395
BV010082.INDEX,-0.246140441170665,0.124959880712459,0.30624725091376,-0.0263959293667385,0,0,-0.107929916611363,0,-0.00022350447517593,0.0554454474483482,0,0.0118093848744445,0,0,0.0164945202137834
CVIX.INDEX,0,0.0425774273784083,0.34233904226351,-0.0443591106595571,0.208674960833678,-0.208197325711873,-0.129836972473026,-0.179937496099846,-0.0277426005185762,0.0163103227604103,0.056120832527034,0,0,0,0.128393014806107
DXY.INDEX,0,-0.0254075109185448,0,0.00419057232608029,-0.00980434344208019,-0.0514435371605653,0,0,0.00683469221031921,0.0234730007746031,0.0203835042168541,0,0,0,-0.0283691756392538
SPX.INDEX,0,-0.0319936821960812,0,-0.0336964577255684,0,0,-0.0421370162986305,0,0.00286669757673669,0,0,0,0,0,-0.11344990329832
VIX.INDEX,-0.0768460338446842,-0.272027631296437,0,0,-0.418112779556291,0.167596784011644,0,0,0,-0.000179519156188031,0.149201743942247,0.46097148284502,-2.10961206483875,-3.44306301366127,0
