,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0228173414722923,0.0559228280979915,0.173338971265175,0.0310363204885183,0,0,0.0657161986593527,0.111922047085217,0,0,0,0,0.0218511353687457
XRP,-0.285535731156968,0,0,0.0720211660457381,0.120049302528179,0.322247062257472,-0.098758833601577,0.0940844220117967,-0.00579681292526166,0,-0.0357969630046252,0,0,-0.0476744550786326
LTC,1.34927044883654,0.0863339156955036,0,-0.983549127837223,0.58523729111382,0,0,0.0065776642182543,0.470960003778703,0,1.14470888432201,0,0,0.00432748648116703
DASH,0,0,0.0565663505356486,0,0.339816810285473,-0.150969664438051,0.153128320334673,-0.0708862524923306,0.204171267996726,0,0,0,0,0
DOGE,0,0.212782057760955,0.126437355915681,0.411510728006275,0,0.347080261635117,0.127543989377965,0,-0.0538865824577326,0,-0.0881103500303868,0,0,-0.0574983697354195
XLM,0,0,-0.0388515305535556,0,0.36694277939949,0,0.280415857052894,-0.0703314876202323,0.0578927725390495,0,0,0,0,-0.0464840865944717
XMR,0.24914428222843,-0.181116997036885,0.043736143752144,0.33851111807682,-0.0787315443507927,0,0,0.15910565500392,0.000000000000000000433680868994202,0,0,0,0,-0.0895050035057906
XEM,0.199961207875482,0.541947080776537,0.160319584811548,0.661521007561859,-0.257052317643976,-0.110606339208744,0,0,-0.0540128658213017,3.0203782937189,0,0,0,-0.0360019433114864
DGB,0,0.524548341234364,0.0020300384304331,0.220946344094941,-0.130310439497873,0.381165741870593,0.421414614884547,0.0628142323765041,0,0.752823920934024,0,0,0,0.17191589382918
BV010082.INDEX,-0.124734220659053,0.00753645780510148,0,0.0404139400358464,0.0831405810630046,0.0159869384269694,0,-0.0437342505893462,0.0427997828858556,0,0.171727628878741,0.741158634830954,0,-0.0516694542199634
CVIX.INDEX,0,-0.0868429042642413,0.0457036064778454,-0.0830368467866424,-0.0705126951956128,0,0.0248429060533594,0,0.0666241931109942,0.266383015150804,0,0.299693145599337,0,0.0613127198389471
DXY.INDEX,0,0.0408533412682195,-0.003014658068883,0.0346689108133148,0,0.0000000000000000000135525271560688,0.0300872807225462,-0.00609098627799516,-0.00808903252066422,0.0544974249389585,0.0503751770833402,0,0,-0.00400975791682409
SPX.INDEX,0,0,0.0125329943428923,0,-0.0279350911252055,0.0311226732440047,0.00477510188984717,-0.00589900828109911,0,0,-0.0121507815862802,0,0,-0.071314045067759
VIX.INDEX,0,0.0470041593742174,-0.0172525039986307,0,0,0,0,-0.00791210675011574,0.200327774316866,-1.07726160756107,0.412818078484348,0,-7.04557475843876,0
