,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0419718949519803,0.014393991514295,0.323367375106236,0.0532871405269373,0.048957732456991,-0.0757906938649903,0,0,0,0.0218543773814543,0.00631132767705278,0,0,0,0,0,0
ETH,0,0,0,0,0.131536914445806,0.160222923400273,-0.00000000000000000346944695195361,-0.0322439867799999,0,0.0842817052394411,0.0158993954460334,-0.0429739692041855,0,0.603599426713438,0,0,0,0.0650472265540677
XRP,0,-0.361519468615754,0,0,0,0,0.0112901123731946,0.108589169963419,0,0.388644949144661,-0.0989093511223729,0,0,0,0,0,0,0.0421725057037602
LTC,0.615256767276908,-0.0633866994980018,0.00428893534373683,0,-0.0195546678833435,0.061706162875148,0,0,0.0890781802663698,0,0.0154497849922561,0,0.0161390122362112,0,0.0635967952238005,0,0,0.0132591888211954
XMR,0,1.05997495116945,0,0,0,0.00191183082614503,-0.00000000000000000693889390390723,-0.0296279363686136,-1.16479904790994,0.00049717295806264,-0.00483532110522301,-0.057888437546642,-0.356194118150945,-0.680628992910618,-0.243833773543165,0,0,-0.0610565032902685
ETC,0,0,0.0684598740317596,0,0,0,0,0,0,0,-0.063227087153717,0.0222484478647033,0,0,0,0,0,0
DASH,0,0,0.0330237216461503,0,0.156141726409961,0,0,0,0,0,-0.0468412880447706,-0.0931714570769149,0,0,0,0,0,-0.0854398375685014
XEM,0,0,0,0,0.261695136934125,0,0,0,0.228222807278241,-0.0305105405781273,-0.0337633791411858,-0.010566971355005,-0.053721402102028,0,-0.48853464440934,0,0,-0.00116821104871361
DOGE,0,0.140651177443825,0.0606158526215703,0,-0.179150157576778,0.0511266940552417,0,0.0155238518084665,0,0,0.0209952331182615,-0.0126111331892364,0,-0.30687151300042,-0.0768255802482521,0,0,0.0228043673738698
XLM,0,0,0.545579434834262,-0.131975950958126,0,0.0564632208155308,0,-0.184945707458239,0,0,0.0350067195213179,-0.0267322627667364,0.142416704763635,0,0.409186962155633,0,0,0
NEO,0,0.462543107170707,-0.0465666404740573,0,0,-0.0407285538553741,-1.83233864663907,0.462542213269251,2.3907870892627,0,0,0,0.512126968359343,0,1.6976514122538,0,0,-0.505726606238113
ZEC,0,-0.168795400781766,0.258031657832077,0,0.298515985620684,0,-6.16737762081807,0,0,0,-0.431458362909845,0,-0.0369344108260168,0,0,0,0,-0.899674001751049
DGB,0,-0.231136067056727,-0.107986895333307,0,-0.205187642061241,-0.193706284296379,0.236762366833893,0.0578214830464674,0.134368529594972,0.256770620588041,-0.070459311540384,0,0,0,0,0,0,-0.00652583140711969
BV010082.INDEX,0,0.0841401977469765,-0.0681957254666666,0,0,-0.128334859374208,0,0,-0.140912263776487,0.0523107914995103,0,0.00756669297866899,0.0188894431926259,0,0,0,0,-0.00401061161673798
CVIX.INDEX,-0.0106815324077823,0,-0.0530712012321165,0,0,-0.18452538475008,0.145859577057942,-0.141286016084899,0,0.0900552381864433,-0.00876750132953149,-0.00572633418392134,0.0374852968478871,0,0,0,0,0.104473387473414
DXY.INDEX,0,-0.00755742418177016,0.0188636928023527,0.0317997757827172,0.0214760465496778,0,0,-0.0176439414178036,0,0,0.00707172244618394,0.0018666807056293,0,0.183222219208105,-0.0117752903325005,0,0,-0.00297207578367445
SPX.INDEX,0,0,0.0124261423048343,0,-0.0162156703430964,0,0,0.0134342750579932,0,-0.00949212995095172,-0.0078590509944877,-0.0035234038378105,0,0,0,0,0,-0.0713420486111612
VIX.INDEX,0,0,0.121503732120313,0,-0.183450811603171,-0.24519545370234,0,0.0361587145111898,0,-0.128124099156158,0,-0.0598633427446189,0,0,0.596279639036869,0,-4.29192188980823,0
