,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.487606590320755,0,0.365404396811341,0.0542875577278624,0.080458612918066,0,0,0,0,0,-0.0448972969401975
XRP,0,0,0,0.20499996535292,0,0,-0.0375910635866784,0.117046361737366,0,0,0,0,0
LTC,0.554859520753284,-0.0793346817435336,0,-0.0374975413411882,0,0.169067803231946,0.077716773931281,0.0511891887260658,0,0,0,0,0
DASH,0.719907235646948,0.0881325831146702,-0.572245704948176,0,0.73076872570488,0,-0.300752157545217,-0.0229948774780592,0,0.255476482297671,0,0,-0.0658673943696275
DOGE,0.440450212645176,0,0.07482291984249,0.0331564145009249,0,0,0,0.0118038240088567,0,0,0,0,0.0482058830884936
XLM,0.312986378262696,0.838952290630734,0.566769972662328,0.0961001947043045,0,0,-0.262508456015196,-0.0779887483153038,0,0,0,0,0
XMR,0.995556512863194,0,0.0360086915778241,-0.0208442551990747,0,0,0,0,0,-0.530124429622493,0,0,-0.099147189168247
DGB,-1.95069140588607,-0.0601473785238031,2.39654753125074,-0.266246228914844,1.18806423135544,0.258499715113292,0.234053597059537,0,3.09217162150421,0.268503400017775,-6.67612874433475,0,0
BV010082.INDEX,0,0,0,0,0,0,-0.0508669130277008,-0.00515344967713396,0,0,0,0,0
CVIX.INDEX,0.937492093755968,-0.0692460497774518,-0.569744997992079,0.00275777418070132,-0.946082397955377,-0.0647998363674606,0,0.0673320119486117,-0.372271540870435,0,1.75355548726328,0,0.121019945399979
DXY.INDEX,0,0,0,-0.0225020994604319,0.0684055069327105,0,0.0114828361934373,0.00265985735761065,0,0.0716240334105176,0,0,0.018842595947182
SPX.INDEX,0,0,0,-0.00282241567563701,-0.0197206496373116,0,0,0.00860522995017786,0,-0.00911526373212593,0,0,-0.125056295672975
VIX.INDEX,0,-0.149829920127721,0,-0.160958873846678,0,0,0.0336690937938134,0,0,0.518676665800794,0,-2.79143951365222,0
