,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.606494211483728,0.0409464790214699,0,0.0382567487911442,0,0,0.0168692482694426,0,0,0,0,0
ETH,-0.107517280536112,0,0.236629848283524,-0.476381923156339,-0.0435692293280385,0,0.119818513876191,0.190846807460504,-0.699325193687813,0.0662506387151709,0,0.597144429475179,0,0,0.267330437053648
XRP,0.0362420929245197,0.047396939006072,0,0.175169306250608,0,0.033080342296078,-0.0125609819446288,0,0.0523602518257955,0.0642168109555553,0,0,0,0,-0.075261249699319
LTC,0.734897337796743,0,0,0,-0.0505987391330026,0.0366414898191659,0.00790948580532113,-0.000000000000000000433680868994202,0.0225780890251157,0,0,0,0,0,0
DASH,0.692608547695987,-0.166858338941542,0.33285906809379,0,0,-0.0846082550813483,-0.0847615437343398,-0.265086801744642,-0.199870896756227,0.0770177188337423,0,-0.471006136686294,-2.6923464811809,-1.39090693057127,0.0502404028871735
DOGE,0,0.309419131359399,0.385901447322243,1.4099937821917,0.199991358123033,0,0.0374509307370248,0,0.761286145426844,-0.208185633260721,0,-0.0361281564550016,0,0,0.19793626690328
XEM,-2.2183376142554,0.187209338264269,0,3.25087270512837,0.216454338074982,-0.294525207901221,0,-0.0457852818657733,0.167313134630522,0.11854691212529,1.02400650324626,0,0,0,-0.106599386120907
XMR,0,0.242625067922825,0,0,0,-0.0719023700115001,-0.225734794858795,0,0.707283320456607,0.160270268896643,0,0,0,0,-0.0605265889395174
XLM,-0.149629966733793,-0.0375408280290604,0.420774043974678,0,-0.0508006207818758,0.215684080624165,0.135843314559195,0.241121069992656,0,0.193366026540479,0,0.467741279259767,0,0,0
DGB,0.546300452145061,0.109246860712038,0,0,-0.0999398182302873,0,0.185236516003134,-0.418086352622129,0,0,0,1.09546723070019,0,0,0.123056387176054
BV010082.INDEX,0,0,-0.0141966775536464,0,0,0.0463482438113982,0.0173184231833322,-0.0276325266355339,0,-0.00977375000019175,0,0,0,0,-0.0697034052040097
CVIX.INDEX,0,0.0152588290797909,0.0562290849458977,-0.114587577922622,0,-0.039024047700968,-0.0140832733361828,0.0452687146416198,0.0448332039184402,0.0255021342026965,0,0,0,0,0.175073285350891
DXY.INDEX,-0.0128599346440744,0,-0.0505521871599752,0,0,-0.000762414893433731,-0.00260968904174119,0,0,0.00745266488117872,0,0,0,0,-0.0308351387360025
SPX.INDEX,0.0421381855220632,0.00622392926836362,0,0,-0.0126211159723828,-0.00000000000000000010842021724855,-0.0159322770720431,0,0.0153419631334156,0,0,-0.0413950490040079,0,0,-0.117890737456464
VIX.INDEX,0,-0.172359120225774,0,0,0.217964353785124,0.0837946443663756,0,-0.0128507015233254,0.00000000000000000173472347597681,0.0431636270922777,-0.388513259190227,0.579266061323548,0,-1.32635700103926,0
