,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.274434656333131,0.311178029758844,0,0.0939896637398143,0,-0.0339620278755523,0.0217473639252779,0,0.0247161203146818,0,0,0,0,-0.0358477412926507
XRP,0,0,0.10882331375616,0,0,0,0.43922201606738,-0.0592753519103993,0.0885575626206097,0.0788779851498552,-0.743750517080473,-0.0182262497956872,0,0,0
LTC,0.746742668580868,0.197234272051224,0,0.102180357010406,0,0.0934611566776732,0,-0.225413356574022,0.0250318169223205,0.0100071830639335,0,0,0,0,-0.0801610937427527
ETH,0,0.884866607899551,0,0,0.516979528823789,-0.519251826093892,0,0.196963171135394,0,-0.0779288786450123,0,0,0,0,0.109010716990559
DASH,0,0,0.550760344894776,0.0429732948989814,0,0.265827882117272,-0.304769269649181,-0.0471509020667462,-0.0237601653972598,0.0187076334250876,0,0.270054845120337,-1.74497763207439,0,-0.0859979308652858
DOGE,0.188593414629244,0,0.244365347079449,0,0.189058388291466,0,0,0,0.0615734256577392,0.0224116937367783,0,0,0,0,-0.0422052811886726
XLM,0,-0.144951153510584,0.709395917628334,0.155087336806399,0,-0.864536654712272,0,-0.192947095869299,0.183648273282308,-0.00855229530280636,-0.262316530313654,0,-3.79496454102332,0,-0.177359106090146
XMR,0.135048888354977,0.00180686478973598,0,0,0.195300182822177,0.180737325761567,0,0,-0.021827757474021,0.0615484476216668,0,-0.419243080452147,0,0,-0.183777821314306
XEM,-0.461610747682478,0.153146024644391,0.52690410303009,0,0,1.10322873901124,0.514129324549058,0.473279212623096,0,0.100108030588014,0.847947819571193,0,0,0,0.484023648066276
DGB,0,0.0000000000000000277555756156289,-0.569203584178942,0.148569700190974,-0.784527482835885,1.3512563457116,0.130423891854592,0.335355402715559,0.410650894589209,0,0,0,0,0,0.0673354760172997
BV010082.INDEX,0,0,0.0354760771737345,0,0.00420329435411093,-0.0167170345547937,0,0.0235423716245289,0,-0.00608957315458151,0,0,0,0,0.00818624743310321
CVIX.INDEX,0,0,0.0529362026391396,0.0590026081327374,0,0,-0.140184932436275,-0.187090709839126,0.0280726692065228,0,0,0,0,0,0
DXY.INDEX,0,-0.06258705669272,0.0243021456428501,0.024890548520416,0,0,-0.0545354888161423,0.0161276989703616,0.00871347618422598,-0.0163463997010979,0,0,0,0,-0.0442131636429267
SPX.INDEX,0,0,0,0.00332635769598622,0,0,0,0,-0.00213098700313524,0.0044926733229568,0,0,0,0,-0.0820178370644567
VIX.INDEX,0,-0.0493391002145123,-0.0360868761150983,0.158819321282791,0,-0.104592313890394,-0.00528269856647134,-0.262476258424332,0.0425340751153702,0.112135217510919,0,-0.181208641486901,-0.691071385326695,-5.13355833750666,0
