,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.134929849601456,0.0117027798679552,0.115865469623062,0,0.0059637972138941,0.11283427926981,0.0573025340865294,0.088990921145852,0,0,0,0,0
XRP,0.484299378818291,0,0.14432917856804,-0.0313195759754821,-0.33746837936805,0.0486285888476253,0.0370784187729911,-0.13349061575789,0.00292142559737239,0.00000000000000000346944695195361,0.0122461253437462,0.0349787398348391,0,0,0
LTC,0.194216884646805,0.164286268475402,0,0,0.118125236316302,0.476842016726582,0,0,0,0.252740670980799,0,0,0,0,0
ETH,0,0,0,0,0.250152381263164,0,0,0,0,0.483048625735679,0,0,0,0,0
DASH,0.0642935668802125,0,0.14863062223423,0.0371998685819807,0,0,0.0378354051400095,0.0927233394654718,0,0,0,0,0,0,-0.0851704646968076
DOGE,0.0774389514618506,0,0.203959036935619,0,0.218066023062021,0,0.106270254717407,0.043875978181023,0,0,0,0,0,0,-0.0530161038550708
XLM,0.442121910777903,-0.175087695233755,-0.131638398145056,-0.052537236497673,0.124294066801173,0.325609051481193,0,0.132751242266456,0.0000000000000000138777878078145,-0.18427501005579,0,-0.511362857336622,0,-1.59390308001282,-0.22136994116553
XMR,1.20987484498056,0,0,-0.0201279549361885,-0.0000000000000000138777878078145,0,0.32747553260842,0,-0.0226781476666833,-0.0689438433904506,0,0,0,0,0.0633498400272137
XEM,1.72096990834973,-0.287733156787707,0,-0.0550903516305875,-0.95252761425886,0,-0.463659134651681,0.0795421509088921,0,0.0359003702800054,0,-0.464473319187155,0,0,-0.137445774585242
DGB,0.360878079637078,0,0.108143218030831,0,0,0,0.26667624395323,0,0.0606170413329941,0,0,0,0,0,0
BV010082.INDEX,0,0,0,-0.024505407981876,0,0,0,-0.0397137862956149,0,0.0253910758093966,0,0,0,0,-0.0227314097901803
CVIX.INDEX,-0.219684805588213,0,-0.113619876516936,0.0132350450550419,0.26768339767372,0,0.0332718445331722,0,0.0461313899130349,0,0,0,0,-0.951093416085527,0.0471860826987895
DXY.INDEX,0,-0.0296702035052165,0,0,-0.0435897743522851,-0.0246785873862922,0.0304165843808312,0,0.0192821936995237,0,0.00541202163730871,0,0,0,-0.0236163088992691
SPX.INDEX,0,-0.0252484069044419,0,0.00253341747164911,0,-0.00544362962058955,-0.030243528660081,0,0.00418657924013403,-0.00304493025743722,0,-0.0811908064393115,0,0,-0.0923572717978999
VIX.INDEX,0,0,0.963216227505745,-0.032236480714402,-1.11932885379832,0,-0.291633649125163,0.145588377502566,-0.328717437911195,-0.0781059154608454,0,0.463902079896013,0,-2.46378846303405,0
