,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0530479143344499,0,0.36480759385974,0.141325153300461,0,0.227253923642139,0.00662724314967973,0,0.0326691170942894,0.0475341676906013,0.0338374265595191,0.044579866089199,0,0,0,0,0
ETH,-0.138703028785901,0,0.322050922158398,0.111109180613715,0.253132697999331,-0.159758058546351,0,0.0655111292521556,0,0,0.273278978491873,0.280048851264433,0,-0.322170848214052,-0.308447715635179,0,0,-0.0118755757340526
XRP,0.105680528575225,0.12277414306602,0,0,0.0138390385097327,0,0.0855624867898207,0.0195213075211452,0,-0.0776101752336845,0.0702313153244474,0,0.0493439115988541,-0.0826207661606039,0,0,0,0
LTC,0.890250511828458,-0.00877168178146512,0,0,0,0,-0.171870141651159,0.166135885135821,0.214994376316519,0,0.0568362055401374,-0.0591654388465511,0,0,0,0,0,0
XMR,0.00000000000000000173472347597681,0,-0.467022243827657,0.226794189992928,0,0,0.0874965781829268,0.2200190883732,0,0.0417736956400538,0.158787188158181,0.219498523114438,-0.158662735335287,0,0.472303600452339,0,0,0.259097605267916
ETC,0.313035619140573,0.253312458526955,-0.444591927217762,0,0.00000000000000000693889390390723,0,0.166637667697739,0.294427377483795,0,0,-0.0321179498322945,0.139774962962843,0.212800241703828,0,0,0,0,0
DASH,0.754441064139711,0,0,0,0.0737735781786014,0.33952656012009,0,0.161894202832642,-0.281697815981924,0,0.0492803744234199,-0.0249211810796542,-0.0903840710211953,0,0,0,0,0
XEM,0,0.15863246236147,0,0.105893078922453,-0.0854186514942731,0.0261529183307652,0.248928074603905,0,0,0.0359851623380565,0,-0.0638377015105717,0.0163991579974255,0,0,0,0,0.157905226848954
DOGE,0.343360888778151,0,0,0,-0.0445840337922181,-0.00000000000000000693889390390723,0,0.0412540327810657,0,0.0125363167727146,0.00603053641286413,0.117236470854002,0.0665957968859054,0,0,0,0,-0.0398250052312648
ZEC,0,0.774152710973132,-0.406685533579529,0,-0.165088624072028,0.240949825976209,0,-0.222023336403538,0,0,0,0,0,0,-0.691434575477138,0,0,0.386738307320353
XLM,-0.78577800742398,0.256423015223811,0.239254958888549,0.079237303768465,0.214388731520246,0,0.380536069869787,0.125509362227695,0,0.125773689307752,0,0.242273939235671,0.158535174120661,0,-0.364083254055612,0,0,0
NEO,0.421472647175634,0.16882666013884,0.779563844482883,-0.299319241588637,0.162083110090116,0.0190558271174538,-0.237806835466006,0.0574886634690768,0,-0.0493648023678226,-0.0375040962214503,0,0,0,0,0,0,-0.0967827905147471
DGB,1.00608234903278,0.190147278820492,-0.0570807323853344,-0.666246057402605,-0.0245849937711735,0.270949065201757,-0.274050876357178,0.176150080228101,0,-0.0868980932716264,0,0.0449438096964065,0,0,0,0,0,0
BV010082.INDEX,0,-0.0886503932949594,0,0,0.0682386920282381,0.0201978900128147,0.000000000000000000433680868994202,0,0,-0.0332855551223182,0,0.0233360212244059,-0.00313751398448513,0,-0.163707058510275,0,0,0
CVIX.INDEX,0,0.121822544049773,0,0.188179074780895,0.0274265834761725,0,0,0,0,-0.0404669866682267,0,0.0405940353275479,-0.0252674693994407,0,0,0,0,0.25998224889064
DXY.INDEX,0,0,-0.00957210925532952,0.0153953890148836,0,-0.0061122383359902,0.0143519070009831,0.0292469855799059,0.0132170463510836,-0.00211507773433471,-0.0125581257302065,0,0,0.0929739371948389,0,0,0,-0.0184891308947617
SPX.INDEX,-0.0353131334409828,0,-0.020138103828628,0,0.00709599346676203,-0.0035635214826373,0.0146701330781875,0,0,0.00451322813215117,-0.00572192825082102,0.0217022272892188,0,0,0,0,0,-0.0483181943066122
VIX.INDEX,0,-0.149859759562271,0,0.110229044570478,0.0650341468337195,0.273691945071297,-0.147183984062728,-0.320770756597028,0,0.122735426490258,-0.0204483955680237,0.0489363920536602,-0.0434700459590838,-0.436827904859677,0.698785313432362,0,-4.61752777543839,0
