,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.117502103440893,0.260944760909921,0.378849023358686,0.114830972892629,0,0.17918055461902,0,0,0.0490487730235778,-0.0125295031047737,-0.0246252823082992,-0.0839407923498845,0,0,0,0,0
ETH,0,0,0.492683488694119,0.0810821050106904,0.227584297358311,0,-0.00000000000000000346944695195361,0,-0.0311807970509734,0.0162232406570725,0.212600878961023,0.248451872365074,0,-0.354981486433334,-0.180642878906033,0,0,-0.0708902894011548
XRP,0.149848428446147,0.0759575416403798,0,0,0.00493820237426167,0.0812167560898172,0,-0.000000000000000000867361737988404,0,-0.0647521412923188,0.104763887867454,0.00542262195580435,0.11339665345744,-0.211055781509013,0,0,0,0
LTC,0.912428584515371,0.00357634255396087,0,0,0.00000000000000000693889390390723,-0.0207288305456518,-0.109225289225702,0,0,-0.0144170886849308,0.0221604094352766,-0.0794838215951068,0,0,0,0,0,0
XMR,0,0.32696856805684,-0.177809210721287,0,0,-0.152961480178081,0.213684905408558,0.40033059366499,0,0.0384717474437746,0.00314251437453279,0.222353256037018,-0.376621664815183,0,0.224513776742521,0,0,0.36807398581621
ETC,0.665346983753432,0.25507032586361,-0.475760017824326,-0.27398357254653,0,0,0,0.0782245326482911,0,0.0268610316180251,-0.0502987727016115,0,0.270161486880185,0,0,0,0,0
DASH,0.307089895535533,0,0,0.126978771977008,0.0911583892750879,0.403572307857621,0,0.153349393584746,0,0.0125185021210359,0,0,-0.248294091290845,0,0,0,0,0
XEM,-0.315831353681817,0.132793031037822,0,0.2478358415566,-0.058060936088331,0.0886978475514586,0.350371442035264,0,0,0,-0.027164152012649,-0.0146861929334942,0.0010667150359895,0,0,0,0,0.00848919873541412
DOGE,0,0.0158072208520535,0,0.315342430166046,-0.0898524812667922,0,0.0361632918905019,0.0257551690556231,0,-0.00550686258419371,0.00210672803493581,0.129331251970185,-0.0207864617330011,0,0.0953228667634228,0,0,0.0221279357408377
ZEC,0.238483790685916,1.10985249463088,-2.14874274286777,0,-0.121952225157905,0.565445494911478,0,-0.402149579210307,-0.939327882531625,0,0,0,0.168860324653588,0,-0.543452051879858,0,0,0
XLM,0,0.128899973078023,0,0,0.039524245936753,0,0.185076841365322,0.06306752342128,0,0.023593739205978,0,0.0902356782090275,0.25505272919499,0,0,0,0,-0.129186563992866
NEO,-0.0995086715102817,0.0774205850788153,0.491569596119955,-0.42476706180021,0.0662046700120009,-0.137332814489029,0.0474446402977711,0,0.566291010057929,0,-0.145349804589793,0,0.00702870063659216,0,0.451112727163197,0,0,-0.15473167402719
DGB,0,0.525367665128515,0,0,0,0.29963945595157,-0.294032286581049,0.155773376220567,0,0,-0.068711893872474,0,0,0.329086696900124,0.0326805763891898,0,0,0.153866041298064
BV010082.INDEX,0,-0.0845105609474339,0,0,0.0675534834394195,0.039116642779709,0,0,-0.0372520049878221,-0.0275943752934814,0.00484946561119556,0.0223269063691158,0,0,-0.247501002676169,0,0,-0.058070133000312
CVIX.INDEX,0,0.0812581277980919,0,0,0.0311926892448105,0.006812470654783,0,-0.00281497185126883,0,-0.0460964003785136,0,0.0328976293886161,0,0,0,0,0,0.216272840711965
DXY.INDEX,0,0,0,0.0204574006536721,0,-0.007354754967435,0.0173353446028244,0.0249166191703917,0,-0.000959554293818786,-0.0141320605778109,0,0,0.0781096436319979,0,0,0,-0.0236263659448561
SPX.INDEX,0,0,0,0,0.00774169514341298,-0.00000000000000000010842021724855,0.0142129436741399,0,0,0.0000946487687109013,-0.0072501614290023,0.0194561717826932,-0.00544530954280445,0,0,0,0,-0.0482163228479614
VIX.INDEX,0,0,0,0,0.0786574772241515,0,0,-0.38131959222671,0.271643825440499,0.0510248601512813,-0.0810438985446986,0.0289150948150132,0.0196453401818373,-0.49718986226058,0.721050767266134,0,-3.71830867642179,0
