,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0833209246635322,0.0194864634958534,0.137852048669218,0.023578784637011,0,0.0713439777955929,0.0575015788686556,0.0842847414541288,0,0,0,0,0
XRP,0,0,0,0,0,0.111301676111589,0.252300413584433,0,0,0,0,0,0,0,-0.0502201895047385
LTC,1.15525585944474,0,0,0,-1.23180595731815,0.833921619253122,0,0,0,0.236558975673325,0,0.520915805266305,0,0,0.190470714203406
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0797315536094046,-0.00585228570050867,0,0.212437768526214,-0.165804745847099,-0.0643571679812203,-0.0813015734541399,0.258829518263299,0,0.449389111048285,0,0,-0.078539464831404
DOGE,0.238553656489144,0.184800713634879,0.12279030923789,0,0.410753068621853,0,0.224319346668278,0,-0.023738652703359,-0.0199919714112084,0,-0.108331336431801,0,0,-0.036614762738612
XLM,0.153147665256715,0.0434130759741694,-0.02429336446617,-0.0457645076207371,0,0.231345810449871,0,0.101400623683273,-0.0934756863676067,0.163549609229639,0,-0.367904789577973,0,0,-0.0170756823956792
XMR,1.22072495775411,-0.255879363697428,-0.0560948592873121,-0.0284244854359696,-0.0663867548199018,-0.0278680650523617,0.157647772224808,0,0,0.0060488850735189,0,0.231916450223897,1.88743606353257,0,0.0360882746530384
XEM,0.593246746666088,0.0516017854159445,-0.125552707059715,-0.00835057028808739,0,0.215913518689279,0,-0.039516920828781,0,0.0568683622932493,1.86924155754155,0.553825254988714,0,0,0.0185183899045789
DGB,0,0.360175469288642,0.0713954229151429,-0.0264970043954836,0.19998788592775,0,0.406852374542614,0.448054322082,0,0,0.0696109555399483,0,0,0,0
BV010082.INDEX,-0.0353840977260216,-0.0211690886945762,0.0482477532897998,-0.0284067170754472,0,0.00767511884403597,0,-0.0775042684331953,-0.051767827375196,0.0901928954736872,0,0.0830623890428745,0.209613618466209,0,-0.0692939177351693
CVIX.INDEX,-0.0891240865888923,-0.183354043375926,0.062656672332044,0,0,-0.13747770866143,0,0,0,0.118323637901764,0.185483554184567,0,0,0,0.0381159869299799
DXY.INDEX,-0.0754319384231415,0.00847734812353045,0.015575134598571,0,0.0843773094553217,-0.03750816309445,0.0354060278685014,0.018802169384255,0,-0.0140017446769733,0.019933696549141,0.0389893659468167,0,0,-0.0304091179491591
SPX.INDEX,0,0,0.00932972236209929,0.00166873218089367,0,-0.0174006801732918,0.0225144092056274,0.00902979049722276,-0.00526962282217463,-0.00339948824008875,0,0,0,0,-0.0733871519844698
VIX.INDEX,0,0,0,0,0,0,0,-0.0270147347398493,0,0.290568823693329,-1.08901347313627,0.308336077128719,0,-4.94798181197133,0
