,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0312976279838773,0.546028051627277,0.0146301810277695,0.0706190984738842,0.315685832040108,0.0594506627943604,-0.0389575136401062,0,0,0.0330913381975733,0,0,0
XRP,-0.031954167492601,0,0.127778364578784,0.112805277558887,0.270330739198655,0.562709180191178,-0.239540302720879,0,0,0,0.236130489067639,-2.60779278589939,0,-0.00297112277437436
LTC,0.91016781604113,-0.000970827519837103,0,-0.0963181510323107,0,0.086832707390226,-0.0118662815136491,0,0.0261678024188254,-0.370604672547744,-0.0926752730547575,0,0,0.175055490570514
DASH,1.03093949912041,-0.00163015057854744,-0.816229600316216,0,0,1.021865637049,-0.135749737395237,-0.044387463223222,-0.0794329531277021,1.55608990751817,0.449456365490278,0,0,0.010976344021203
XLM,0,0.109983303440788,0.627720204917848,0,0,0,-0.0128179653143238,-0.094850812463634,0,0,0,0,0,0.143022286846986
DOGE,0.597322953117098,0.0818004969694995,0,0.0558858983405158,0,0,0.00258361798159968,0.0416339318470622,-0.0650307720670866,0,0,0,0,0
XMR,0.892583126252115,0,0,-0.066252463694436,0.295464917204772,0.395556065655547,0,0,0.0508269787606527,0,0,0,0,-0.569507908626578
XEM,-0.536467081707475,-0.904582100479191,0.787738741513805,0.498856398313774,0,1.26720888596446,-0.235978753615437,0,0.185942449851045,0,0,0,0,-0.171550051731719
DGB,0.67288776860076,0.198610904537619,0,0.166119287513108,0,0,0,0,0,0,0,0,0,0.50661715329343
BV010082.INDEX,0,0,0,0,0,0,-0.0246951949545321,-0.0225583499186869,0,0,0,0,0,0
CVIX.INDEX,0.404069989026932,0.0537535246289095,0,-0.0204536474670711,-0.150523455632114,0,-0.0203619606123271,0,0,0.405584636334995,0,0,0,0
DXY.INDEX,0.100166282972988,-0.00827978222997715,-0.0804106754810687,-0.00589039137580831,0,0,0.00951077069362653,-0.0181971538167306,0.00763657526348636,0.18520433934913,0.120850544417585,0,0,0
SPX.INDEX,0,0,0,-0.0126831904629076,0.028824070575281,-0.0315568512076014,0.00284466582685289,0.0032885665310443,0.0125524835516203,0,-0.0188349180947951,0,0,-0.110613784215317
VIX.INDEX,0,0,0,0,0.0740346300697885,0,-0.0677724151420441,0.0907244618789618,-0.157392424411381,0.87844535142536,0.285626397568478,0,-1.45849291406007,0
