,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.345525275136335,0.169946094107664,0,0.277718945272333,0.126460844462893,0,0,-0.0431001821599748,0.024561397253539,0.0695050476690584,0,0,0,0,0
ETH,0,0,0,0,0.110995197140878,0,0.273035921764142,0,0,0,0,0.233455276116213,0,0,0,0,0,0
XRP,0.00000000000000000346944695195361,0.0698335411096093,0,0,0.041019852595969,-0.0612606984083969,0.0847108370869278,0.0643800246507961,0,0.0264802861859029,0.0799083619589685,0,-0.00640852623983199,0,0,0,0,0.103469227462407
LTC,0.666228179666007,0,0,0,0.015527922724759,0.118569119475115,-0.159357055085071,0.116675338379711,0,0.0798940607679015,0.115640793422137,0,0.00000000000000000346944695195361,0,0,0,0,0.00853242090288952
XMR,0.548249446610476,0,-0.349629390562865,0.29393340008614,0,-0.0650027402948168,0,0,0,0,0.0807061025775506,0,-0.060177433843891,0,0.399515351960702,0,0,0
ETC,0,0.415414545002664,0,0.089225660484728,0,0,0.0350926594961143,0,0,0.0416979694414712,0.222316958841001,0,0,0,0,0,0,0
DASH,0.613552883908935,0,0,-0.0482279475673361,0.170342565365018,0.313743808550469,0,0.138291913556213,0,-0.0162005484863357,0.0919984391737616,-0.0241526675879487,-0.0575204702966209,0,0,0,0,0.0962364821539682
XEM,0,0,0.0314041274115887,0.189191328640382,-0.165379927581013,0.162836488187158,0.239239412081922,0,-0.346117827582592,0.229657382878468,0,-0.0235500501966154,-0.0694051959251885,0,0,0,0,0
DOGE,0,0,0,0.194219532412244,0,0.108290970753017,-0.00000000000000000173472347597681,0,0,0,0.0536664859081,0.0420042280741001,0.0519710056268534,0,0,0,0,-0.123945376179183
ZEC,0.473718429018785,0.0426654917510788,0.208952911502932,0,0.0087589034316926,0,0.0662988131101385,0,0,0,0,0.0721026722720957,0.318267762493518,-0.263644854397265,0,0,0,-0.195572777657964
XLM,-0.34835569303491,0.265502922539511,0,0,0.108824390841129,0,0.207930812531438,0.109329756397087,0,0.180664796997936,0,0.148710789529967,0.103860112315972,-0.464898726945818,0,0,0,-0.0175740707945208
NEO,0.298787505657189,0.207342004808721,0.989973881774499,-0.26150656512805,0.178932461623289,0.00000000000000000346944695195361,-0.303249546358041,0.00266224711421302,0,-0.0497584389194785,0.0551871367631286,0,0.00000000000000000173472347597681,-0.248928731265299,0,0,0,-0.237435769662518
DGB,1.24370330000984,-0.00650525487283077,-0.0297309035610824,-0.885043053888856,-0.243554918022683,0.176899004417941,0,0.114913095881387,0,0,0,0.188728929582821,0,0,0,0,0,0.0518509420555242
BV010082.INDEX,0,0,0,0,0.060804007398762,-0.0119805236235157,0,-0.0620598071467989,0,-0.00303366637933412,0,-0.0522737858011879,-0.0052933625423926,0,-0.113275820343456,0,0,-0.0100941735099719
CVIX.INDEX,0,0.0161178034304025,0,0.119010402678853,0.0470704800053222,0.0728229076832824,0,-0.0945566493727281,0,-0.0371461121719804,0.0414715561950937,0,0,0,0,0,0,0.0397227806254208
DXY.INDEX,0,0,0,0.019109808565773,0.000000000000000000433680868994202,0,0.0177990155369192,-0.00409695437539928,0,0.00102093030837566,0.00402198159587262,-0.0110070579582292,-0.00632537997585937,0.0572127792436757,0.00111308256834852,0,0,-0.0135909358746957
SPX.INDEX,0,0,0,0,0.00418233890898483,-0.0122207187274324,0.00704638007255941,0.011373242394209,0,0,-0.00421219768172244,0.0164455264932875,0.0124601801623412,0,0,0,0,-0.0556511052552611
VIX.INDEX,0,-0.135160301625036,0.534794569561685,0.0768248094215515,0.179991817343845,-0.307858278980295,0,-0.228513755142314,0,-0.0658722311594558,0.0473331199291444,0.0772957821400767,0.0293235237826554,0.471874488431627,0.513766894880246,0,-2.15236912075172,0
