,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.19910773013782,0.0147632387706585,0.0977883415107502,0,0.0828085742345646,0.119687940238874,0.0239324943176389,0.0320792118743459,0,0,0,0,0
XRP,0.475146905328629,0,0.272802586599323,-0.0567469631514537,0,0,0.0531274313280461,-0.175410353159857,0.0360992040333415,-0.194709246333906,0.000000000000000000867361737988404,0,0,0,-0.0481035486626075
LTC,0.255279194105882,0.126383273544291,0,0,0.147391059874802,0.368746965627074,0,0,-0.00000000000000000346944695195361,0.286051203641264,0,0,0,0,0.0300448720813692
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0642732302769894,-0.0172300921494638,0,0.277662440708419,0.21500273660515,0.142117292737819,0,0.0896045239069279,0,0.267566658237771,0,0,-0.0339484042643402
DOGE,0.108384169497101,0,0.355984162972986,0.000891239395873224,0,0,0.163380701412433,0.107734729796988,-0.0332715482185297,-0.0848412168328621,0,0,0,0,-0.0654111306805925
XLM,0.840372320911202,-0.328743051679667,-0.173988996797183,-0.0698916003882831,0,0.226406430311777,0,-0.037359261849783,0.0000860321157686514,-0.161001017386896,0,0,0,-0.390519627148775,-0.145770203869417
XMR,1.96241654638463,0,-0.00000000000000000693889390390723,-0.0698775076539939,0.302006294398177,0,0.0724228351765095,0,-0.100086111136912,0.00100501709069604,-0.0106083688141924,0,0,0,0.0251489705209141
XEM,1.4793734109122,-0.0681661926916367,0,-0.0325167366749099,-0.63754084759213,0,-0.339960528381462,0,0,0.00100500026785294,0.00000000000000000173472347597681,-0.291109599626873,0,0,-0.123702077822906
DGB,0,-0.0340890048571678,0.160667969642217,-0.033267286323888,0.257560409282166,0,0.25054642202563,0.303805547390881,-0.00000000000000000346944695195361,0,0,0,0,0,-0.104737419782002
BV010082.INDEX,0,0,0.0913039392854893,-0.0325162646256251,0,0,0,-0.056904622954804,0,-0.0330997737315473,0,0,0,0,0.0000000000000000000542101086242752
CVIX.INDEX,0,0,0.12172910141516,0,0.339976892871378,-0.097031112346688,-0.0587791351570539,-0.14751117767875,0,-0.0446921750091515,-0.0429158905707518,0,0,-0.23557403771978,0.0784230347273358
DXY.INDEX,0,-0.0259313092760729,-0.0094194684014646,0,-0.0453189117205209,0,0.020050992581642,0,0.0194689230408589,0,0.00744056362664102,0,0,0,-0.0250779120803309
SPX.INDEX,0,-0.0368067389396798,0,0.0000141749989374483,0.0270649700953338,0,-0.0930744790811699,0.00626880378460508,0.00771319506252871,-0.00615141137817182,0,-0.171251363047749,0,0,-0.0834827966606323
VIX.INDEX,0,-0.121125841887453,0.905888049809556,-0.0404797944023265,-0.823534848327749,-0.214387644404525,-0.307780367968684,0.183277467374731,-0.0665447189224429,0,0,0.314683104364914,-0.869741317770677,-3.50410355680522,0
