,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0546720418813691,0,0.32773127196099,0.0275718651949952,-0.0134849217317381,0,0.0604892609850083,0.11746244323009,0.0634106529921306,0.0669669035912467,0,0,0,0,-0.100945529312973
ETH,0,0,0.314867440491222,0,0.0303559112221443,-0.0383735041126277,0.115720157786268,0.215197267591311,0.494624089566679,-0.11137540630721,0.260956349592686,0,0,0,0,0
XRP,0.209357818654842,0.0140252221101198,0,-0.220538065818668,0.030077102498765,-0.00311179411347095,-0.0527297014840907,-0.0606802420969426,-0.0668529832809309,0.109321023972353,0.0433857528500097,0,0.220964554143078,0,-1.49127085581009,-0.210841874955071
LTC,0.70394386260805,0.0575680773790046,0,0,0.0127730867054331,0.00768645896672778,0.00726286049720821,0.0342847344933517,0,-0.00000000000000000173472347597681,-0.00634742618337621,0,0,0,0,0
XMR,0.553369328932637,0.0258023705963622,-1.43547975587651,0,0,-0.0856416943649268,0.464873027313975,-0.22925580814064,0.102557299676011,0.384832733690599,0.237433771272776,0.657055964993257,0,0.11887105563551,-2.93083271354937,0
ETC,-1.22347460778722,-0.724479258477255,0,0,0.061339861174591,0,0.751093702316718,0,-0.613000368177427,0.573176375639458,0.222369468759613,0,0,0,0,-0.534492363305176
DASH,0,0.212598847910042,-0.50281517634252,0.0145630150111437,0.051393835433017,0.0255938372785482,0,0,0.07484865848918,0.16933834564804,-0.13094110261512,0,0,0,0,-0.357694445604815
XEM,1.82690636737393,0.0868003582665887,0.240886104609511,0,0,0.0490348869805993,0.254272705065448,0,0.166350896275795,0.268720218643351,0,0,0.0900975112175411,0,0,0
DOGE,0.45628170894807,0.0348164840985444,0.268319308018897,0,0.00957345342838269,0.0193866257662368,0,0.000000000000000000867361737988404,0,0.0984786304039489,-0.0627669750568945,0,0,0,0,0
XLM,0.699776947501577,-0.171773450448981,0.407792663395985,0,-0.021169529848726,-0.0628783888021137,0,0.07508794317002,-0.091184614008603,0,-0.0386337464350022,0,0,0,0,0.213501913081489
DGB,0.27546848618329,0.725494473373339,0,-0.303254417697175,0,0.127319089808035,0,-0.15818202333874,0,0.539904930333472,0,0,0.82331420778613,0,0,0
BV010082.INDEX,0,-0.0405560367899977,0,-0.0384489993024957,0.0165996613630901,0,0,-0.00533126340235945,-0.0963219057145272,-0.100431924876892,-0.00223757063342075,0,0.136725173381015,1.08253871104854,0,0.0308492005206503
CVIX.INDEX,-0.062061996307211,-0.137059551001676,0,0.0222366615120217,0,-0.00927458425482954,0.0314750746420607,-0.0000000000000000000542101086242752,0.162213357317832,0,0.0985625126865422,-0.0505031918280688,0,0,0,0.1926993170893
DXY.INDEX,0,0.010600070197254,0,0.0647577296591401,0.00247498398616279,0,0.0231743976448641,-0.0208146835296154,-0.0141179938642317,-0.0142806864108235,-0.0245580654397412,0.197946835472153,0,0,0,-0.01215184486158
SPX.INDEX,0,-0.00472966089641702,0,0,0,0.000613367709349977,0,0,0,0,-0.00634316028112073,0,0,0,0,-0.0466433595756941
VIX.INDEX,0,0.0727422976071832,0,0,0.0830853274511513,0.08778571158856,-0.00703032229654089,-0.261475781740135,-0.159638712484158,0.192263157996643,0,-0.197699935256063,0.832909610201561,0,-2.19745130685501,0
