,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.18099765660922,0.154127385542868,0,0.0825696567986675,0.112404130597507,0.109865596130686,0.171748889727271,0.0160969400612117,0.0774667842563513,0,-0.0869010240787097,0,0,-0.127337171683892
XRP,-0.0973417274575665,0,0,0,0.260774671524272,0,0.660591694562318,-0.128118045113814,0.0956676374595975,0,-0.598686876888855,-0.211821069198857,0,0,0
LTC,0.797573045945349,0.00886937485329056,0,0.0663792398031536,0,0.169878622435844,0,-0.1923504044061,-0.0095475241294618,0.0163338675355144,0,0,0,0,-0.0507792947225047
ETH,0,0,0.0198137859933678,0,0.567587465481873,0,0,0,0.0955381342015451,0.255040937954713,0,0,0,0,0.10814933180205
DASH,0,0.213101221546219,0.330401729679478,0.10893471713399,0,0.210898640120807,-0.212571229450554,-0.0775414844601882,0.0440940038344231,0,0,0.657656459851955,0,0,-0.0878928230415747
DOGE,0.135155218609587,0,0.305321493330868,0,0.165616721990618,0,0,0,0.0642129520832287,0.0317370753491085,0,0,0,0,-0.046272314645855
XLM,0.200659279509744,-0.0254058733591781,0,-0.0992869475964202,0,0,0,-0.180055831386727,0.0996015289602188,0.202064583698271,-0.531927908633159,0,0,0,-0.0904329704806927
XMR,0.189852697548868,0.0950358683214693,0,-0.0526048826701744,0.136464206964447,0.23475433835808,0,0,-0.0603492417382752,0.0593514409754966,0,0,0,0,-0.112102024973644
XEM,0,0.131045625479993,0.208159168965618,0,0,0.903453972167166,0.183718755275634,0.274426265215739,0,0,0.825835152366564,-1.77422469372754,0,0,0.436164890474403
DGB,0.225109920481871,0,0,0,0,0,0.376882187393998,0.131338678362408,0.186318617211644,0,0,0,0,0,0
BV010082.INDEX,0,-0.0300409595986918,0.051992407264559,0.0156696677498156,0,0,0.0356850146746583,0.0204846431702909,0.0257034947067662,-0.0218714858025707,0,0,0,0,-0.0549320150769857
CVIX.INDEX,0,-0.067016934856966,0.177052628988706,0.0254481556269288,0.0574897998289858,-0.227797952305674,-0.117088658649694,-0.130404314838777,-0.0282225358273062,0.0481459788424921,0,0,0,0,0.0382117417561887
DXY.INDEX,0,0.00193049468941822,-0.0153628651161231,0,0,-0.00758604251102198,-0.0442847075002068,0.0238879091280928,0.00280778487108709,0.00585393186343477,0,0.13140796118215,0,0,-0.0263103906017548
SPX.INDEX,-0.00523458937065455,0.0275550722745093,0,0.0129431378032397,-0.0133712047354803,-0.00132785757556019,-0.0200912624730481,0,0.0139441838753802,0.00627277067442407,0,0,0,0,-0.0936865018928396
VIX.INDEX,0,0,0,0.0984833278014436,0.0146609939293047,-0.492473455558874,0,-0.102555727354895,-0.0188029963577074,0.17269202665492,0,0.206644300587254,0,-5.9927977581756,0
