,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.348508459197399,0.120342029028609,-0.0393750675947868,0.3223367269797,0.0392356220465902,0,0.031757552743434,0,0.0701242047578677,0.0929939361372294,0,0,0,0,0
ETH,0,0,0.270278458526357,0,0.161619854481938,-0.110429289191972,0.214334420457017,0.0123615261356713,0,0,0.0549672729089594,0.242008793502041,0.0212302570889638,0,0,0,0,-0.107275636555131
XRP,0.00000000000000000693889390390723,0.126399331350846,0,0,0.0596599652135779,-0.110330516910075,0.0962506686929681,0.0993047813523286,0,0.0229917238020267,0.0688153829594279,0,0,0,0,0,0,0.0116476167252219
LTC,0.520377631562307,0,0,0,0,0,0.00000000000000000346944695195361,0.108988651798863,0,0.142542649004806,0.100857981011677,0.0505447606344179,0.0528112942699603,0,0,0,0,0.0477021888099056
XMR,0.476980244523757,0.154408278106529,-0.109627985938376,0.183028127671333,0,-0.0347284029814741,0,0.0250841933431731,0,0,-0.0520767754289617,0.0380865560140574,-0.123519318742438,0,0,0,0,0
ETC,0.0808581998387034,0.161940111032098,0,0,0.0973222616756512,0,0.37069237391247,0,0,0.129980070778037,0,0.160400573516696,0.160896815980887,-0.258000085473717,0,0,0,0.163138799851866
DASH,0.503621633142197,0,0,0,0.19192494905356,0.309581324173797,0,0.0934843495264685,0,0,0.12613289506334,-0.013101341452729,-0.0653032922298853,0,0,0,0,0
XEM,-0.272988471274217,0,0.0909883198420508,0.2054237783578,-0.104048350576398,0.0909483437951979,0.364762665593671,0,0,0.100418216440799,0.00128843688891857,-0.010545173456085,0,0,0,0,0,0
DOGE,0.411451781614629,-0.00896237582949658,0,-0.00000000000000000693889390390723,-0.0481081575979026,0.00000000000000000346944695195361,0,0,0,0,0,0.116228545584154,0.0206604655731172,0,0,0,0,-0.0592425112006261
ZEC,0,0.235240575146074,0,0.371790245711457,0,0,0.150582122660144,-0.0000000000000000138777878078145,0,0,0.0162711507771762,0.179249462791901,0.301635974713787,0,0,0,0,0
XLM,0,0.135585569428005,0,0,0.0347022079368225,0,0.0907484859969698,0.0972218336869529,0,0.123229414403417,0,0.0889571944762428,0.137710943896991,-0.451001842338613,0,0,0,0
NEO,0.455412351848937,0.115462084892944,0.788540822532077,-0.259187200341566,0.108184673712663,0.0258042438550075,-0.23610607337486,0.247372257592147,0,-0.0576813006272586,-0.0195607113158129,0,0,-0.042121810997638,0,0,0,-0.131066931184979
DGB,1.04281201639992,0,-0.1076615237274,-0.766533556898208,-0.164603265988657,0.16602503373206,0,0.0960802480690052,0,-0.00325024045369376,0.0429533006005306,0.206484636447315,0,0,0,0,0,0
BV010082.INDEX,0.00848079697609133,-0.0645159705570491,0,0,0.0384004255675445,0,0.00490237735417423,0,0.0436755977260445,-0.0353039097492041,0,0,0,0,0,0,0,0
CVIX.INDEX,0,0.111624765011976,0,0.0565516034991551,0.0598797821718361,0.0678536640856216,-0.0139994794512324,-0.0462694263654112,0,-0.0406360593463741,-0.0500114684249029,0.00665357992439093,-0.0427212192392417,0,0,0,0,0.0740533608312849
DXY.INDEX,0,0,0,0.0102175081583739,0.00355807899308871,0,0.0114653426177067,0,0.0368362196614918,0,-0.009435600605148,-0.011336277804393,-0.00663762538035252,0.0470201254351514,0.00124183951506103,0,0,-0.0126089421491995
SPX.INDEX,0,0,0,-0.0204441633349414,0.00565902696195475,-0.00288513086223309,0.000430455981125343,0.0180637812462621,0,-0.0013463055578325,-0.00737331287045187,0.0188274466785504,0,0,0,0,0,-0.0513322257180331
VIX.INDEX,0,-0.409236323594892,0.466147340199866,0.0162545964558133,0.14478138609818,-0.00491729313588519,0.0483556085987217,-0.0680499579012711,0,0,-0.0584150027984481,0.111956851657198,0.106249931269025,0,0.223649840832682,0,-4.46131817647299,0
