,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0991469479733275,0.15468529370509,0.0892188424804481,0.052125496081624,0,0,0.0209362109530595,0.0481738293826712,0.0971888448428792,-0.215814463687631,-0.274298933321904,0,0,-0.0321476985890386
XRP,0.716576074972203,0,-0.282182105339447,-0.0743930899765664,0,0.89793118453755,0.509502032291008,-0.346002318066598,0,-0.138877465714758,0,-0.0321199576921413,0,0,-0.0667227828896812
LTC,0.23608866206419,0.223419465860114,0,0.0727445291676351,0,0.175705939323113,0.0531023748883463,-0.0809709634721566,0.036818022279399,0.0241503737508167,0,0,0,0,-0.158455443499704
ETH,0.918034439925324,0.517384276766569,-1.11177607048561,0,1.14995910891202,0.405361575309466,0.789818989397188,-0.730192752502816,-0.00854751488148761,-0.359606835716229,0,0.281906674409587,4.29425577533684,0,0
DASH,-0.119563926910034,0,0.67863779244475,0.0144578648453601,0,0,-0.329466856212845,0.0100720796155017,0.021019686104685,0.125953797795363,0,-0.0909293769604888,0,0,-0.0898259755213294
DOGE,0.231201616067214,0,0.361817837055512,0.028800504601398,0.0683127697892831,0,0,0.0666277195487788,0.0179531884401917,0.0490539044950674,0,0,0,0,0
XLM,0.267493027858383,-0.179765217893144,0,0.137466049907069,0,0,0,0.149652334971995,-0.00825942923026865,0.101993788909665,0,0,0,0,-0.183442222697086
XMR,0.145307152475012,-0.124379586839704,0,-0.0159902312182822,0.122158903001469,0.414896835130283,0.152776709903868,0,0.0808620557108719,-0.0765283155777521,-0.363896013774717,-0.836458006275622,0,0,-0.226854038715528
DGB,0,0.2365569930171,0,0,0,0.134310391763608,0.492004008996628,0,0,0.389638779844485,0,0,0,0,-0.212684860081412
XEM,0,-0.0361614997721127,-1.00768534832881,0,0.354962931757711,1.55567974801072,1.1481983842806,-0.51369424927754,0.143400187074604,0,0.449582555836298,0.249106742527073,0,0,0.00146411136645058
BV010082.INDEX,0,0,0,0,0,0,0,0,-0.0227400195082233,0.0662090832480703,0,0,0,0,0
CVIX.INDEX,0.172075393195847,0,0.00321765242365274,0.0231678801805818,0,-0.206298952949653,-0.268792481589612,-0.230753521320349,0.00912622835576154,0.0684099434763782,-0.0338999212695121,0,0,0.692847719455057,0.0818332778365395
DXY.INDEX,0,-0.0239016605757436,0,0.00811409367998351,-0.00369001090954002,0,-0.0196457640809616,0.0360753957803347,-0.0162591935212167,0.0167821008243657,0.0384697802856824,0,0,0,-0.0242029352634966
SPX.INDEX,0,0,0.0248606356318154,-0.000682205446569901,0.0237685726955984,0,0,0,0,-0.0110958793689579,0.0197727314675292,0.0229587155603537,0,0,-0.0932262814290824
VIX.INDEX,-0.0747846371549049,0,-0.0371276127539128,0.230147440377729,-0.0605655112459567,0,0.15501416740383,-0.0194089823946356,0,-0.130785936986881,0,0,0,-3.41809176184542,0
