,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0545122019095634,0.117161050119194,0.103054696476171,0.025516038619375,0.100882143631384,0.117972887967658,0.0337417808638236,0.0156287125688245,0,0,0,0,0
XRP,0.471790434195815,0,0.190070756645188,0.0852506821555776,0,0.149444478907108,-0.211639737534223,-0.159312590819464,0.0419084842751146,0,0,0,0,-0.0609068824344648
LTC,0.630412439621387,0.0891466039979381,0,-0.0159770249453252,0,0.0977708794676135,0.0298320649355594,0.0455874896557086,0,-0.00782703834616075,0,0,0,0.0840019548239998
DASH,0,0.0622885806623699,0.327471674568957,0,0,0.239675515668505,0,0,0,0,0,0,0,0
XLM,0.201877145544074,0,0.344680134841771,-0.0746238384204992,0,0,-0.33951915064977,-0.0494726672279724,0,0,0,0,0,-0.34839311621716
DOGE,0.390887264729942,0,0.159526504126916,0.0681382469115772,0.0882783263173446,0,0.0670066240217038,0.0577984197109716,-0.0441919683752981,0,-0.0485934022594794,0,0,-0.050220326388182
XMR,1.39267460136959,-0.126648794286932,0.0357647320445572,-0.43291502302479,-0.218640221039823,0.274311822109018,0,-0.0416836626197927,0.0195882518392242,0,-0.311633364384279,0,-7.6762756891006,-1.21149213827958
XEM,0,-0.682688804352989,0.245327169271487,0.265278693886738,0,0.883929153929502,-0.418449020973167,0,0,0,-0.376964630446518,0,0,-0.501061118406542
DGB,0.172125156996197,0,0.196409353876764,0,0,0.459257482699676,0.0164190045588897,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0.00366868436286905,0.0333474245852702,0.063285036128829,-0.0664304180523506,0,-0.0256481886045027,0.0313637663359013,0,0.0364081595299867,0,0,0.0469990399877572
CVIX.INDEX,0,0,0,0.016341753074659,0,-0.0793556759270823,-0.0285607290575855,0.0502997563010618,0,0.423874506950207,0,0,1.14095071434179,0.160465780250456
DXY.INDEX,0.0284744001901082,-0.0143528306914147,0.0140193496553319,0.0265061562446538,0.0137959595017816,0.041384660363033,-0.022312768927585,-0.0306097285428643,-0.0160798307010954,0.273538535532325,0.103696896620738,0,0,-0.0343625270296356
SPX.INDEX,0,0,-0.00133092365556763,-0.00361718640019451,0,0,-0.0136409341665044,-0.0050286091820115,-0.000579415027567068,0,0.0134821029322243,0,0,-0.0951095868795965
VIX.INDEX,0,0,-0.0997099723924036,-0.0380615793287617,0,0.146575714578563,-0.273429922965228,-0.0110249732137871,-0.0252473124194857,0,0.039221339382562,0,-5.22119004009063,0
