,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.205473449803972,0.0164209603489569,0,0,0.070748386758088,0.168417926583786,0,0.0476773108308789,0,0,0,0,0
XRP,0.320379029329863,0,0,-0.0311335093637148,0,0.0766470427859233,0.180743387863956,-0.235824708357207,0.0991027484278763,-0.086961471117405,0,0,0,0,-0.0251757032671449
LTC,0,0.0496139815731231,0,0.0201488227940921,0,0.195371050132607,0.0539516852121117,0.22433781424254,0.00908456776283964,0.149508589355052,0.311798276649502,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0755698837125075,-0.000000000000000000867361737988404,0,0,0.0875371339092709,0.24800887546258,-0.0604260226122137,0.0740299230063396,0,0.0768815992456702,0,0,0
DOGE,0.190621216738564,0,0.141328922020204,0.00470817325488613,0,0,0.182177200256426,0.0647994251254348,-0.054292599889987,0,0,0,0,0,-0.0618821309755891
XLM,0.740631253128152,-0.272767552695845,0,-0.074054049467824,-0.0252051511929687,0.285813456185648,0,-0.209287321199796,0.03533034119698,-0.0645636517825719,0,-0.0384841494584566,0,0,0
XMR,2.18947830501279,-0.228052442527824,0.185581663783167,-0.0847602917194431,0,0,0.145920412858506,0,-0.0975781900993875,-0.126665084348468,0,-0.147234660152909,0,0,0.097007864982961
XEM,2.05574523195714,0.188258397734022,-0.714044813404965,-0.0758627647214629,0.593262087503288,0,0.106002617846421,-0.748237608173138,0,-0.140543260757321,0,0.265604588641282,7.86214078701549,2.0373373325059,0.422035446287057
DGB,0.437245579906188,0,0,-0.0135767029392044,0,0,0.236351961043957,-0.172332915175404,0.205922817203198,0,0,0,0,0,-0.00216487763014936
BV010082.INDEX,-0.142687439935447,0.10134898597433,0.251685457838635,-0.0324780165195818,0,0,0.0665484792206388,-0.119956452940406,0,-0.0449306233149199,0,0.154542057651072,0.44684744130175,0,0.00095500548319782
CVIX.INDEX,0,0,0.099627831851226,-0.00829545551015092,0.263811357693866,0,-0.0860188075429482,-0.111986880605476,0,0,0.0111900275731345,0,0,0,0.0856291249378149
DXY.INDEX,0,-0.0219730519490408,0,0,-0.066952881427849,0,0.00546293319009861,0.00776346442845649,0.0237926924887062,0,0.00551278615212845,0,0,0,-0.0243919403570155
SPX.INDEX,0,0,0,-0.000621289488312687,0,0,-0.0864225800416054,0,0,0,0,0,0,0,-0.116900518569009
VIX.INDEX,0,-0.396932620213054,0.290756083661184,-0.0301715340793079,0,0,-0.00000000000000000693889390390723,0,-0.0348780294956257,-0.225617777559448,0,0.375614216264437,0,-3.42341811624456,0
