,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.025212869411974,0.282028012330112,0.086425341106468,0,0.0247529678461286,0,-0.0414501983322576,0,0,-0.213619344298978,0,0,0,0
ETH,0,0,-0.320459243359246,0,0,-1.41747070440195,0,0,0,0,0,0,0,0,0
LTC,0.6134008704933,-0.041118303666931,0,0,-0.157182645894433,0,0,0,-0.18320927932126,-0.0372873932919663,0,0,0,0,0
XRP,0.104856106353604,0.161389145710356,0,0,0,0,-0.0494379730241466,-0.215803964259776,0.480772339254541,-0.144668213379466,-0.126406515129069,0.141661044385051,0,0,-0.0655696031497163
DASH,0,0.106542468472053,0.189133800576747,-0.238222697106988,0,0.0893828813110173,0.135617676970837,0.197523507146533,0.0641907785512731,0.0607272276857785,-0.184226461724599,-0.19115690317614,0,0,0.0903682398440463
DOGE,0.109766522042569,-0.0169375590390385,0,0.109251370340724,0,0,-0.0890746455233536,0,0.0000000000000000000271050543121376,0,0,-0.214582979084581,0,0,0.0202714579506813
XEM,0.392745722762337,0,0,0.270008941686963,0.714272981440017,-0.16015643988108,0,0.24693479329125,-0.153719302553652,0.119424518571276,0.282052353888018,0,0,0,0.351485934078333
XMR,0.335030605856856,0.405479245995187,0,-0.395457560467735,0,-0.171849825502679,-0.0718643108496986,0,0.549758731301788,-0.0993073680906359,-0.324053617607915,0.277507804170887,0,0,-0.148781425194007
XLM,0,0,0.0148068501531862,0.229321400611551,0.101136343932818,0.225799469743217,-0.067338684794831,0.174743334189479,0,0,0,0.323236015725239,0,0,-0.0965172379686275
DGB,-0.65638574636034,0.153829122446202,0.060151861176824,-0.600252561373951,0.0196532472952651,-0.328278412369441,0.303682464679928,0.475110908613112,-0.472055505770702,0,0,0,0,0,0
BV010082.INDEX,-0.115056945055736,0.0973506750346035,0.0307144598874634,-0.0404958611165887,-0.234058847394895,0.123422746005562,-0.0336298809225417,-0.085041159441066,0.0533384262806148,-0.019816979717738,0,0.0536187286323525,0.794573448487247,0,-0.0664978747073924
CVIX.INDEX,0,0.0572900555746621,-0.202702452932522,0.101100179430117,-0.257311038708576,0,0.000000000000000000216840434497101,-0.0138486661348842,0.328333530284603,0.0441607785431059,0,0,0.132576409115696,0,0.0646000111885804
DXY.INDEX,0,0,0.103684365453558,0.0744379426681188,0.0150336706626131,0,0.0371290763626342,0,0,0.0238533342900534,0.137409645089014,0.0680266922744624,0,0,-0.000129154432472174
SPX.INDEX,0,-0.00380048872628628,-0.0268142988720703,0,0.00866618019485764,-0.0159758701093108,0.0262789043981505,-0.034385626247612,0,0,0.0176614013886667,-0.0233076961198531,0,0,-0.0860674272705144
VIX.INDEX,0,0,-0.14259245458443,-0.128111906577245,-0.000000000000000000867361737988404,0.243731723770262,0,-0.237779538240307,0,-0.12586951090604,-0.518084418210895,0.746266339385709,0,-2.46258002885916,0
