,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0491852348753228,0.100464013135744,0.0310219392472862,0.0747223094567187,0.105367698382126,0.152239838184881,0.0552073809688361,0.0459009850229797,0,0,0,0,0
XRP,0.505355714139866,0,0.199004821024549,0.168159170548943,0,0,-0.158208941926924,-0.124084511997462,0.0494970104352581,0,0,0,0,-0.0295438313367044
LTC,0.589013916676251,0.104265468451306,0,-0.0303668958569682,0,0.133367493750711,0.028088235304751,0,0.00551123888316592,-0.187124475756519,0,0,0,0.0830196557364423
DASH,0,0.0622916088023877,0.327484221545392,0,0,0.23967839288746,0,0,0,0,0,0,0,0
XLM,0.449809290450902,0,-0.0000000000000000000271050543121376,-0.101030677743534,0,0,-0.340950141964235,0,0,0,0,0,0,-0.23439612667603
DOGE,0.390877267538732,0,0.159531115817319,0.0681442181405319,0.0882728896584262,0,0.0669997364518088,0.0577966009460569,-0.0441879166815235,0,-0.0485989139034594,0,0,-0.0502184105333641
XMR,1.65288054583139,-0.0223349344615011,0.160062019511606,-0.576787367572344,-0.0981813842114043,0,0,0,0.0904685026293755,1.66620008295869,-0.261027532252784,0,-5.66372469430949,-0.857815289924057
XEM,0,-0.289711802669655,0.341388837820619,0.267937928804449,-0.142504750232399,0.855030135908964,-0.360240833232901,0,0,3.28203813438832,0.424378814278491,-11.176856850968,1.52249892953713,-0.73873831461138
DGB,0.717158991817062,-0.219998554684859,0.56993759945329,0.0872517303745519,-0.350607315820884,0,0.00274612863022578,-0.0309844055653499,0,2.93214512692385,0.132713842241699,0,1.83502708662512,0.357948483511649
BV010082.INDEX,0,0,0,0.033829975674925,0.0626233763485529,-0.0652256232926544,0,-0.0256683525408609,0.0307369048002308,0,0.0370393301365992,0,0,0.0473921070591495
CVIX.INDEX,0.113333042757143,0.00000000000000000346944695195361,0.0172739788939028,0.0199057354464555,0,-0.208570468615668,0,0.0568115044456155,-0.0118459518991026,0.506131000189147,0,0,1.32593531843146,0.169365883866537
DXY.INDEX,0.00972096528387324,-0.0150972165695786,0.0132387394782953,0.025746870407476,0.0156168828577179,0.0477599404451213,-0.0135992558412532,-0.0334489939935674,-0.0128022434899711,0.243320073983441,0.0892282784509286,0,0,-0.0318643814384975
SPX.INDEX,0,0.00510819586014682,-0.0016281218880935,-0.00323157904423591,0,0,-0.0129301781011014,-0.00558134622675497,0,0,0.0135206018597347,0,0,-0.0949065182138112
VIX.INDEX,0,0,-0.0980476500593751,-0.0309508822163835,0,0.130943812275974,-0.278179442524802,-0.00853555837433264,-0.0309940163109497,0,0.0417126490503954,0,-4.96070787067515,0
