,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0224438035422488,0,0.277842748871563,0.03332584731612,-0.0140221028784947,0,0.0707434052872826,0.191003411689636,0.0250955904179705,0.06766987882414,0,0,0,0,-0.0730603344219226
ETH,0.019487409832398,0,0.148639939163893,0,0.0369891194911664,-0.122058710101891,0.133238856851369,0.193809139548555,0.326370201726068,-0.0854265012800373,0.244193678118214,0,0,0,0,-0.146126577817433
XRP,0,0.0298659704141375,0,0,0.0406277282708488,-0.00604305279228807,0,0,0,0,0.0530566982079784,0,0,0,0,-0.0266603452857675
LTC,0.600357723637414,0.0530068253219518,0,0,0.00816358783801082,0,0,0.0117868266995249,0,0,0,0,0,0,0,0
XMR,1.00218559965162,-0.207967472854181,-0.613151695527574,0.533252475206985,0,-0.0327900358511678,0.290182210224844,-0.114825007015644,0,0.0474133258214615,0.122146604106516,0.248036090967278,0,0,0,0
ETC,0,-1.15175448941579,0,0,0.157963078562436,0,0.463191505693545,0.224259693436476,-0.537534520398058,0.267712522464956,0.283041209243292,0,1.38695116576556,0,0,-1.22132335459542
DASH,0,0.343631198824,-0.500914902668573,0,0.0693135192726585,0.0548514857600329,0,-0.0827272264026781,0.00345541557427669,0.271929116051158,-0.167549377407733,0,0,0,0,-0.335182074001487
XEM,1.14415477013807,0,0,0,0,0.0620016373030068,0.487058133767834,0,0.232149544160195,0.575062950559371,0.182010014772585,0,0,0,0,0.269370429959448
DOGE,0.49824882599817,0,0,0.269067217782619,0.0152481745836399,0,0,0,0,0,-0.00181816845654624,0,0,0,0,0
XLM,0.311922149434165,-0.0352276810496905,0.394023056727063,0.0270697916152697,-0.00874229041529626,-0.0476212258679736,0,0.0982372614857815,0,0,-0.0647640676897656,0,0,0,0,0.272362715744546
DGB,0.771247076552305,0.718712377518617,0,0,-0.0266682644828222,0.114554131264719,-0.0691198007819635,-0.248622244793569,-0.357041991286454,0.600365269173764,0,0.818756931188734,0.956559581132723,0,0,0
BV010082.INDEX,0.00000000000000000693889390390723,-0.0834466100425019,-0.0619773484105709,0,0.0129810726061184,-0.019084292283856,-0.0394944320495704,0.0707821547404142,-0.0547116292949901,-0.0592057999129307,0,0,-0.126263961892392,1.08311361165416,0,0.110256875298471
CVIX.INDEX,0,-0.141039954845797,0,0,-0.0323634869317351,-0.0174325658958578,0,0.00862976973484871,0.123850893320255,0,0.0786259092851742,0,0,0,0,0.26733095628315
DXY.INDEX,0,0,0.0258664006545457,0.0168510876705768,0.00185160628891642,0.00144796059240343,0.0389531861928239,-0.0188116734394266,0,0.00335251636148733,-0.0248623803639709,0.100953166702601,0.00594612122563226,0,0,0.00194811579205182
SPX.INDEX,0,-0.00478431314396707,0,0,0,-0.0000000000000000000135525271560688,0,0,0,0,-0.00673968239339648,0,0,0,0,-0.0462912771812015
VIX.INDEX,0,0,0,0,0.0470380013409467,0.0295703572488228,0,0,-0.259504098998925,0.336718654591996,0,0,1.18440928330539,0,-1.26224213676664,0
