,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0337803691810151,0.0672552322149702,0.321015207663481,0.0751885761116402,-0.0447186503234291,0.0213320829538981,0,0.0165942274968889,0.00223767247473969,-0.115402511668373,0,0,0,0
ETH,-1.27321121563105,0,0.372653445543951,0.350913423594753,0.0738040249883075,-1.09517538697759,0.0700900430426489,0,0.400515565965224,0,0.966048828344176,0,1.20418014114656,0,0.0733316741776222
XRP,0.543004636634486,0.104374962991955,0,0.204095486068899,0.534211810774512,0,0,0.0238334787763463,0,-0.0678548243060326,-0.245543768937991,0,0,0,0
LTC,0.903198447811368,0,0,0,-0.0327820100911997,0.0219198765134548,0,0.0380265548311933,0,0.0233821462513747,0.164897311830331,0,0,0,0.00153917255402824
DASH,0,0.0817953304154339,-0.140982686424378,-0.383542072569943,0,0.0862689013661102,-0.0241136325015675,0.0586775857994721,0.17713898524147,-0.0441005057810459,0.0155962268157114,0.211026993379512,0,0,0.100859766674602
DOGE,0,0,0.151942453385834,0.246093645456138,0,0,0.0116930488827096,-0.0233396396133355,0.118834701396412,0.0710041457111225,0.440880588027836,-0.196804135243187,0,0,0.26336142563553
XEM,0,0.0881827040885705,0,0,0,0,0,0.0442390865358016,0,0.193814892381841,0,0,0,0,0
XMR,0,0.422286089553966,0.205281615160989,0.430769350039004,0.10349640580421,0.147460166663558,-0.277900398744122,0,0.868616672175686,0,0,0,0,0,-0.691909605422568
XLM,0,0.107482540886202,0.258287526462409,0.297466117667879,0.0650798634384253,0.145687657873491,0.0180556364217902,0.02318631672071,0,0.0786244955935575,0,0,0,0,-0.0597647535728565
DGB,0,0.595279292710226,-1.18651546173551,-0.367612689356982,0,0.696349040710529,0.621531070212357,0.327287757182847,0,0,-0.747946154417458,-1.06655052375346,0,0,-0.0496711654891498
BV010082.INDEX,0,0.112013893841993,-0.00873291970859545,0,-0.0669214349167719,0.0950964456820572,0,0.0153704370426963,0.0658893079138383,-0.120183638197201,0,0.125809422813896,0,0,-0.0906323316313662
CVIX.INDEX,-0.223513898593605,0,0.223547885734747,-0.0882885994246764,0.0233948533844277,0.0916967258754365,-0.18314210527342,0.0589936651925456,0,-0.0103181026545622,0.027732879224514,0,0,0,0.102721873781379
DXY.INDEX,0,0.0085185706914282,-0.00404645491454252,0.0574772117251429,0,0,0,0.00473652082469984,0.0720997866883988,0,0.0362379799366984,0.006690909489485,0,0,0
SPX.INDEX,0,0,0,-0.00936865802538921,0.0262315408077437,0,0.0309836254580485,-0.0121582304214039,0,-0.00756904160792322,0,-0.00326015604301239,0,0,-0.101865364650061
VIX.INDEX,0,0.0201641175252178,0.125559320820493,-0.10012821582533,0.207640188149322,0.332228220707725,0,-0.142526512220723,0,-0.0575554225348986,-0.251344683558953,0.240462408788848,0,-5.03720197864561,0
