,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0500188846371237,0.706019736605401,0,0.0183671581115962,0.0649086864052552,0.0733577323111715,-0.0190528059158581,0.0273240557778939,0,0,0,0,-0.0399206255419595
XRP,0.38264013182638,0,0.326689007754754,0.173458011963458,-0.289528132290056,0.0115666801266502,-0.176314729610043,-0.0530001443806813,0,0,0,0,0,-0.136082405580665
LTC,0.876365126567982,0.162547072560147,0,-0.0198482660455329,0.0419269760906326,0.0215271844279446,0.0212629715545975,0.0122182591415639,0.057178498624543,0,0,0,0,0.103123894148394
DASH,0.818873908759403,0,0,0,0,0.252940229129196,-0.0678966100378232,0.0027560969163989,-0.103478205247346,0,0,0,0,0.0517057539534376
XLM,0,0,0.697667850830548,0,0,-0.107043135039682,0,-0.0991379863866466,0,0,-0.259846932077696,0,0,0
DOGE,0.165362553470097,0,0.486753182711396,0,0.0433351598035735,0,0.0329566280153223,0.0340069718838324,-0.0418542543069654,0,0,0,0,-0.0598682838784429
XMR,0,0,1.37772573418836,-0.271273346237067,-0.142320618661463,0.235556848458589,0,-0.0588468044843301,0.139551857166981,0,-0.540148035225955,0,0,-0.710047158972453
XEM,0,-0.934131045480419,0.746179953268089,0.326076716153704,-0.109821234918371,0.746621222184588,-0.302690270817169,0,0,0,0,0,0,-0.53337331146152
DGB,0.30901835778363,0,0.345549036865549,0,0,0,0.0771255615437185,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0.00349638272025123,0.0326971887163807,0,-0.026954722958953,-0.0453032704829743,0,0,0.0556375355359406,0,0,0.0586400782614838
CVIX.INDEX,0,0,0,-0.074915135849045,0,0,0,0,0,0,0,0,0,0.0776911471232996
DXY.INDEX,0.0119224753620336,-0.0241252926880644,0,-0.0189517358840631,0.00684929478293327,0.0160690585326517,0,-0.0344217007522013,0,0.183820067294736,0.0195238684823896,0,0,0
SPX.INDEX,0,0.00588651943135695,0,-0.00698664502228392,0.0144741847298803,0,-0.00371305829450729,-0.00317467207034325,0,0,0,0,0,-0.0976784445978016
VIX.INDEX,0,0,0.0881977731124955,0,0,0,-0.244889013704694,-0.0165172486968908,0.0262061893414363,0,0.0615336050462366,0,-3.98692521391948,0
