,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.175335407443112,0,0.255211060532657,0.0234766429442097,-0.00447037865613181,0,0.0401934091406322,0.0338975818151482,0.0855492291840369,0.0401540201283451,0,-0.16042966077097,0,0,-0.089120766373134
ETH,1.01953980714802,0,0,0,-0.0121389480056261,-0.0999154457674351,0.0204168599533602,0.238487842577307,0.0939573255752414,0.0340935874645579,0.00354666142571374,0,0,0,0,0
XRP,0.312156262385192,-0.189091060681253,0,-0.0351988851882867,0.000759137603635144,-0.0463253175872444,0.0532746923678924,0.110267272921667,-0.0421021085011126,0.221006460917129,0,-0.167369244674964,0,0,0,0.0902336929676276
LTC,0.325855352050346,0.0754515966905877,0,0,0.00936276942866864,0,0.0149898359517166,-0.000000000000000000867361737988404,0.121687717154887,0,0,0,0,0,0,0
XMR,0,0.591042522265229,-0.276980589771334,0.940363854346553,0,-0.0319022120958921,0.609602281938609,-0.481613948421932,0,0.314026540984949,0,0,0,0,0,-0.0249684393284709
ETC,-0.857275745364024,-0.702932958370067,0.0183457220390436,0.661798991511525,0,0,0,0,-0.915577891787441,0.47468930991001,0.0844398362055478,0,0.502708465404688,0,0,-0.402206286219248
DASH,0,0,0,0,0.0449315035336571,0,0,0.153404412227053,0,0.146454752210844,-0.141385891500786,0,0,0,0,-0.235001910987812
XEM,0,0.44100595586391,0.0910494335488253,0,0,0,0.334015398925169,0,0,0.0608515860364521,0.177588923020192,0,0,0,0,-0.244719642588844
DOGE,0,0.178933167517945,0.185766717312382,0,0,-0.0107962357558601,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0.520996790444498,0,0.00485287906064005,-0.0597883373538574,0.0341490788189727,0.0391101784566307,0,0,0.0382325757040751,0,0,0,0,0.125167318701297
DGB,0,0.506603529765354,0.253310652117545,0,0.00834134417147302,0.141814576624881,0,0.180991920352843,0,0.242387812682313,0,0,0.410535816210127,0,0,0
BV010082.INDEX,-0.158685350219277,0,0,-0.059866132024908,0.024904074990488,-0.0208242541044922,0,0,-0.110929855232235,-0.0721630807719438,0,0,0.00685086986472291,0.925304152254423,0,0.0543938122739154
CVIX.INDEX,0,0,0,0,0,0.0435812076792524,0,0,0,0,0.0660239910040459,0,0,0,0,0.134457924438575
DXY.INDEX,0,0,0.0119278082723693,0,0.00209355173737747,0,0.0302849075113316,-0.0164193204574291,-0.00518482960434508,0.0393144413402152,-0.0274529902715221,0.166328279589805,0,0,0,-0.00416167100525922
SPX.INDEX,-0.0327000780548402,0.0156708732219919,0.000140245209036208,0,0.00129628359820495,0,0.0126691204377912,0,0.00175537823633142,-0.0229802047926832,0,0,0,0,0,-0.0694128538126104
VIX.INDEX,-0.0354305536705671,0,0.0634221503055647,0,-0.175034625378085,0.0952991834734763,-0.00779078279196357,0,0,-0.309082744309643,0.195948696207091,0.061294526701736,1.52516392259969,0,-5.48546996934494,0
