,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0191387808621551,0.123377751755038,0.105241500918665,0,0.109917052138013,0.0815114193529596,0.0350581342607497,-0.0223079121749193,0,0,0,0,-0.027574326132073
XRP,0.337863186230474,0,0.0792478522943663,0.138043879534313,0.289875031681228,0,-0.109871100201918,-0.0915500237886111,0,0,0.0952258237021304,0,0,0
LTC,0.779673598456535,0.174111310788946,0,0.110606160533136,-0.221436141225347,-0.0547017489498997,0.0424657822085156,0.032537679179996,-0.0354931391445708,-0.0870794767744712,0,0,0,0.06673646366246
DOGE,0,0.0110184778045122,0.206334442695456,0,0.393429864252505,0,0.22369522883171,0.259845540634388,0.0840681426688775,0,0.537370262779105,0,0,0.0331792173131246
XLM,0.995546656570475,0.499947916745366,0,0.110971911822304,0,-0.307540356920033,0,0.0605932563492807,-0.156633339388395,0,0.343485595587637,0,0,-0.2198352877039
DASH,0.464663735457873,0,0.0653185448675754,0,0.635317369236443,0,-0.241397514623976,0.0435430876260233,-0.144429466655802,0,0.275934485608923,0,0,0
XMR,1.67391950931536,0.0842835372600058,0.0819842745979525,0,0.116538025001024,-0.613753973805277,0,0,0.0946242303968557,1.66932243410841,-0.0740304815593255,0,-6.51732258648407,-0.799079830659668
XEM,0,0,0.178952529005612,0.946189594435524,0,0.483016888276977,-0.459780907966608,0,0,0,-0.635911505554379,0,0,-0.414004580644376
DGB,0,0,0,0.371093322522863,0,0.134255826432884,0.137088358700416,0,0,0,0,0,0,0
BV010082.INDEX,0,-0.0232739010111705,0.0147914782671766,-0.0365295607991768,0.0603400740195492,0.0671111621707715,0.00610242505181958,-0.0395526256659942,0.0482597044897583,0,-0.00000000000000000173472347597681,0.67880143029684,0.378486958215542,0.0919948860998276
CVIX.INDEX,0,0,-0.00439102204264617,0.0516153376221021,0,0,0,0,0.105104949668302,0,0,0,0,0.0659390154586149
DXY.INDEX,-0.0121390595806315,0.0127728554628785,-0.0365950959251676,0,0.00575338750717021,0.0344069311407347,-0.0120311811610057,0,-0.0158392301977806,0.0709859605208231,0.0780925760545476,0,0,0
SPX.INDEX,0,0,-0.001873511642533,0.00787763965297449,0,-0.00481892580241176,-0.0162651756432648,-0.00760445964688568,0,0,0.0081992777810602,0,0,-0.091547442544198
VIX.INDEX,0.00000000000000000693889390390723,0,-0.102731082515389,0.155353360948055,0,-0.0367881295734926,-0.279643078160323,-0.0103408316388427,-0.0280300134718695,0,0.043315602071786,0,-5.08845393321586,0
