,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.731534382751628,0.0140297403329985,0,0.0115823479943316,0.0252266765837759,0.246276991218747,0.0382592644464852,0.00444887219873304,0,0,0,0,0.0532390834711094
XRP,0,0,-0.0396974382263832,-0.382739480281616,0,0.143070778011453,0.698627611766111,-0.399966907655275,0.0617724638281323,-0.200095587134697,0,0,0,1.20718937439501,0.308677523892
LTC,0.682066929553152,0,0,0,0,0.0849627081404256,0,0,0,-0.0151444713795227,0,0,0,0,-0.0291824310843447
ETH,0,-0.164245499832247,-0.213219234872297,0,-0.068830105849761,0,0,0.133332186658828,0.0444331330198336,-0.00000000000000000693889390390723,0,0,0,0,0.210725529262764
DASH,0.393323074565569,0.253878930916654,0,0,0,0.11305187513552,-0.291039579747882,-0.154900952363305,0.0580171123134306,0.0142565621324771,0.00283991535249562,0.26793038409429,0,0,0
DOGE,0.544440988386889,0,0.112191357661308,0,0,0,0,0,0.0809290760209193,0,0,0,0,0,0
XLM,0.252673926673212,0.0173461291023839,0,0,0,0,0,-0.280777600941855,0.079147093012667,0.252446879221678,-0.329123294326016,0,0,-1.36874204151661,-0.243450110730909
XMR,0.193349999252897,0,0,0,0.0860070970109026,0.225347623228984,0.187834815661071,0,-0.0391862235727572,0.00000000000000000346944695195361,0.29649738050441,0.444383542203755,0,0,0.010832152733083
XEM,-1.84526103994217,0,1.56503787301717,-0.283458477134938,0.307838195749144,0.221527047948822,0.326495439557723,1.03276496360801,0,-0.131742305301646,0.85038653387078,-1.67501299944338,0,0,0.52513092247557
DGB,0.121402779055213,-0.178655558854513,-0.447480091521683,-0.545481231133167,0.402638238472314,0.273306914078827,0.571878478487706,0.337794190550992,0.124280336532668,0,0,0,0,0,0.0693700794693229
BV010082.INDEX,0.0469728458523032,0.0313709444447795,0.130000664394412,0.0280408265817356,0.000000000000000000216840434497101,0,0,-0.0732215658377006,-0.000874802008387314,-0.0289198023510309,0,-0.0729568785269124,0,0.256247141554393,-0.0439102216540309
CVIX.INDEX,0,-0.11577034035808,0.157143332630168,0.0311538198584966,0.0247973581604099,0,-0.0373752447488256,-0.04683551325152,-0.0289290491817667,0.0194171177165981,-0.0427637836823907,0,0,0,0.0919488268891337
DXY.INDEX,0,0.00482417161052675,0,0,0,-0.00937320354984826,-0.0429792848988747,0.0194775221561427,0.000907106270439501,0,0,0.106152900536576,0,0,-0.0287454081694407
SPX.INDEX,0,0.0330844574612521,0,-0.0373189205474687,0,0,-0.00588206699793365,0,-0.00171951719216521,0,0.0519772803044492,0,0,0,-0.111727709366863
VIX.INDEX,0,0,0,0,0.15424547190852,-0.332982240508703,0,-0.125709933159116,-0.0528025097479748,0.191736756193479,0,0,0,-5.42613713403955,0
