,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0249495854128969,-0.129270705869662,0.618321524145816,0.0649234657657716,0,0.0306810948598945,0.138078979131932,-0.0268104841285272,0,-0.0367085683262332,0.0306372333178123,0,0,0.0347409057683638
ETH,0.31499061290939,0,0,0,0,0.832920751598011,0,-1.45791248915602,0,0.331259883331363,0.792424322348638,0.0910045875415609,0,0,0.307598826454715
XRP,-0.561650302182542,-0.0359374871758483,0,0.48915306138527,0.0693130182078132,0.0521340188266501,0.256653795999142,0,0.0111800486793782,-0.0934832280925877,0,0.271757624002415,0,0,0
LTC,0.679544794700581,-0.0548093863019649,0.00608054717371516,0,-0.0562282631667762,0,0.114408159166845,0,0.135064680255899,0,-0.144596994998239,0,0,0,-0.133203357754907
XEM,0.654783889166997,0.14603261622088,0,0.578062869650027,0,0,0,0,0.707589457191914,0.330524997625159,0.38417061399416,0.41044013406185,0,0,0.226696095572447
DASH,0,0.0319175385081061,0,0.157290887888319,-0.0126143652242227,0,-0.145634509920093,0.0335143101477879,0.176375272973583,0.126009662076973,-0.404123941111507,0.214523697406326,0,0,-0.0822222070483132
DOGE,0.246088869551131,0.0530387388656689,0,0.330437565292691,-0.0598756852141276,0.146771921403587,0,0.121021269785856,0.0237136551096932,0,0,0,0,0,0
XMR,0.611245320343201,-0.127679997042005,0.209637375064847,0,-0.0818106755974728,0.220094122766119,0,0,0.113473222600334,0,0,0.0811925744800531,0,0,-0.0550415723094777
XLM,0.0526629343757911,0.170800224066153,-0.0534724904627096,0.231502774893277,0.144546381142109,-0.0206550812948932,-0.0809989552266569,0.210364425826617,0,-0.293160016662586,0,-0.137802262041968,-0.896548592285482,1.40063153590265,0.29307072855881
DGB,-0.670822564093843,0.250732946076927,0,0.466137578078289,0.133341226973311,0,0,0,-0.239517035728047,0,0,0,0,0,0.0876608245551972
BV010082.INDEX,-0.110244263548351,0.0265931081770179,-0.134294748364795,-0.000000000000000000867361737988404,0.0221664274698446,-0.300305693329028,-0.0192359688754595,0.00000000000000000346944695195361,0.0725645445858309,0,0,0.0657237706407988,0,0.760647673000968,-0.0858959223432089
CVIX.INDEX,0.369017799517709,-0.110859101812353,0.125199657754691,-0.409139966336828,0,0.284884505407819,0,0.0149120522660371,0,0,0.148584801197296,0,0,0,0.16969298808132
DXY.INDEX,0,0.00554464931867163,0.0232284472423416,0,0.00356430555953478,0.0394704453807633,-0.0144372859861837,-0.0230838746174475,-0.0133757974987675,0,0.0272928846916659,0.0818236053492773,0,0,-0.0216350173747146
SPX.INDEX,0,0.00136770221418885,0,-0.0122518805536601,-0.00507361083037587,0.00581819763440897,0,0,0.0196873858072911,0.013965731351485,0.0197402706126312,-0.0158579939925057,0,0,-0.0790183607598603
VIX.INDEX,0.0686340810604789,0.177379621355875,-0.400341020267953,-0.25645971236034,-0.0829796433123142,0,-0.0662682721524579,0,0.341137284805292,-0.313589219447808,0,0.903117169773467,0,-3.54758458095603,0
