,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.028738232082531,0.108174271145532,0.0761755696119254,0,0.11393140514982,0,0,-0.0184545398809044,0,0.0653423281746118,0,0,-0.041600497825614
XRP,0.739493678262161,0,0.148347471144592,0.161109102125992,0.159694882016617,0.222991023034274,0,-0.313616401514413,-0.171270761550779,0,0.323372275337013,0,0,0.118738358052929
LTC,1.37503623331676,-0.314727504702349,0,0.040891968884277,0.00409105697545957,0.16364583790827,0,0.00306032069634884,0.139713468883509,0,0.173093106639635,0,0,0.170901344161406
DOGE,0,0,0.176700984784642,0,0.409026740563073,0,0.145305924027277,0.227174267603247,0.20820281744493,0,0.357603730450796,0,0,0
XLM,1.57290825036233,0.333203927062417,0.0296185711169244,0.15061215716856,0,-0.0913560816346665,-0.285161332020233,0,-0.210728073513259,-0.768825963708198,0,0,0,-0.157659720626853
DASH,0,0,0.065135993654568,0,0.117007722906164,0,0,0,0,0,0,0,0,0
XMR,1.03223548741931,0.587145652778255,0.150834962318232,0.0464529307086355,-0.417355554574255,-0.603482462658237,0,0.0993019345492157,0.0859001922260486,-0.536812540609913,0,0,0,-0.4076498514576
XEM,0,-0.282621611471253,0.292064071062359,0.313724313164506,0.155961832950877,0.0672963541745782,0.186095667251521,0,-0.358498913255848,0,0,0,0,0.0784031852675342
DGB,0,0,0.0521714065367837,0.16321650167734,-0.136201043729869,0.0783751658949277,0.310615693459353,0.168681925958372,0,0.216645120710491,-0.392235757384434,0,0,0.214896976675231
BV010082.INDEX,0,-0.0110287358603025,-0.0273417079114871,-0.0726083998760632,0,0.047018968576003,-0.0386169864855807,0.0529401583220279,0,0,0.122242098297881,0,0,0.0187877529248772
CVIX.INDEX,0,0,0.0591636383354384,-0.0214323691104464,0.124061550931952,-0.161378389273251,-0.00752420211772938,-0.064567795243134,-0.0296429201780167,0.948812295348269,0,0.101927649043395,0,0.193088639996011
DXY.INDEX,0,0,-0.0116476043636231,0.0329758050741415,0.00177750982045485,0.0058822434831806,-0.0127475386070764,-0.00837684245685631,-0.0599127061313688,0,0.0923946617256043,0,0,-0.0156463831249525
SPX.INDEX,0,0.0121667018415775,-0.00539423017688651,0.0250511036622986,0,0.00539543310455093,0,-0.00874072610448516,0,-0.0300922435076493,0,0,0,-0.0758865351840938
VIX.INDEX,0,0.0000000000000000138777878078145,-0.0689947419508477,0.0814166116894821,-0.110594291970222,0,-0.131570846701737,0.0883677565158283,0.513097586996467,0,0,-0.724230766382041,-7.75867249609681,0
