,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0534275353872155,0.768254202392828,0.0929013883153836,0.0787130686717238,0,0,0.247820627746184,0,0.0180150911530611,0,0,0,0,0.0273891946088546
XRP,0.0465248100831707,0,0,0,0.0863234280336546,0.00301114971601768,0.297429682197488,-0.120465530382798,0.0733527802212776,-0.0483597629644452,0,0,0,0,0.0286029490309899
LTC,0.710029036407828,-0.00778054060136896,0,0,0,0.059390497481353,0,0,0.0270015254672175,-0.0412269973682336,0,0,0,0,-0.0192853449116063
ETH,0,-0.167676221770629,-0.070967606180634,0,0.0790147420704852,0,-0.179989819187732,-0.0178492284827994,0.0427342225203768,0.0893901502268494,0,0,0,0,0.207416984136531
DASH,0.115343504058795,0,0.283046323231067,0,0,0,-0.0506201430911543,-0.579592878346436,-0.0598406830042686,0.0447749167971717,0,0,0,0,-0.0740121207434652
DOGE,0.471450076607062,0,0.174655417721171,0,0,0,0,0.000000000000000000433680868994202,0.0873898180627332,0,0,0,0,0,0
XLM,0,0,0.269582324802416,-0.237561689060462,-0.10273131970218,0,0,-0.0869353923190373,0.151590159093169,0.244962355947415,-0.788954461856059,0.940788349818136,0,0,-0.179754264230711
XMR,0.458880702704577,0,0,0.134049548878938,-0.23222542771198,0,0.179563970332499,0,-0.0706152683567203,0.0924168090741893,0.170796198947011,0.562083977597294,0,0,-0.205261740090168
XEM,-1.22608013990589,0,1.5952027358236,0.813552458744212,-0.0451686392834322,0,0.239776174158099,0,0,0.0857228690367192,0.169985995831837,-3.02877768296853,0,0,0.103025778428541
DGB,0.174689249341036,-0.174826573498323,-0.369681664753451,-0.423531795743968,0.381526168138209,0.177201501263766,0.508910712548926,0.305223550904651,0.143590178177485,0,0,0,0,0,0.109236573169392
BV010082.INDEX,0,0.0635564386066584,0.0833080889622102,0,-0.0195953877784504,0,0,-0.0465787781525254,0.0100113653392965,0,0,0,0,0,-0.0842099648750887
CVIX.INDEX,0,-0.104140240558503,0.0322255295352961,-0.122197843813553,0,0,-0.00955685651972032,0.027359327109562,-0.015965430239311,-0.0091885194838202,-0.177520815404237,0,0.25486589136222,0,0.119813047387291
DXY.INDEX,0,0.00502298594319752,-0.0131650290511526,0,0,-0.017752936029251,-0.0507418416977912,0.0188531409612343,0.00386277586710288,0.0131846672304665,0,0.0892483960742095,0,0,-0.0290799008048877
SPX.INDEX,-0.00183650764415964,0.0292784515159434,0,-0.0175909231970862,0,-0.00355999690291558,-0.0161468957805195,0,0,0.0112252724217651,0.120569534760687,0,0,0,-0.109129342647507
VIX.INDEX,0,0.214393660732218,-0.07294501995213,-0.046135760391595,0.0803738357280713,-0.225931946829363,0.0683459261890769,-0.139859272675391,-0.0545708889838505,0.22137218595457,0,0,0,-6.32788431937786,0
